"FID"	"IID"	"Sigs160.Bindea_Macrophages"	"Sigs160.Bindea_Mast.cells"	"Sigs160.Bindea_Neutrophils"	"Sigs160.Bindea_NK.CD56bright.cells"	"Sigs160.Bindea_NK.CD56dim.cells"
"TCGA-CZ-5454"	"TCGA-CZ-5454"	0.246661806	-0.030278856	0.113420874	0.008066399	-0.075151264
"TCGA-B0-4810"	"TCGA-B0-4810"	0.161756521	-0.03867383	0.087562384	0.043523245	0.02448388
"TCGA-CZ-4864"	"TCGA-CZ-4864"	0.175620823	-0.075373868	0.096078567	0.022141481	-0.071109981
"TCGA-CZ-5456"	"TCGA-CZ-5456"	0.179386191	-0.0705074	0.081301376	1.99e-05	-0.061034828
"TCGA-CZ-5464"	"TCGA-CZ-5464"	0.178861578	-0.04549677	0.10101732	-0.03406923	-0.027484276
"TCGA-B0-5402"	"TCGA-B0-5402"	0.150341354	-0.022099003	0.094044831	-0.042301296	-0.051092284
"TCGA-CZ-5458"	"TCGA-CZ-5458"	0.135465154	-0.023270603	0.069675815	-0.021564793	-0.090401437
"TCGA-CZ-5451"	"TCGA-CZ-5451"	0.140522967	-0.059370154	0.095174716	-0.003404371	-0.051197247
"TCGA-CZ-5452"	"TCGA-CZ-5452"	0.167123651	-0.087360537	0.070296695	0.080329631	-0.023966785
"TCGA-CZ-5460"	"TCGA-CZ-5460"	0.168575078	-0.040463479	0.13564974	0.043656033	-0.038310491
"TCGA-CZ-5468"	"TCGA-CZ-5468"	0.161380686	-0.170246949	0.058946459	-0.012419192	0.00777462
"TCGA-B0-4706"	"TCGA-B0-4706"	0.066246008	-0.050234559	0.066582309	0.068842296	0.00451233
"TCGA-CZ-5461"	"TCGA-CZ-5461"	0.168009247	-0.004579848	0.11084456	-0.016206086	-0.083864701
"TCGA-CZ-5469"	"TCGA-CZ-5469"	0.13534815	-0.103916265	0.015946636	0.022124068	-0.037742115
"TCGA-BP-4770"	"TCGA-BP-4770"	0.247010118	-0.056343089	0.035900254	0.014176085	-0.019079326
"TCGA-CZ-5470"	"TCGA-CZ-5470"	0.155676939	-0.06470835	0.082567221	-0.002967886	-0.016945422
"TCGA-B0-4712"	"TCGA-B0-4712"	0.204218986	-0.086412606	0.047019425	0.002254566	0.019260453
"TCGA-B0-5080"	"TCGA-B0-5080"	0.164907385	-0.019538152	0.040381107	0.034509212	0.000275541
"TCGA-CZ-4863"	"TCGA-CZ-4863"	0.157552733	-0.085404964	0.076815599	0.029968274	-0.055856239
"TCGA-CZ-5463"	"TCGA-CZ-5463"	0.149159654	-0.066357982	0.087198467	-0.013994088	-0.058664489
"TCGA-B0-5399"	"TCGA-B0-5399"	0.116980557	-0.0405578	0.100745155	-0.023950462	-0.064218182
"TCGA-B0-4811"	"TCGA-B0-4811"	0.082937976	-0.060114036	0.077255176	0.006713726	-0.068048825
"TCGA-B0-5400"	"TCGA-B0-5400"	0.207115356	-0.055465896	0.115585177	0.034389846	0.023195818
"TCGA-CZ-5457"	"TCGA-CZ-5457"	0.192435576	-0.04649009	0.092831312	-0.035068463	-0.094204464
"TCGA-CZ-5465"	"TCGA-CZ-5465"	0.143972821	-0.031500011	0.088102518	-0.01005898	-0.106541068
"TCGA-B0-4815"	"TCGA-B0-4815"	0.198525406	-0.07430663	0.07914213	0.089805	0.030944372
"TCGA-CZ-4866"	"TCGA-CZ-4866"	0.193408499	-0.075666927	0.040587509	-0.005701391	-0.047223779
"TCGA-B0-4698"	"TCGA-B0-4698"	0.204779551	-0.148738749	0.066699308	0.074255165	-0.012796733
"TCGA-B0-4816"	"TCGA-B0-4816"	0.180831042	-0.066404283	0.111965113	-0.022688356	-0.010932253
"TCGA-B4-5377"	"TCGA-B4-5377"	0.167863437	-0.082956911	0.141268518	0.02787444	-0.09827249
"TCGA-CZ-5459"	"TCGA-CZ-5459"	0.179453925	-0.051428159	0.102035917	0.02286374	-0.028297793
"TCGA-B0-4818"	"TCGA-B0-4818"	0.1098578	-0.077210522	0.129780835	0.024572661	-0.043198492
"TCGA-CZ-5467"	"TCGA-CZ-5467"	0.161965206	-0.027537527	0.102384489	0.007322835	-0.00471534
"TCGA-B4-5378"	"TCGA-B4-5378"	0.106730569	-0.006244497	0.020463088	0.010692293	-0.087066847
"TCGA-AK-3458"	"TCGA-AK-3458"	0.11449752	-0.048505822	0.070462746	-0.029143625	-0.095604687
"TCGA-DB-5281"	"TCGA-DB-5281"	0.152674033	-0.048147728	-0.061279671	0.067184042	-0.151265592
"TCGA-E1-5322"	"TCGA-E1-5322"	0.144495602	-0.066200394	-0.042535118	-0.002797791	-0.165606578
"TCGA-CS-5396"	"TCGA-CS-5396"	0.146709216	-0.07808651	-0.048649915	0.049553477	-0.147549333
"TCGA-DB-5273"	"TCGA-DB-5273"	0.134509517	-0.094517005	-0.047458262	-0.036468606	-0.14722012
"TCGA-E1-5304"	"TCGA-E1-5304"	0.029634841	-0.162900777	-0.103014444	-0.027027937	-0.181855405
"TCGA-DB-5274"	"TCGA-DB-5274"	0.13065041	-0.039172076	-0.047549607	0.019134742	-0.164242712
"TCGA-DB-5276"	"TCGA-DB-5276"	0.155519221	-0.042054454	-0.045150553	0.072737952	-0.154619061
"TCGA-DB-5277"	"TCGA-DB-5277"	0.126328802	-0.101809325	-0.093000623	-0.005138701	-0.173174849
"TCGA-CS-5395"	"TCGA-CS-5395"	0.128647019	-0.06181621	-0.083340178	-0.000994542	-0.181285758
"TCGA-DB-5278"	"TCGA-DB-5278"	0.123936982	-0.056101679	-0.06995072	0.072401395	-0.161545384
"TCGA-CS-4943"	"TCGA-CS-4943"	0.099211108	-0.128588719	-0.070922572	-0.024960695	-0.155579976
"TCGA-CS-4944"	"TCGA-CS-4944"	0.179551008	-0.090045728	-0.069434462	0.022160761	-0.175326108
"TCGA-E1-5311"	"TCGA-E1-5311"	0.086333159	-0.065945062	-0.061215875	0.067982219	-0.14778835
"TCGA-CS-5390"	"TCGA-CS-5390"	0.084830803	-0.060733106	-0.071219118	0.037655215	-0.156400903
"TCGA-E1-5318"	"TCGA-E1-5318"	0.07457424	-0.079774878	-0.041462288	0.007921594	-0.108252998
"TCGA-CS-5393"	"TCGA-CS-5393"	0.122353246	-0.084550434	-0.051011031	0.005838676	-0.185322853
"TCGA-DH-5143"	"TCGA-DH-5143"	0.134633683	-0.072225546	-0.081213048	0.055847154	-0.1803038
"TCGA-CS-4941"	"TCGA-CS-4941"	0.187871593	-0.081190787	-0.023034515	0.071053846	-0.139171543
"TCGA-DB-5279"	"TCGA-DB-5279"	0.103669774	-0.054622044	-0.024915695	0.046998442	-0.147016418
"TCGA-E1-5302"	"TCGA-E1-5302"	0.166939639	-0.0731484	-0.07627213	0.017987235	-0.164801986
"TCGA-CS-4942"	"TCGA-CS-4942"	0.146497744	-0.075940116	-0.060828029	-0.007038926	-0.153015369
"TCGA-DB-5280"	"TCGA-DB-5280"	0.13712671	-0.105046323	-0.082588879	0.004246673	-0.188076616
"TCGA-DH-5142"	"TCGA-DH-5142"	0.142674441	-0.069545365	-0.041358986	0.00149399	-0.087466703
"TCGA-DH-5144"	"TCGA-DH-5144"	0.092028509	-0.083381775	-0.084378859	0.028115595	-0.164387108
"TCGA-DB-5270"	"TCGA-DB-5270"	0.127177517	-0.042917084	-0.094942064	0.133066763	-0.174406707
"TCGA-DH-5140"	"TCGA-DH-5140"	0.143244147	-0.10847745	-0.084098774	0.028436147	-0.160312916
"TCGA-DH-5141"	"TCGA-DH-5141"	0.128769877	-0.065555275	-0.047969988	0.02206782	-0.148197065
"TCGA-CS-5394"	"TCGA-CS-5394"	0.067254035	-0.099388057	-0.064372548	0.030932182	-0.153575201
"TCGA-E1-5303"	"TCGA-E1-5303"	0.182829755	-0.09913102	-0.038883125	-0.003516378	-0.188829666
"TCGA-A7-A0CH"	"TCGA-A7-A0CH"	0.160027882	-0.032747852	-0.030057798	0.025571258	-0.096410652
"TCGA-BH-A0BC"	"TCGA-BH-A0BC"	0.203784123	-0.016597586	-0.013329615	-0.055129305	-0.043936397
"TCGA-36-2549"	"TCGA-36-2549"	NA	NA	NA	NA	NA
"TCGA-36-2547"	"TCGA-36-2547"	NA	NA	NA	NA	NA
"TCGA-23-2643"	"TCGA-23-2643"	NA	NA	NA	NA	NA
"TCGA-36-2529"	"TCGA-36-2529"	NA	NA	NA	NA	NA
"TCGA-36-2530"	"TCGA-36-2530"	NA	NA	NA	NA	NA
"TCGA-04-1644"	"TCGA-04-1644"	NA	NA	NA	NA	NA
"TCGA-36-2537"	"TCGA-36-2537"	NA	NA	NA	NA	NA
"TCGA-42-2588"	"TCGA-42-2588"	NA	NA	NA	NA	NA
"TCGA-29-2436"	"TCGA-29-2436"	NA	NA	NA	NA	NA
"TCGA-42-2589"	"TCGA-42-2589"	NA	NA	NA	NA	NA
"TCGA-04-1353"	"TCGA-04-1353"	NA	NA	NA	NA	NA
"TCGA-13-2057"	"TCGA-13-2057"	NA	NA	NA	NA	NA
"TCGA-36-2540"	"TCGA-36-2540"	NA	NA	NA	NA	NA
"TCGA-13-2066"	"TCGA-13-2066"	NA	NA	NA	NA	NA
"TCGA-36-2552"	"TCGA-36-2552"	NA	NA	NA	NA	NA
"TCGA-42-2582"	"TCGA-42-2582"	NA	NA	NA	NA	NA
"TCGA-59-2372"	"TCGA-59-2372"	NA	NA	NA	NA	NA
"TCGA-29-2432"	"TCGA-29-2432"	NA	NA	NA	NA	NA
"TCGA-29-2434"	"TCGA-29-2434"	NA	NA	NA	NA	NA
"TCGA-36-2538"	"TCGA-36-2538"	NA	NA	NA	NA	NA
"TCGA-13-2071"	"TCGA-13-2071"	NA	NA	NA	NA	NA
"TCGA-13-2059"	"TCGA-13-2059"	NA	NA	NA	NA	NA
"TCGA-23-2647"	"TCGA-23-2647"	NA	NA	NA	NA	NA
"TCGA-04-1369"	"TCGA-04-1369"	NA	NA	NA	NA	NA
"TCGA-36-2543"	"TCGA-36-2543"	NA	NA	NA	NA	NA
"TCGA-29-2431"	"TCGA-29-2431"	NA	NA	NA	NA	NA
"TCGA-36-2534"	"TCGA-36-2534"	NA	NA	NA	NA	NA
"TCGA-23-2645"	"TCGA-23-2645"	NA	NA	NA	NA	NA
"TCGA-36-2533"	"TCGA-36-2533"	NA	NA	NA	NA	NA
"TCGA-36-2544"	"TCGA-36-2544"	NA	NA	NA	NA	NA
"TCGA-04-1516"	"TCGA-04-1516"	NA	NA	NA	NA	NA
"TCGA-13-2061"	"TCGA-13-2061"	NA	NA	NA	NA	NA
"TCGA-23-2649"	"TCGA-23-2649"	NA	NA	NA	NA	NA
"TCGA-36-2532"	"TCGA-36-2532"	NA	NA	NA	NA	NA
"TCGA-36-2545"	"TCGA-36-2545"	NA	NA	NA	NA	NA
"TCGA-13-2065"	"TCGA-13-2065"	NA	NA	NA	NA	NA
"TCGA-29-2429"	"TCGA-29-2429"	NA	NA	NA	NA	NA
"TCGA-42-2587"	"TCGA-42-2587"	NA	NA	NA	NA	NA
"TCGA-42-2591"	"TCGA-42-2591"	NA	NA	NA	NA	NA
"TCGA-23-2641"	"TCGA-23-2641"	NA	NA	NA	NA	NA
"TCGA-36-2548"	"TCGA-36-2548"	NA	NA	NA	NA	NA
"TCGA-HT-7605"	"TCGA-HT-7605"	0.103578264	-0.055305011	-0.08845346	0.086682651	-0.129957859
"TCGA-CV-7438"	"TCGA-CV-7438"	0.160681977	-0.115642664	0.016937261	0.050579969	-0.017118188
"TCGA-CV-7433"	"TCGA-CV-7433"	0.22252776	-0.07965525	0.07124121	-0.004554332	0.054183567
"TCGA-HT-7604"	"TCGA-HT-7604"	0.109642578	-0.091503807	-0.094020865	0.002411064	-0.189997784
"TCGA-HT-7606"	"TCGA-HT-7606"	0.092396325	-0.139322099	-0.067968219	-0.019522503	-0.172054064
"TCGA-HT-7470"	"TCGA-HT-7470"	0.115595908	-0.068424676	-0.072431446	0.060365161	-0.188898586
"TCGA-HT-7608"	"TCGA-HT-7608"	0.111716627	-0.091459059	-0.051277853	0.010121781	-0.192293409
"TCGA-CR-7383"	"TCGA-CR-7383"	0.179596412	-0.027758657	0.028673174	0.028077685	0.007542837
"TCGA-F7-7848"	"TCGA-F7-7848"	0.122791573	-0.100922706	0.016221671	0.00188309	-0.050733874
"TCGA-DU-7301"	"TCGA-DU-7301"	0.164920321	-0.081374609	-0.041568887	-0.009978658	-0.163604741
"TCGA-DU-7304"	"TCGA-DU-7304"	0.159527979	-0.063719732	-0.035987234	0.090005183	-0.169385586
"TCGA-HT-7601"	"TCGA-HT-7601"	0.192933323	-0.081559454	-0.022714165	-0.01700205	-0.109920443
"TCGA-HT-7609"	"TCGA-HT-7609"	0.121518833	-0.12100935	-0.060310243	-0.010499477	-0.183515811
"TCGA-CV-7435"	"TCGA-CV-7435"	0.217023302	-0.044805449	-0.003786745	0.02106746	-0.019242732
"TCGA-CR-7404"	"TCGA-CR-7404"	0.155824884	-0.065714935	-0.038792297	0.027112389	-0.03433356
"TCGA-CV-7440"	"TCGA-CV-7440"	0.092990958	-0.117719993	0.067584578	0.058804743	-0.042135905
"TCGA-CV-7428"	"TCGA-CV-7428"	0.11640639	-0.088859692	0.006291388	0.063360931	0.029337381
"TCGA-CR-7368"	"TCGA-CR-7368"	0.129155094	-0.029092327	0.006175561	-0.023236333	-0.040463428
"TCGA-CV-7430"	"TCGA-CV-7430"	0.08519825	-0.076525302	-0.000500595	0.017208366	-0.060160131
"TCGA-CR-7370"	"TCGA-CR-7370"	0.120955897	-0.097434678	-0.005573471	0.041830752	-0.007885008
"TCGA-CR-7376"	"TCGA-CR-7376"	0.277546615	0.022778332	0.067286419	0.01810343	0.06588503
"TCGA-HD-7832"	"TCGA-HD-7832"	0.113699204	-0.131955528	-0.011214354	0.076462399	-0.005130116
"TCGA-HT-7602"	"TCGA-HT-7602"	0.115161968	-0.085860295	-0.054436194	0.011975765	-0.17411552
"TCGA-HT-7603"	"TCGA-HT-7603"	0.099768298	-0.056599783	-0.119358909	0.075423797	-0.189663108
"TCGA-DU-7302"	"TCGA-DU-7302"	0.102081467	-0.0577574	-0.080308835	0.080395255	-0.145124075
"TCGA-DU-7309"	"TCGA-DU-7309"	0.138505305	-0.058216507	-0.077989166	0.093689098	-0.161381756
"TCGA-HT-7480"	"TCGA-HT-7480"	0.086825757	-0.076352147	-0.078575284	0.059568835	-0.143498265
"TCGA-CR-7382"	"TCGA-CR-7382"	0.210142362	-0.046964573	0.108297681	0.074055972	0.063120545
"TCGA-CV-7434"	"TCGA-CV-7434"	0.117539927	-0.141438158	0.02720992	-0.013732689	-0.001979945
"TCGA-CV-7432"	"TCGA-CV-7432"	0.081803834	-0.072157426	-0.005866219	-0.019539962	-0.063956415
"TCGA-CV-7437"	"TCGA-CV-7437"	0.12721378	-0.073153736	-0.049735894	0.008872095	-0.059593024
"TCGA-CR-7369"	"TCGA-CR-7369"	0.129731235	-0.02057882	0.003920734	-0.000503184	-0.02301419
"TCGA-DU-7306"	"TCGA-DU-7306"	0.12720999	-0.045566693	-0.0456987	-0.021562513	-0.153489899
"TCGA-HT-7607"	"TCGA-HT-7607"	0.136440748	-0.041969177	-0.087196969	0.097697555	-0.164022494
"TCGA-CV-7429"	"TCGA-CV-7429"	0.170753477	-0.126213272	0.017911545	0.019462117	-0.019517415
"TCGA-VQ-A94T"	"TCGA-VQ-A94T"	0.047598552	-0.12176926	-0.099529326	-0.013447365	-0.108130476
"TCGA-VQ-A925"	"TCGA-VQ-A925"	0.046209346	-0.028081201	-0.135520594	0.048186558	-0.165796386
"TCGA-VQ-A91W"	"TCGA-VQ-A91W"	0.049119784	-0.050758559	-0.03868009	-0.07797771	-0.116793829
"TCGA-VQ-A91E"	"TCGA-VQ-A91E"	NA	NA	NA	NA	NA
"TCGA-VQ-A8PT"	"TCGA-VQ-A8PT"	NA	NA	NA	NA	NA
"TCGA-VQ-A91Y"	"TCGA-VQ-A91Y"	0.095272668	-0.025703173	-0.112545935	-0.066392779	-0.084662514
"TCGA-VQ-A928"	"TCGA-VQ-A928"	0.042894277	-0.026159362	-0.07141674	0.020253392	-0.097021908
"TCGA-3M-AB47"	"TCGA-3M-AB47"	0.107742467	-0.066368921	-0.112583296	-0.065810518	-0.122913886
"TCGA-VQ-AA64"	"TCGA-VQ-AA64"	0.065315702	-0.084571911	-0.089372296	0.008996563	-0.087072642
"TCGA-VQ-AA6G"	"TCGA-VQ-AA6G"	0.050058309	-0.046372993	-0.06578487	0.06517326	-0.140908216
"TCGA-VQ-A8E0"	"TCGA-VQ-A8E0"	0.065921956	-0.064325231	-0.064378992	-0.033204502	-0.134636313
"TCGA-VQ-A8PH"	"TCGA-VQ-A8PH"	-0.010941152	-0.089507194	-0.164423357	-0.093470029	-0.16968777
"TCGA-VQ-A8PS"	"TCGA-VQ-A8PS"	NA	NA	NA	NA	NA
"TCGA-VQ-A8PX"	"TCGA-VQ-A8PX"	0.0026598	-0.037551626	-0.07348083	-0.016614417	-0.161754392
"TCGA-3M-AB46"	"TCGA-3M-AB46"	0.046977407	-0.123176399	-0.140399279	-0.052270287	-0.177290221
"TCGA-IN-AB1V"	"TCGA-IN-AB1V"	0.021035637	-0.067260404	-0.126245083	0.037741376	-0.14906142
"TCGA-VQ-A91X"	"TCGA-VQ-A91X"	-0.026264742	-0.15448785	-0.144933001	-0.069709735	-0.190843885
"TCGA-VQ-A91K"	"TCGA-VQ-A91K"	0.10540695	-0.077191247	-0.08389969	0.03201676	-0.106124837
"TCGA-VQ-A8PU"	"TCGA-VQ-A8PU"	0.019871725	-0.096364233	-0.083779459	-0.008819884	-0.174842632
"TCGA-VQ-A8PK"	"TCGA-VQ-A8PK"	0.083358017	-0.077136881	-0.057325513	-0.005977267	-0.08485166
"TCGA-VQ-AA6F"	"TCGA-VQ-AA6F"	0.053649607	0.01824242	-0.067154713	-0.033912553	-0.124683381
"TCGA-VQ-A94U"	"TCGA-VQ-A94U"	0.042401612	-0.056676702	-0.122394435	-0.026512008	-0.116972375
"TCGA-VQ-A927"	"TCGA-VQ-A927"	0.079305576	-0.044608943	-0.055939533	0.003694026	-0.109427212
"TCGA-VQ-AA6I"	"TCGA-VQ-AA6I"	0.052743416	-0.061172482	-0.124269403	0.035715648	-0.125552619
"TCGA-VQ-A8E7"	"TCGA-VQ-A8E7"	0.022243774	-0.065074591	-0.061757161	0.019917109	-0.119611946
"TCGA-VQ-A8PD"	"TCGA-VQ-A8PD"	0.125671374	-0.019132681	-0.030068531	-0.034134993	-0.074229322
"TCGA-VQ-A8PY"	"TCGA-VQ-A8PY"	NA	NA	NA	NA	NA
"TCGA-VQ-A8PO"	"TCGA-VQ-A8PO"	0.112723601	-0.131807583	-0.100141776	0.057418607	-0.067985022
"TCGA-VQ-A91Z"	"TCGA-VQ-A91Z"	-0.033781532	-0.144924013	-0.145787551	0.044692621	-0.141559359
"TCGA-VQ-A91Q"	"TCGA-VQ-A91Q"	0.048744777	-0.012697539	-0.084772573	0.04442412	-0.09316944
"TCGA-VQ-AA68"	"TCGA-VQ-AA68"	0.032999037	-0.02496282	-0.095869816	0.066932946	-0.137892508
"TCGA-VQ-AA6K"	"TCGA-VQ-AA6K"	0.044986939	-0.001497182	-0.106729201	-0.001939591	-0.097988199
"TCGA-VQ-AA69"	"TCGA-VQ-AA69"	0.049996206	-0.070758973	-0.095347234	-0.049730994	-0.087571136
"TCGA-VQ-A94O"	"TCGA-VQ-A94O"	0.008329021	-0.136246221	-0.104338268	-0.06459656	-0.103070243
"TCGA-VQ-A91S"	"TCGA-VQ-A91S"	0.08205252	-0.148771639	-0.077704576	0.0438932	-0.114876246
"TCGA-VQ-A8PZ"	"TCGA-VQ-A8PZ"	NA	NA	NA	NA	NA
"TCGA-4Z-AA87"	"TCGA-4Z-AA87"	0.110205689	-0.13773351	-0.035932662	0.053815964	-0.050006645
"TCGA-XF-A9SI"	"TCGA-XF-A9SI"	0.185440332	-0.057621716	-0.040673951	0.024738446	0.050390335
"TCGA-XF-A9T0"	"TCGA-XF-A9T0"	0.126149857	-0.103697257	-0.0460436	0.096063165	-0.023283102
"TCGA-ZF-AA52"	"TCGA-ZF-AA52"	0.187527939	-0.042618606	0.043239323	0.121717814	-0.01334314
"TCGA-4Z-AA7N"	"TCGA-4Z-AA7N"	0.158568305	0.015032472	0.013730732	0.123869377	0.017422503
"TCGA-4Z-AA80"	"TCGA-4Z-AA80"	0.018498517	-0.087599267	-0.080173225	0.116302185	-0.099076595
"TCGA-4Z-AA89"	"TCGA-4Z-AA89"	-0.004314278	-0.071518504	-0.085007475	0.157783904	-0.147158987
"TCGA-DK-AA6U"	"TCGA-DK-AA6U"	0.013386635	-0.083990742	-0.062350335	0.046069143	-0.115508434
"TCGA-G2-AA3B"	"TCGA-G2-AA3B"	0.032543037	-0.113968621	-0.070299115	0.002626401	-0.114853907
"TCGA-4W-AA9R"	"TCGA-4W-AA9R"	NA	NA	NA	NA	NA
"TCGA-26-A7UX"	"TCGA-26-A7UX"	NA	NA	NA	NA	NA
"TCGA-4W-AA9T"	"TCGA-4W-AA9T"	NA	NA	NA	NA	NA
"TCGA-4W-AA9S"	"TCGA-4W-AA9S"	NA	NA	NA	NA	NA
"TCGA-06-A7TK"	"TCGA-06-A7TK"	NA	NA	NA	NA	NA
"TCGA-06-A7TL"	"TCGA-06-A7TL"	NA	NA	NA	NA	NA
"TCGA-QK-AA3J"	"TCGA-QK-AA3J"	0.054349052	-0.072837792	-0.07912993	0.080451358	-0.030657826
"TCGA-QK-A8ZB"	"TCGA-QK-A8ZB"	0.144837209	-0.054041828	0.030452694	-0.01647964	-0.028486228
"TCGA-4P-AA8J"	"TCGA-4P-AA8J"	0.169392626	-0.053817603	-0.004100572	0.083224045	0.009691142
"TCGA-QK-A8Z8"	"TCGA-QK-A8Z8"	0.049441962	-0.084066373	-0.024234652	0.028367282	-0.090514849
"TCGA-T3-A92N"	"TCGA-T3-A92N"	0.097600075	-0.114775395	-0.059024025	0.018364397	-0.032095994
"TCGA-QK-A8Z9"	"TCGA-QK-A8Z9"	0.198676757	-0.108925971	-0.007879149	-0.00855174	-0.004502955
"TCGA-QK-A8ZA"	"TCGA-QK-A8ZA"	0.089338034	-0.096439591	-0.044045105	-0.037406314	-0.096594069
"TCGA-QK-A8Z7"	"TCGA-QK-A8Z7"	0.130434334	-0.111454689	-0.096131841	0.153565882	-0.096279262
"TCGA-QK-AA3K"	"TCGA-QK-AA3K"	0.201972303	-0.119246491	0.027536353	-0.012796397	0.008677188
"TCGA-BA-A8YP"	"TCGA-BA-A8YP"	0.170840757	-0.132839467	-0.029063626	0.003919416	-0.038067172
"TCGA-B8-A8YJ"	"TCGA-B8-A8YJ"	0.186246337	0.09637567	0.104110893	0.016483163	-0.026844537
"TCGA-WX-AA46"	"TCGA-WX-AA46"	0.122767623	-0.086314438	0.058150366	-0.008262013	-0.064662703
"TCGA-2Y-A9H9"	"TCGA-2Y-A9H9"	0.072460652	-0.107764993	-0.010866936	-0.051209065	-0.043967653
"TCGA-5C-AAPD"	"TCGA-5C-AAPD"	0.178051511	-0.110930392	0.00719033	0.004093503	-4.95e-05
"TCGA-WX-AA47"	"TCGA-WX-AA47"	0.052387145	-0.093043852	0.003825169	-0.037098667	-0.076012208
"TCGA-DD-AADP"	"TCGA-DD-AADP"	0.116628518	-0.103238693	0.008578633	-0.031963058	-0.035982229
"TCGA-2Y-A9H7"	"TCGA-2Y-A9H7"	0.080635537	-0.147735828	-0.00456648	-0.028168465	-0.051372099
"TCGA-DD-AADW"	"TCGA-DD-AADW"	0.093221525	-0.067880229	-0.055075052	-0.001712274	-0.064058575
"TCGA-WJ-A86L"	"TCGA-WJ-A86L"	0.105742384	-0.14422705	-0.020230744	-0.035224433	-0.035460449
"TCGA-DD-AADV"	"TCGA-DD-AADV"	0.105477582	-0.105077296	-0.026751872	-0.032769676	-0.052915315
"TCGA-2Y-A9H8"	"TCGA-2Y-A9H8"	0.108816685	-0.116406263	-0.013879041	6.11e-05	-0.034498569
"TCGA-XR-A8TD"	"TCGA-XR-A8TD"	0.202429298	-0.127508696	0.063991817	-0.00821954	0.001097164
"TCGA-3K-AAZ8"	"TCGA-3K-AAZ8"	0.071657824	-0.102883563	-0.046211361	-0.049875604	-0.031637947
"TCGA-WX-AA44"	"TCGA-WX-AA44"	0.117609817	-0.096065066	-0.043727887	0.058668169	-0.052021205
"TCGA-2Y-A9GZ"	"TCGA-2Y-A9GZ"	0.084212038	-0.09953001	-0.00314021	-0.034934579	-0.054358439
"TCGA-DD-AAEG"	"TCGA-DD-AAEG"	0.096432384	-0.067698133	0.001240034	-0.003918142	-0.077903051
"TCGA-2Y-A9HA"	"TCGA-2Y-A9HA"	0.087310828	-0.138250977	-0.023702571	-0.035723652	-0.054480501
"TCGA-KK-A8I7"	"TCGA-KK-A8I7"	NA	NA	NA	NA	NA
"TCGA-XQ-A8TB"	"TCGA-XQ-A8TB"	0.115270245	-0.035137126	-0.01917483	0.009061857	-0.051759755
"TCGA-KK-A8I9"	"TCGA-KK-A8I9"	0.112281822	0.047522606	0.029259992	0.003333603	-0.015928875
"TCGA-EJ-A8FO"	"TCGA-EJ-A8FO"	NA	NA	NA	NA	NA
"TCGA-V1-A8MG"	"TCGA-V1-A8MG"	0.069585591	-0.018697226	-0.020707406	0.004108676	-0.027341107
"TCGA-3X-AAV9"	"TCGA-3X-AAV9"	0.203083203	0.09535265	-0.009424484	0.049794769	-0.014015286
"TCGA-4G-AAZO"	"TCGA-4G-AAZO"	0.032869535	-0.08269635	-0.025963324	0.081777034	-0.025205666
"TCGA-ZH-A8Y1"	"TCGA-ZH-A8Y1"	0.112150973	-0.054337894	-0.033634218	0.003158799	-0.052692197
"TCGA-W5-AA36"	"TCGA-W5-AA36"	0.079011835	-0.110181861	-0.06489958	0.097608985	-0.021733681
"TCGA-W5-AA2W"	"TCGA-W5-AA2W"	0.07851153	-0.082190482	-0.049139233	0.00743241	-0.075643568
"TCGA-3X-AAVA"	"TCGA-3X-AAVA"	0.099894273	-0.097400854	-0.055210516	0.035340347	-0.054765695
"TCGA-W5-AA2I"	"TCGA-W5-AA2I"	0.03302249	-0.136288135	-0.074810946	0.090643997	-0.02562689
"TCGA-W5-AA2X"	"TCGA-W5-AA2X"	0.044698747	-0.04873827	0.006629591	0.081717452	-0.127289935
"TCGA-W5-AA38"	"TCGA-W5-AA38"	0.091001359	-0.057049026	-0.058107871	0.087555759	-0.030850666
"TCGA-ZH-A8Y2"	"TCGA-ZH-A8Y2"	0.085793847	-0.118231954	-0.041104983	0.020812783	-0.057998734
"TCGA-XK-AAJT"	"TCGA-XK-AAJT"	0.110638316	0.016717642	-0.008658135	0.015410988	-0.039640845
"TCGA-YL-A9WY"	"TCGA-YL-A9WY"	0.188994351	-0.00110558	-0.036962576	0.075499769	-0.001672591
"TCGA-V1-A9Z9"	"TCGA-V1-A9Z9"	0.113974419	0.019332303	-0.013455252	0.001886247	-0.03238368
"TCGA-ZG-A9L9"	"TCGA-ZG-A9L9"	NA	NA	NA	NA	NA
"TCGA-EJ-AB27"	"TCGA-EJ-AB27"	0.070110257	0.040677001	-0.044768213	0.017030391	-0.009088766
"TCGA-XK-AAIR"	"TCGA-XK-AAIR"	0.130433355	0.04291053	-0.026571289	0.008373693	-0.029460613
"TCGA-ZG-A9KY"	"TCGA-ZG-A9KY"	0.094163153	-0.039235786	-0.074228335	-0.009686872	0.011732659
"TCGA-ZG-A9L6"	"TCGA-ZG-A9L6"	0.13895187	0.059796344	-0.010973163	0.021036682	-0.040482117
"TCGA-V1-A9ZG"	"TCGA-V1-A9ZG"	0.112853654	0.03249742	-0.012258065	0.038024359	-0.053075756
