"FID"	"IID"	"Sigs160.Attractors_IFIT3"	"Sigs160.Attractors_LYM"	"Sigs160.Bindea_aDC"	"Sigs160.Bindea_B.cells"	"Sigs160.Bindea_CD8.T.cells"
"TCGA-QK-A6II"	"TCGA-QK-A6II"	9.370992366	6.792982899	0.05086091	-0.070430754	0.192082528
"TCGA-DH-A66D"	"TCGA-DH-A66D"	8.703862057	9.301486195	-0.021724311	-0.035595154	0.21340208
"TCGA-24-1470"	"TCGA-24-1470"	NA	NA	NA	NA	NA
"TCGA-24-1551"	"TCGA-24-1551"	10.10367239	9.300892982	0.064289274	-0.102520788	0.144079825
"TCGA-24-1603"	"TCGA-24-1603"	11.13385003	7.376717418	0.106270888	-0.090315937	0.116619638
"TCGA-24-1471"	"TCGA-24-1471"	NA	NA	NA	NA	NA
"TCGA-24-1552"	"TCGA-24-1552"	10.14584628	7.000345974	0.050579925	-0.11065638	0.109449936
"TCGA-24-1604"	"TCGA-24-1604"	12.20372861	7.994525965	0.171916359	-0.138805239	0.141279499
"TCGA-24-1474"	"TCGA-24-1474"	10.72888467	8.928878104	0.097530514	-0.070819724	0.118655423
"TCGA-24-1553"	"TCGA-24-1553"	10.46222232	10.25615857	0.124193419	-0.038614922	0.183347248
"TCGA-24-1614"	"TCGA-24-1614"	NA	NA	NA	NA	NA
"TCGA-24-1555"	"TCGA-24-1555"	10.1054484	7.469207639	0.049105055	-0.101690789	0.119160851
"TCGA-24-1616"	"TCGA-24-1616"	7.892481016	6.472176571	-0.059414335	-0.119684778	0.129573145
"TCGA-04-1530"	"TCGA-04-1530"	NA	NA	NA	NA	NA
"TCGA-24-1562"	"TCGA-24-1562"	9.53044622	8.530082382	0.073842326	-0.100199598	0.151770731
"TCGA-04-1542"	"TCGA-04-1542"	NA	NA	NA	NA	NA
"TCGA-24-1563"	"TCGA-24-1563"	10.40936244	8.328498321	0.031376695	-0.120674657	0.145316503
"TCGA-24-1425"	"TCGA-24-1425"	NA	NA	NA	NA	NA
"TCGA-24-1549"	"TCGA-24-1549"	11.95781229	8.151722557	0.211813142	-0.13964511	0.118031001
"TCGA-24-1564"	"TCGA-24-1564"	10.78302392	10.23301914	0.141289857	-0.13190704	0.126766282
"TCGA-24-1469"	"TCGA-24-1469"	10.5702095	7.752630129	0.150866997	-0.110622015	0.115822848
"TCGA-24-1550"	"TCGA-24-1550"	10.59480136	9.057312004	0.098008217	-0.126769855	0.128479322
"TCGA-24-1565"	"TCGA-24-1565"	NA	NA	NA	NA	NA
"TCGA-GV-A6ZA"	"TCGA-GV-A6ZA"	9.505831584	7.613953158	0.176270661	-0.140537509	0.203097745
"TCGA-FD-A6TD"	"TCGA-FD-A6TD"	11.103054	9.029039301	0.179141606	-0.048666279	0.192990301
"TCGA-UY-A78N"	"TCGA-UY-A78N"	8.079215	6.003410626	0.073197665	-0.109875806	0.193358069
"TCGA-UY-A78O"	"TCGA-UY-A78O"	7.571440752	6.714236384	0.029602656	-0.071179396	0.187263088
"TCGA-FD-A6TA"	"TCGA-FD-A6TA"	9.539093107	8.826283046	0.146269708	-0.017098919	0.211882474
"TCGA-KQ-A41Q"	"TCGA-KQ-A41Q"	5.821664751	5.501012164	0.123204948	-0.115562239	0.19641749
"TCGA-E7-A7DV"	"TCGA-E7-A7DV"	11.13937582	9.961587718	0.124561312	-0.129498977	0.168181113
"TCGA-KQ-A41P"	"TCGA-KQ-A41P"	9.038247941	7.96458724	0.095023138	-0.133768131	0.203945686
"TCGA-FD-A6TC"	"TCGA-FD-A6TC"	8.834580285	6.892874053	0.091470201	-0.123744464	0.19711276
"TCGA-FD-A6TK"	"TCGA-FD-A6TK"	10.9793739	9.496667192	0.138334968	-0.05405275	0.205135455
"TCGA-FD-A6TB"	"TCGA-FD-A6TB"	9.943934648	9.832978081	0.226857947	0.087091307	0.227028055
"TCGA-UY-A78K"	"TCGA-UY-A78K"	9.358217085	9.572248779	0.149568654	0.076653676	0.218226066
"TCGA-UY-A78L"	"TCGA-UY-A78L"	8.558651603	7.104910935	0.106980582	-0.102877929	0.166881671
"TCGA-CU-A72E"	"TCGA-CU-A72E"	7.943355868	7.354599922	0.024215872	-0.129644399	0.202611562
"TCGA-GU-A762"	"TCGA-GU-A762"	12.09018634	10.23109246	0.331606243	-0.048218983	0.226267608
"TCGA-KQ-A41S"	"TCGA-KQ-A41S"	8.265202222	7.455995526	0.071738867	-0.100720343	0.205802344
"TCGA-FD-A6TE"	"TCGA-FD-A6TE"	7.554297376	6.707817923	0.097659924	-0.08002194	0.187664934
"TCGA-AC-A6IW"	"TCGA-AC-A6IW"	11.17468052	10.97574257	0.247554434	-0.00497882	0.222340764
"TCGA-EW-A6SD"	"TCGA-EW-A6SD"	9.894314503	9.342205252	0.136099795	-0.002081257	0.227510549
"TCGA-A7-A6VY"	"TCGA-A7-A6VY"	10.55871134	9.493525088	0.139531632	-0.021603189	0.19042082
"TCGA-LL-A73Y"	"TCGA-LL-A73Y"	8.824687036	9.327976307	0.084429685	-0.019953581	0.217066291
"TCGA-A7-A6VX"	"TCGA-A7-A6VX"	11.35009191	8.192787009	0.112928294	-0.094614494	0.198708857
"TCGA-EW-A6S9"	"TCGA-EW-A6S9"	10.77552899	8.100313203	0.099428628	-0.093615411	0.213061295
"TCGA-LD-A74U"	"TCGA-LD-A74U"	9.885715299	9.475710987	0.062359581	-0.079338213	0.207207924
"TCGA-AC-A6IV"	"TCGA-AC-A6IV"	10.30570075	10.15651401	0.121267931	-0.07881774	0.225097399
"TCGA-BH-A6R8"	"TCGA-BH-A6R8"	13.03119273	8.92860914	0.164637044	-0.086759363	0.193955032
"TCGA-A7-A6VV"	"TCGA-A7-A6VV"	9.122592558	9.145029112	0.066326538	-0.031419068	0.19383501
"TCGA-OL-A6VR"	"TCGA-OL-A6VR"	9.738571297	6.954642051	0.016987861	-0.078552334	0.214117402
"TCGA-A7-A6VW"	"TCGA-A7-A6VW"	12.0359423	8.50822972	0.248606125	-0.036127253	0.184927739
"TCGA-D8-A73U"	"TCGA-D8-A73U"	10.56329709	11.34321976	0.173057653	0.00093329	0.246520084
"TCGA-V7-A7HQ"	"TCGA-V7-A7HQ"	8.209921362	7.996549704	-0.059750261	-0.068878823	0.200140448
"TCGA-OL-A6VO"	"TCGA-OL-A6VO"	12.42738191	8.264119106	0.228125302	-0.032671277	0.189351515
"TCGA-AC-A6NO"	"TCGA-AC-A6NO"	6.917325099	7.958074886	-0.00934413	-0.096400234	0.203712211
"TCGA-R6-A6L6"	"TCGA-R6-A6L6"	7.637361791	7.589694933	0.026369333	-0.137305527	0.116218994
"TCGA-R6-A6XG"	"TCGA-R6-A6XG"	7.002913355	4.454248801	-0.036278017	-0.127951464	0.099963746
"TCGA-JY-A6FE"	"TCGA-JY-A6FE"	9.899983044	8.897489328	0.116693769	-0.145074929	0.107189853
"TCGA-IG-A7DP"	"TCGA-IG-A7DP"	NA	NA	NA	NA	NA
"TCGA-JY-A6FD"	"TCGA-JY-A6FD"	12.3773124	7.566853087	0.190859114	-0.13344144	0.122758998
"TCGA-JY-A6FH"	"TCGA-JY-A6FH"	9.156863355	5.649805957	0.044554413	-0.171293751	0.098401324
"TCGA-06-0216"	"TCGA-06-0216"	NA	NA	NA	NA	NA
"TCGA-06-0192"	"TCGA-06-0192"	NA	NA	NA	NA	NA
"TCGA-06-0743"	"TCGA-06-0743"	9.008797468	8.68235361	0.027170695	-0.050005218	0.194414945
"TCGA-06-0649"	"TCGA-06-0649"	8.852900365	9.938139774	-0.008609436	-0.020228449	0.185195439
"TCGA-12-0688"	"TCGA-12-0688"	NA	NA	NA	NA	NA
"TCGA-06-0745"	"TCGA-06-0745"	8.062960696	8.988919004	0.044067947	-0.030639833	0.210053102
"TCGA-12-0775"	"TCGA-12-0775"	NA	NA	NA	NA	NA
"TCGA-06-0686"	"TCGA-06-0686"	8.703150978	8.674813045	-0.080134616	-0.022371341	0.208067859
"TCGA-06-0744"	"TCGA-06-0744"	9.076826639	8.235970928	-0.101641868	-0.03429239	0.21366458
"TCGA-12-0773"	"TCGA-12-0773"	NA	NA	NA	NA	NA
"TCGA-12-0691"	"TCGA-12-0691"	NA	NA	NA	NA	NA
"TCGA-06-0747"	"TCGA-06-0747"	10.2029452	7.977489705	0.076335986	-0.037182028	0.210431572
"TCGA-12-0776"	"TCGA-12-0776"	NA	NA	NA	NA	NA
"TCGA-12-0654"	"TCGA-12-0654"	NA	NA	NA	NA	NA
"TCGA-12-0692"	"TCGA-12-0692"	NA	NA	NA	NA	NA
"TCGA-12-0778"	"TCGA-12-0778"	NA	NA	NA	NA	NA
"TCGA-12-0656"	"TCGA-12-0656"	NA	NA	NA	NA	NA
"TCGA-12-0703"	"TCGA-12-0703"	NA	NA	NA	NA	NA
"TCGA-06-0749"	"TCGA-06-0749"	9.92466172	9.668510249	0.063421992	-0.034348111	0.205132133
"TCGA-12-0780"	"TCGA-12-0780"	NA	NA	NA	NA	NA
"TCGA-12-0657"	"TCGA-12-0657"	NA	NA	NA	NA	NA
"TCGA-12-0707"	"TCGA-12-0707"	NA	NA	NA	NA	NA
"TCGA-06-0750"	"TCGA-06-0750"	9.41581082	9.183984023	0.022874497	-0.048330044	0.204526907
"TCGA-12-0662"	"TCGA-12-0662"	NA	NA	NA	NA	NA
"TCGA-15-0742"	"TCGA-15-0742"	9.594066307	7.747351554	0.020914308	-0.029509637	0.210167393
"TCGA-12-0769"	"TCGA-12-0769"	NA	NA	NA	NA	NA
"TCGA-09-0364"	"TCGA-09-0364"	6.941441211	4.929747654	-0.095177992	-0.138239755	0.140501803
"TCGA-13-0723"	"TCGA-13-0723"	NA	NA	NA	NA	NA
"TCGA-09-0366"	"TCGA-09-0366"	10.89051719	10.24428312	0.110469841	-0.127614778	0.121839302
"TCGA-13-0725"	"TCGA-13-0725"	NA	NA	NA	NA	NA
"TCGA-09-0365"	"TCGA-09-0365"	NA	NA	NA	NA	NA
"TCGA-13-0724"	"TCGA-13-0724"	NA	NA	NA	NA	NA
"TCGA-09-0367"	"TCGA-09-0367"	9.128097669	7.708237576	0.013138235	-0.09350051	0.139040377
"TCGA-13-0726"	"TCGA-13-0726"	NA	NA	NA	NA	NA
"TCGA-09-0369"	"TCGA-09-0369"	7.877287015	7.219493084	-0.186914347	-0.153097334	0.117954818
"TCGA-13-0727"	"TCGA-13-0727"	NA	NA	NA	NA	NA
"TCGA-13-0714"	"TCGA-13-0714"	NA	NA	NA	NA	NA
"TCGA-13-0730"	"TCGA-13-0730"	11.74560133	7.506666195	0.088712263	-0.097134438	0.129723435
"TCGA-13-0717"	"TCGA-13-0717"	NA	NA	NA	NA	NA
"TCGA-13-0751"	"TCGA-13-0751"	NA	NA	NA	NA	NA
"TCGA-13-0720"	"TCGA-13-0720"	NA	NA	NA	NA	NA
"TCGA-13-0755"	"TCGA-13-0755"	NA	NA	NA	NA	NA
"TCGA-AO-A0J6"	"TCGA-AO-A0J6"	11.4103785	8.937957467	0.281051091	-0.040781014	0.202015274
"TCGA-AO-A0J8"	"TCGA-AO-A0J8"	11.1436035	8.940034327	0.120760319	-0.082336887	0.192245836
"TCGA-AN-A0FT"	"TCGA-AN-A0FT"	9.023323902	8.365230253	0.045804667	-0.099500299	0.195339
"TCGA-B6-A0IN"	"TCGA-B6-A0IN"	8.343356892	9.521896286	0.07521853	0.003424705	0.205355287
"TCGA-B6-A0I6"	"TCGA-B6-A0I6"	8.024328836	7.822129219	0.050664789	-0.036174111	0.193841179
"TCGA-B6-A0IC"	"TCGA-B6-A0IC"	8.132224452	7.142420968	0.059757882	-0.137343724	0.185325003
"TCGA-AO-A0J5"	"TCGA-AO-A0J5"	8.762891632	8.332843123	0.040607937	-0.096189133	0.20369583
"TCGA-BH-A0HQ"	"TCGA-BH-A0HQ"	7.712903971	8.175435323	0.002662723	-0.100823216	0.194801591
"TCGA-AN-A0FS"	"TCGA-AN-A0FS"	9.126498825	7.481913724	0.002604028	-0.106277234	0.198622883
"TCGA-BH-A0HO"	"TCGA-BH-A0HO"	11.50718435	9.243153729	0.136175874	-0.098167336	0.182705024
"TCGA-B6-A0IM"	"TCGA-B6-A0IM"	9.210414886	7.973698325	0.090180702	-0.140859712	0.17993124
"TCGA-B6-A0I5"	"TCGA-B6-A0I5"	7.505526472	8.351158975	-0.025697204	-0.075149365	0.202249729
"TCGA-B6-A0IJ"	"TCGA-B6-A0IJ"	9.309090806	10.05100533	0.205204765	0.013865994	0.198184266
"TCGA-AO-A0J7"	"TCGA-AO-A0J7"	7.228534328	6.978993941	-0.00312887	-0.13566164	0.186075145
"TCGA-BH-A0E7"	"TCGA-BH-A0E7"	8.25891383	7.293886253	0.014111606	-0.108931269	0.18566396
"TCGA-B6-A0IE"	"TCGA-B6-A0IE"	8.715187553	7.357940296	0.011645637	-0.053546143	0.208669951
"TCGA-B6-A0I2"	"TCGA-B6-A0I2"	9.701284247	9.837600491	0.127263563	0.051232856	0.213861483
"TCGA-BH-A0HW"	"TCGA-BH-A0HW"	9.507539241	6.157069725	0.045539037	-0.125119869	0.18910251
"TCGA-BH-A0EB"	"TCGA-BH-A0EB"	10.28077292	9.831321076	0.147655393	-0.063963545	0.195439644
"TCGA-BH-A0BD"	"TCGA-BH-A0BD"	11.52278937	9.32903824	0.164767174	-0.092914278	0.201388957
"TCGA-AO-A0J3"	"TCGA-AO-A0J3"	10.33612011	7.268953459	0.092231752	-0.087544913	0.191455156
"TCGA-B6-A0I9"	"TCGA-B6-A0I9"	8.917921946	8.420807391	0.082193704	-0.084649945	0.209829232
"TCGA-B6-A0IQ"	"TCGA-B6-A0IQ"	9.408510656	8.280634301	0.138293548	-0.011818855	0.189590228
"TCGA-BH-A0HL"	"TCGA-BH-A0HL"	8.508661445	5.716414947	0.0009457	-0.140257802	0.182609588
"TCGA-BH-A0EE"	"TCGA-BH-A0EE"	12.79618648	7.862901685	0.237129108	-0.022224135	0.186532635
"TCGA-B6-A0IA"	"TCGA-B6-A0IA"	8.510801265	6.515324373	0.054464404	-0.159679609	0.207964901
"TCGA-B6-A0IP"	"TCGA-B6-A0IP"	8.238010411	8.336234054	0.047530697	-0.00270999	0.201905944
"TCGA-B6-A0I8"	"TCGA-B6-A0I8"	8.155350749	7.373792473	-0.035538172	-0.125681324	0.207288607
"TCGA-AN-A0FY"	"TCGA-AN-A0FY"	8.750770987	8.107951569	0.032605591	-0.110165524	0.183841302
"TCGA-BH-A0HU"	"TCGA-BH-A0HU"	8.614775252	7.625874599	0.051132079	-0.099962629	0.194672893
"TCGA-B6-A0IB"	"TCGA-B6-A0IB"	8.848517131	6.506135638	0.06060247	-0.108216162	0.18361729
"TCGA-AN-A0FL"	"TCGA-AN-A0FL"	10.65741694	6.690917625	0.203541833	-0.057484136	0.172897317
"TCGA-AN-A0FX"	"TCGA-AN-A0FX"	8.918075484	7.771126255	0.066395185	-0.046927171	0.196530869
"TCGA-BH-A0E6"	"TCGA-BH-A0E6"	9.259236675	8.334035908	0.151840377	0.012656623	0.20278759
"TCGA-AN-A0FN"	"TCGA-AN-A0FN"	9.99225674	10.20653616	0.110809009	-0.001873198	0.22361606
"TCGA-AO-A0J9"	"TCGA-AO-A0J9"	9.562462212	9.690285011	0.074755865	-0.078327325	0.210530217
"TCGA-AO-A03R"	"TCGA-AO-A03R"	8.768631354	8.776460837	0.158029897	-0.060056663	0.223267894
"TCGA-AO-A0J4"	"TCGA-AO-A0J4"	10.89113748	9.66154484	0.223150634	0.038920958	0.180837349
"TCGA-AO-A0J2"	"TCGA-AO-A0J2"	10.59719234	8.452146827	0.125529405	-0.082590361	0.199805515
"TCGA-B6-A0IO"	"TCGA-B6-A0IO"	7.650832754	7.843004849	0.053066426	-0.10352663	0.19636982
"TCGA-B6-A0IG"	"TCGA-B6-A0IG"	11.76447398	7.610179831	0.151175284	-0.089065452	0.204620277
"TCGA-AN-A0FZ"	"TCGA-AN-A0FZ"	7.815255446	7.276931594	-0.044053375	-0.121514298	0.208636424
"TCGA-AO-A03T"	"TCGA-AO-A03T"	10.48440321	8.187673368	0.180277586	-0.078157326	0.217830959
"TCGA-AN-A0G0"	"TCGA-AN-A0G0"	8.484794176	8.052385027	0.065522724	-0.01519098	0.174568092
"TCGA-AN-A0FW"	"TCGA-AN-A0FW"	7.803203844	7.878889354	0.052440968	-0.100981065	0.196289156
"TCGA-AQ-A04J"	"TCGA-AQ-A04J"	9.912458854	9.949514688	0.200673459	0.109297125	0.208114871
"TCGA-A7-A426"	"TCGA-A7-A426"	9.410910184	8.528393278	0.030887404	-0.066490983	0.223691135
"TCGA-LL-A441"	"TCGA-LL-A441"	10.66792982	10.51305889	0.245384469	0.201189825	0.226886364
"TCGA-LL-A440"	"TCGA-LL-A440"	8.390184774	10.27631435	0.014826879	-0.075807822	0.211046912
"TCGA-BH-A42U"	"TCGA-BH-A42U"	9.238838618	9.207336036	0.032204035	0.002518347	0.234132377
"TCGA-B6-A409"	"TCGA-B6-A409"	10.10265774	7.95102489	0.060689347	-0.086668007	0.198852587
"TCGA-EW-A423"	"TCGA-EW-A423"	9.252240274	9.090445773	0.056697152	-0.103015513	0.213320513
"TCGA-BH-A42V"	"TCGA-BH-A42V"	8.101944786	8.91608985	0.019112511	-0.052797945	0.231768385
"TCGA-GM-A3XG"	"TCGA-GM-A3XG"	7.631886603	7.136194065	-0.057750728	-0.078236515	0.216419725
"TCGA-B6-A408"	"TCGA-B6-A408"	12.45504474	9.656638655	0.16446767	-0.068644946	0.215708955
"TCGA-EW-A3E8"	"TCGA-EW-A3E8"	11.38598539	9.650014483	0.160066539	-0.010123827	0.230854756
"TCGA-D8-A3Z5"	"TCGA-D8-A3Z5"	8.174193556	7.901987297	-0.048385878	-0.102853586	0.214748132
"TCGA-A7-A425"	"TCGA-A7-A425"	8.391995957	9.283080703	-0.000348816	-0.073318139	0.209108967
"TCGA-BH-A42T"	"TCGA-BH-A42T"	8.259478869	8.846675834	0.038111914	-0.106665005	0.212061009
"TCGA-LN-A49R"	"TCGA-LN-A49R"	11.87655342	8.989376646	0.208412408	-0.172905735	0.124934931
"TCGA-L5-A43J"	"TCGA-L5-A43J"	9.156345023	7.437975322	0.123363216	-0.119473038	0.12966909
"TCGA-IG-A3Y9"	"TCGA-IG-A3Y9"	11.18377305	8.044374991	0.123779	-0.174297967	0.126104321
"TCGA-LN-A49P"	"TCGA-LN-A49P"	11.09328633	9.797372379	0.17722282	-0.132680158	0.151162889
"TCGA-L5-A43I"	"TCGA-L5-A43I"	9.10983135	6.538224506	0.025263446	-0.122443033	0.112111947
"TCGA-IG-A3QL"	"TCGA-IG-A3QL"	10.09667518	5.010430383	0.072371446	-0.159540867	0.124868164
"TCGA-LN-A49O"	"TCGA-LN-A49O"	11.10147449	8.561960175	0.187221514	-0.139628474	0.126806017
"TCGA-L5-A43H"	"TCGA-L5-A43H"	7.910764207	7.629777635	0.093221328	-0.124692874	0.147238693
"TCGA-IG-A3I8"	"TCGA-IG-A3I8"	8.375977116	6.116135874	0.013548717	-0.157240098	0.140768613
"TCGA-LN-A49N"	"TCGA-LN-A49N"	10.67072463	8.958851206	0.181585192	-0.114570526	0.133441064
"TCGA-L5-A43E"	"TCGA-L5-A43E"	NA	NA	NA	NA	NA
"TCGA-LP-A4AX"	"TCGA-LP-A4AX"	11.18439173	9.917389625	0.327596075	-0.046986818	0.218727564
"TCGA-EA-A43B"	"TCGA-EA-A43B"	11.81993312	8.831028077	0.312621006	-0.053260066	0.220782411
"TCGA-LP-A4AW"	"TCGA-LP-A4AW"	8.358155502	7.841543218	0.113823737	-0.063864976	0.20488694
"TCGA-EA-A439"	"TCGA-EA-A439"	10.57958012	7.500370116	0.241495926	-0.036910063	0.204239595
"TCGA-LP-A4AV"	"TCGA-LP-A4AV"	11.15516016	9.106078594	0.238901661	-0.029710625	0.203621599
"TCGA-EA-A411"	"TCGA-EA-A411"	8.38079841	8.415391007	0.161328918	-0.077914662	0.199019657
"TCGA-LP-A4AU"	"TCGA-LP-A4AU"	10.97815771	8.223337437	0.199895227	-0.072704318	0.195252444
"TCGA-EA-A410"	"TCGA-EA-A410"	9.264221336	7.965141594	0.034046592	-0.063577007	0.227864137
"TCGA-IR-A3LB"	"TCGA-IR-A3LB"	10.71888123	7.50319955	0.200751281	-0.116884461	0.225568572
"TCGA-EA-A3Y4"	"TCGA-EA-A3Y4"	9.319366526	9.799558279	0.169699201	-0.060054749	0.241830808
"TCGA-DD-AACS"	"TCGA-DD-AACS"	8.128702145	6.359865871	0.030153082	-0.058795177	0.188220897
"TCGA-DD-AACK"	"TCGA-DD-AACK"	8.612206473	7.561463985	0.029433722	-0.065511614	0.184514519
"TCGA-DD-AADA"	"TCGA-DD-AADA"	8.422780579	8.486436334	0.011917078	-0.006710491	0.216851059
"TCGA-DD-AADI"	"TCGA-DD-AADI"	8.852758834	9.196205496	0.01453639	0.007360276	0.211269406
"TCGA-DD-AADQ"	"TCGA-DD-AADQ"	7.522225822	7.124919899	0.011497142	-0.054845814	0.196206143
"TCGA-DD-AAE2"	"TCGA-DD-AAE2"	9.914643344	8.855102558	0.061641087	-0.016547486	0.211161982
"TCGA-5R-AAAM"	"TCGA-5R-AAAM"	8.542023651	9.148507541	0.023171817	-0.011923351	0.199687444
"TCGA-DD-AACE"	"TCGA-DD-AACE"	9.321852066	6.752518172	0.035068639	-0.041514415	0.193837577
"TCGA-DD-AACL"	"TCGA-DD-AACL"	9.038176256	9.423992539	0.102273123	-0.013170635	0.197332238
"TCGA-DD-AACT"	"TCGA-DD-AACT"	9.004777991	8.591799362	-0.010705838	-0.011420052	0.202440721
"TCGA-DD-AAD0"	"TCGA-DD-AAD0"	9.846581677	6.587783299	0.104955557	-0.087934314	0.182138866
"TCGA-DD-AAEK"	"TCGA-DD-AAEK"	9.141008352	9.593675247	0.128917165	0.028093691	0.218736421
"TCGA-DD-AAE9"	"TCGA-DD-AAE9"	7.257691344	6.665967036	-0.029558746	-0.098806397	0.192120744
"TCGA-DD-AAVW"	"TCGA-DD-AAVW"	8.676656376	9.025334194	0.01595321	-0.017182565	0.198794222
"TCGA-WQ-AB4B"	"TCGA-WQ-AB4B"	9.070574702	7.682903281	-0.020026086	-0.050040378	0.187475872
"TCGA-DD-AAW2"	"TCGA-DD-AAW2"	8.776309026	6.515594935	0.030041505	-0.068507629	0.206436353
"TCGA-DD-AAW3"	"TCGA-DD-AAW3"	8.506320454	6.145255486	-0.059910906	-0.089824727	0.198400448
"TCGA-DX-AB32"	"TCGA-DX-AB32"	10.30388361	11.27941822	0.199155505	0.022711192	0.229740647
"TCGA-VT-AB3D"	"TCGA-VT-AB3D"	11.66049357	12.0542294	0.269965498	-0.007235314	0.282334223
"TCGA-DX-A8BJ"	"TCGA-DX-A8BJ"	10.68732511	7.913822328	0.0664471	-0.095469512	0.197451145
"TCGA-WK-A8Y0"	"TCGA-WK-A8Y0"	8.770419332	10.28163084	0.05914633	-0.075324492	0.237207055
"TCGA-DX-AB35"	"TCGA-DX-AB35"	9.578868894	8.435714716	0.049941069	-0.12318469	0.222110368
"TCGA-DX-A8BL"	"TCGA-DX-A8BL"	11.04868751	10.09884108	0.154614445	0.001467816	0.232555551
"TCGA-DX-A8BO"	"TCGA-DX-A8BO"	11.9637914	10.00894467	0.149004635	-0.091150509	0.199648288
"TCGA-DX-AB37"	"TCGA-DX-AB37"	9.326061659	10.99139133	0.118975344	-0.01351613	0.244832187
"TCGA-DX-AB2L"	"TCGA-DX-AB2L"	8.815326051	8.741517049	-0.002790259	-0.074186119	0.204430449
"TCGA-DX-A8BM"	"TCGA-DX-A8BM"	9.71207929	8.434359544	0.141639983	-0.114575568	0.173304815
"TCGA-DX-A6YX"	"TCGA-DX-A6YX"	10.5109702	8.407137146	0.121300346	-0.099483904	0.186309468
"TCGA-DX-AB36"	"TCGA-DX-AB36"	9.648152851	7.599826	0.081772688	-0.105393149	0.211839893
"TCGA-DX-A8BR"	"TCGA-DX-A8BR"	10.00265873	10.34804228	0.100350545	-0.081590585	0.205184106
"TCGA-DX-AB3A"	"TCGA-DX-AB3A"	9.231856528	7.532910484	0.02901162	-0.128060687	0.218576972
"TCGA-DX-AB3B"	"TCGA-DX-AB3B"	8.371924575	6.179403477	-0.078815861	-0.101856905	0.201486125
"TCGA-DX-AATS"	"TCGA-DX-AATS"	NA	NA	NA	NA	NA
"TCGA-DX-A8BG"	"TCGA-DX-A8BG"	NA	NA	NA	NA	NA
"TCGA-DX-AB2V"	"TCGA-DX-AB2V"	8.678563103	8.99891871	0.021761827	-0.073862928	0.236809995
"TCGA-DX-AB3C"	"TCGA-DX-AB3C"	6.485631106	3.879090532	-0.095337742	-0.121772681	0.218051327
"TCGA-VQ-A924"	"TCGA-VQ-A924"	11.46922545	8.613166199	0.124071401	-0.167513352	0.156008448
"TCGA-VQ-A94R"	"TCGA-VQ-A94R"	9.398858181	8.990128172	0.065645421	-0.108896367	0.1300365
"TCGA-VQ-A91D"	"TCGA-VQ-A91D"	10.72390591	8.293041751	0.143588477	-0.170654845	0.138914034
"TCGA-VQ-AA6D"	"TCGA-VQ-AA6D"	10.48040653	6.571936946	0.121721887	-0.162247094	0.105653867
"TCGA-XD-AAUI"	"TCGA-XD-AAUI"	8.467434671	9.093816153	0.06396584	0.034769653	0.212878762
"TCGA-FB-AAQ2"	"TCGA-FB-AAQ2"	9.156037848	7.56325285	0.021575833	-0.04500143	0.202651007
"TCGA-2J-AABR"	"TCGA-2J-AABR"	9.487209611	9.853010371	0.143464369	-0.038722807	0.237480694
"TCGA-2J-AABE"	"TCGA-2J-AABE"	9.466273473	8.980623821	0.04570981	-0.074453648	0.210793907
"TCGA-FB-AAQ6"	"TCGA-FB-AAQ6"	8.937757589	6.954785019	0.026130502	-0.086589157	0.222171221
"TCGA-IB-AAUQ"	"TCGA-IB-AAUQ"	11.39970543	8.393782722	0.129386927	-0.0917724	0.210636092
"TCGA-FB-AAPQ"	"TCGA-FB-AAPQ"	8.017152773	7.208598806	0.016841709	-0.094602515	0.231152645
"TCGA-2J-AABT"	"TCGA-2J-AABT"	8.986136568	9.547284064	0.070309999	-0.067797415	0.216986172
"TCGA-2J-AABF"	"TCGA-2J-AABF"	11.52793845	9.947375421	0.205715511	-0.047152986	0.20740295
"TCGA-2J-AAB1"	"TCGA-2J-AAB1"	10.07316168	8.881411829	0.174831051	-0.082061498	0.235169508
"TCGA-Z5-AAPL"	"TCGA-Z5-AAPL"	10.87208332	11.44370545	0.300831113	0.265987695	0.278474356
"TCGA-FB-AAQ3"	"TCGA-FB-AAQ3"	11.63976706	7.931026034	0.157592158	-0.100986345	0.236656943
"TCGA-2J-AAB4"	"TCGA-2J-AAB4"	10.84330185	8.993061955	0.197806534	-0.067193036	0.214224022
"TCGA-2J-AABH"	"TCGA-2J-AABH"	8.960861151	8.586837876	0.031704342	-0.095844125	0.205906196
"TCGA-2J-AABU"	"TCGA-2J-AABU"	8.504088369	8.083216207	0.063316304	-0.043891586	0.228194717
"TCGA-DD-AADJ"	"TCGA-DD-AADJ"	7.275615794	7.544020933	-0.018862659	-0.032059807	0.199250868
"TCGA-DD-AADR"	"TCGA-DD-AADR"	8.854867465	7.979911894	0.073512739	-0.04751107	0.188921749
"TCGA-DD-AAD1"	"TCGA-DD-AAD1"	9.262344805	9.454778868	0.077930292	0.034821855	0.213137424
"TCGA-DD-AAE4"	"TCGA-DD-AAE4"	9.298567379	9.409428337	0.041135923	0.016754551	0.226717193
"TCGA-DD-AACB"	"TCGA-DD-AACB"	9.267292638	9.07232799	0.062034586	-0.003046797	0.218985967
"TCGA-DD-AADB"	"TCGA-DD-AADB"	9.454725564	9.097975413	0.131450021	0.023384425	0.193387987
