"FID"	"IID"	"Sigs160.Wolf_CD8.CD68.ratio"	"Sigs160.Wolf_CD8.PCA.16704732"	"Sigs160.Wolf_CD8A"	"Sigs160.Wolf_CHANG.CORE.SERUM.RESPONSE.UP"	"Sigs160.Wolf_Chemokine12.score"
"TCGA-MQ-A6BR"	"TCGA-MQ-A6BR"	0.0569	0.6173	0.248	0.1015	0.2561
"TCGA-SC-A6LQ"	"TCGA-SC-A6LQ"	-0.2845	1.1685	0.576	0.0695	0.575
"TCGA-TS-A7P3"	"TCGA-TS-A7P3"	0.1028	0.1317	0.073	-0.1175	0.1114
"TCGA-MQ-A4LI"	"TCGA-MQ-A4LI"	NA	NA	NA	NA	NA
"TCGA-LK-A4O2"	"TCGA-LK-A4O2"	-1.3098	-0.1518	-0.678	0.262	-0.3195
"TCGA-TS-A7P0"	"TCGA-TS-A7P0"	0.5863	1.0726	1.749	0.0805	1.0326
"TCGA-SC-A6LP"	"TCGA-SC-A6LP"	-0.3558	0.528	0.556	0.4445	0.3368
"TCGA-MQ-A6BQ"	"TCGA-MQ-A6BQ"	-0.5766	0.8344	-0.087	-0.044	0.4603
"TCGA-TS-A7P6"	"TCGA-TS-A7P6"	-0.0279	1.6719	1.239	0.294	0.5732
"TCGA-SC-A6LR"	"TCGA-SC-A6LR"	-0.626	0.158	-1.074	-0.1345	-0.9309
"TCGA-MQ-A6BS"	"TCGA-MQ-A6BS"	0.1799	-0.5795	-0.42	-0.203	-0.1649
"TCGA-MQ-A4LM"	"TCGA-MQ-A4LM"	0.0975	1.0928	2.151	0.394	1.8301
"TCGA-13-0757"	"TCGA-13-0757"	NA	NA	NA	NA	NA
"TCGA-13-0768"	"TCGA-13-0768"	NA	NA	NA	NA	NA
"TCGA-13-0800"	"TCGA-13-0800"	1.9398	-2.0294	-0.523	0.2475	-2.8799
"TCGA-13-0760"	"TCGA-13-0760"	NA	NA	NA	NA	NA
"TCGA-13-0792"	"TCGA-13-0792"	NA	NA	NA	NA	NA
"TCGA-13-0802"	"TCGA-13-0802"	NA	NA	NA	NA	NA
"TCGA-01-0633"	"TCGA-01-0633"	NA	NA	NA	NA	NA
"TCGA-13-0758"	"TCGA-13-0758"	NA	NA	NA	NA	NA
"TCGA-13-0791"	"TCGA-13-0791"	NA	NA	NA	NA	NA
"TCGA-13-0801"	"TCGA-13-0801"	-1.0392	0.5674	0.356	0.4055	1.1404
"TCGA-13-0761"	"TCGA-13-0761"	NA	NA	NA	NA	NA
"TCGA-13-0793"	"TCGA-13-0793"	NA	NA	NA	NA	NA
"TCGA-13-0803"	"TCGA-13-0803"	NA	NA	NA	NA	NA
"TCGA-01-0636"	"TCGA-01-0636"	NA	NA	NA	NA	NA
"TCGA-13-0762"	"TCGA-13-0762"	NA	NA	NA	NA	NA
"TCGA-13-0794"	"TCGA-13-0794"	NA	NA	NA	NA	NA
"TCGA-13-0804"	"TCGA-13-0804"	NA	NA	NA	NA	NA
"TCGA-01-0637"	"TCGA-01-0637"	NA	NA	NA	NA	NA
"TCGA-13-0764"	"TCGA-13-0764"	NA	NA	NA	NA	NA
"TCGA-13-0795"	"TCGA-13-0795"	NA	NA	NA	NA	NA
"TCGA-13-0805"	"TCGA-13-0805"	NA	NA	NA	NA	NA
"TCGA-13-0765"	"TCGA-13-0765"	NA	NA	NA	NA	NA
"TCGA-13-0797"	"TCGA-13-0797"	NA	NA	NA	NA	NA
"TCGA-01-0628"	"TCGA-01-0628"	NA	NA	NA	NA	NA
"TCGA-01-0639"	"TCGA-01-0639"	NA	NA	NA	NA	NA
"TCGA-13-0766"	"TCGA-13-0766"	NA	NA	NA	NA	NA
"TCGA-13-0799"	"TCGA-13-0799"	1.7826	-0.7011	-1.015	0.4635	-0.2928
"TCGA-01-0642"	"TCGA-01-0642"	NA	NA	NA	NA	NA
"TCGA-01-0630"	"TCGA-01-0630"	NA	NA	NA	NA	NA
"TCGA-01-0631"	"TCGA-01-0631"	NA	NA	NA	NA	NA
"TCGA-14-0787"	"TCGA-14-0787"	-1.4467	-1.0283	-1.972	0.141	-1.2654
"TCGA-12-0821"	"TCGA-12-0821"	-0.5904	-1.3005	-1.699	0.22	-1.5828
"TCGA-06-0878"	"TCGA-06-0878"	-1.0876	-0.8352	-1.027	0.015	-0.8523
"TCGA-12-0670"	"TCGA-12-0670"	NA	NA	NA	NA	NA
"TCGA-12-0828"	"TCGA-12-0828"	NA	NA	NA	NA	NA
"TCGA-12-0822"	"TCGA-12-0822"	NA	NA	NA	NA	NA
"TCGA-06-0879"	"TCGA-06-0879"	NA	NA	NA	NA	NA
"TCGA-12-0818"	"TCGA-12-0818"	NA	NA	NA	NA	NA
"TCGA-12-0829"	"TCGA-12-0829"	NA	NA	NA	NA	NA
"TCGA-06-0875"	"TCGA-06-0875"	NA	NA	NA	NA	NA
"TCGA-12-0826"	"TCGA-12-0826"	NA	NA	NA	NA	NA
"TCGA-06-0881"	"TCGA-06-0881"	NA	NA	NA	NA	NA
"TCGA-12-0819"	"TCGA-12-0819"	NA	NA	NA	NA	NA
"TCGA-06-0876"	"TCGA-06-0876"	NA	NA	NA	NA	NA
"TCGA-12-0827"	"TCGA-12-0827"	NA	NA	NA	NA	NA
"TCGA-06-0882"	"TCGA-06-0882"	-1.1877	-1.0135	-1.123	-0.124	-1.2089
"TCGA-12-0820"	"TCGA-12-0820"	NA	NA	NA	NA	NA
"TCGA-06-0877"	"TCGA-06-0877"	NA	NA	NA	NA	NA
"TCGA-F1-6874"	"TCGA-F1-6874"	-0.256	0.8574	0.889	0.0515	0.8508
"TCGA-BR-6706"	"TCGA-BR-6706"	0.767	1.9686	2.839	0.0825	2.2225
"TCGA-D7-6817"	"TCGA-D7-6817"	-0.4511	-0.1398	0.239	0.106	0.1375
"TCGA-DU-5851"	"TCGA-DU-5851"	-0.4392	-1.9053	-1.655	-0.4485	-3.1393
"TCGA-DU-5853"	"TCGA-DU-5853"	-0.2738	-0.9919	-0.733	-0.3285	-1.0768
"TCGA-FG-6690"	"TCGA-FG-6690"	-1.4867	-1.5703	-2.193	-0.359	-1.7585
"TCGA-FG-6691"	"TCGA-FG-6691"	-3.4956	-2.101	-3.422	-0.347	-2.1993
"TCGA-FG-6692"	"TCGA-FG-6692"	-0.0042	-0.3711	-0.581	0.0335	-1.6143
"TCGA-E1-5319"	"TCGA-E1-5319"	-1.1935	-1.6958	-2.16	-0.3955	-1.599
"TCGA-BR-6802"	"TCGA-BR-6802"	0.5448	1.385	1.862	0.2055	1.3312
"TCGA-BR-6803"	"TCGA-BR-6803"	0.3784	0.9852	1.455	-0.078	0.9668
"TCGA-BR-6705"	"TCGA-BR-6705"	0.0673	0.2622	0.455	0.0155	0.5573
"TCGA-D7-6815"	"TCGA-D7-6815"	-1.162	-0.6572	-0.713	0.109	-0.3059
"TCGA-BR-6707"	"TCGA-BR-6707"	0.6352	1.3707	2.213	0.3605	1.7982
"TCGA-BR-6709"	"TCGA-BR-6709"	NA	NA	NA	NA	NA
"TCGA-D7-6818"	"TCGA-D7-6818"	-1.6027	-0.5413	-0.824	0.069	0.2129
"TCGA-D7-6820"	"TCGA-D7-6820"	-2.1763	-0.7934	-1.755	0.1765	0.0012
"TCGA-BR-6801"	"TCGA-BR-6801"	-1.7293	-0.6481	-1.218	0.0375	-0.2078
"TCGA-D7-6822"	"TCGA-D7-6822"	0.6595	0.078	0.6	0.1275	-0.0938
"TCGA-CS-5397"	"TCGA-CS-5397"	-0.5282	-1.5308	-1.174	-0.192	-2.1139
"TCGA-FG-6688"	"TCGA-FG-6688"	-1.9669	-1.2059	-2.109	-0.203	-1.8051
"TCGA-DU-6410"	"TCGA-DU-6410"	0.7717	-2.4572	-3.006	-0.315	-3.7968
"TCGA-FG-6689"	"TCGA-FG-6689"	-1.0063	-1.4802	-1.644	-0.324	-2.2555
"TCGA-E1-5307"	"TCGA-E1-5307"	-1.312	-2.7738	-2.357	-0.467	-3.1757
"TCGA-CS-6670"	"TCGA-CS-6670"	0.7925	-2.3258	-1.823	-0.368	-1.7961
"TCGA-CS-4938"	"TCGA-CS-4938"	-2.5486	-2.2303	-3.047	-0.2715	-2.0375
"TCGA-FG-5962"	"TCGA-FG-5962"	0.683	-1.5723	-1.204	-0.3935	-1.6172
"TCGA-BR-6852"	"TCGA-BR-6852"	0.6148	2.1489	2.863	0.2155	2.5256
"TCGA-FG-5965"	"TCGA-FG-5965"	-0.9209	-1.0995	-1.909	-0.3325	-0.7067
"TCGA-CS-6665"	"TCGA-CS-6665"	-1.0629	-0.2583	-0.964	-0.221	-0.74
"TCGA-CS-6668"	"TCGA-CS-6668"	-0.7576	-2.01	-2.929	-0.461	-2.7291
"TCGA-E1-5305"	"TCGA-E1-5305"	-1.5494	-2.1537	-2.719	-0.2595	-2.6146
"TCGA-CS-6669"	"TCGA-CS-6669"	2.336	-2.0467	-0.313	-0.539	-4.1974
"TCGA-BR-6564"	"TCGA-BR-6564"	0.2809	0.561	0.977	-0.237	0.5426
"TCGA-BR-6710"	"TCGA-BR-6710"	NA	NA	NA	NA	NA
"TCGA-CS-6188"	"TCGA-CS-6188"	-1.9527	-1.6419	-2.782	-0.2115	-2.5377
"TCGA-85-7844"	"TCGA-85-7844"	0.061	0.532	0.578	0.15	0.5801
"TCGA-BJ-A3EZ"	"TCGA-BJ-A3EZ"	1.4025	0.111	0.145	-0.1635	-0.753
"TCGA-EL-A3GO"	"TCGA-EL-A3GO"	1.601	0.0506	0.789	-0.2885	-0.3338
"TCGA-EM-A2OZ"	"TCGA-EM-A2OZ"	0.8726	-0.0526	0.256	-0.257	-1.125
"TCGA-EM-A3AK"	"TCGA-EM-A3AK"	0.3262	-0.0676	-0.051	-0.2905	-0.2907
"TCGA-EL-A3GQ"	"TCGA-EL-A3GQ"	0.6294	0.088	-0.155	-0.2815	0.0052
"TCGA-EL-A3GY"	"TCGA-EL-A3GY"	0.1702	0.2935	0.24	-0.299	-0.3654
"TCGA-56-7822"	"TCGA-56-7822"	-0.9724	-0.211	-0.563	-0.091	-0.4764
"TCGA-IM-A3ED"	"TCGA-IM-A3ED"	-0.044	0.4054	0.52	-0.337	0.7683
"TCGA-EM-A3AL"	"TCGA-EM-A3AL"	1.789	-0.737	-0.836	-0.238	-1.9856
"TCGA-DJ-A2Q0"	"TCGA-DJ-A2Q0"	0.8135	-1.0166	-1.784	-0.2105	-2.1024
"TCGA-EM-A3AN"	"TCGA-EM-A3AN"	1.7105	-0.0399	0.203	-0.233	-1.5211
"TCGA-EL-A3CT"	"TCGA-EL-A3CT"	0.1075	-0.1051	0.276	-0.3375	-0.0453
"TCGA-EM-A2P2"	"TCGA-EM-A2P2"	4.1595	-1.4001	2.27	-0.316	-2.13
"TCGA-EM-A3AO"	"TCGA-EM-A3AO"	1.4869	0.7705	0.798	-0.31	0.3239
"TCGA-ET-A3BQ"	"TCGA-ET-A3BQ"	0.4891	-0.0544	-0.481	-0.293	-0.8688
"TCGA-EM-A3AI"	"TCGA-EM-A3AI"	2.4021	-1.5598	-0.872	-0.204	-2.5053
"TCGA-EL-A3D6"	"TCGA-EL-A3D6"	0.4897	0.6445	0.32	-0.1385	-0.1659
"TCGA-EM-A3AJ"	"TCGA-EM-A3AJ"	1.0896	1.0886	2.075	-0.274	1.4486
"TCGA-EL-A3H3"	"TCGA-EL-A3H3"	1.1602	0.8379	1.676	-0.1805	0.0458
"TCGA-EL-A3GP"	"TCGA-EL-A3GP"	-1.2826	0.0952	-0.506	-0.119	0.5735
"TCGA-EL-A3H4"	"TCGA-EL-A3H4"	-0.042	-1.0294	-1.634	-0.386	-2.2854
"TCGA-EM-A2P0"	"TCGA-EM-A2P0"	0.6337	-0.2907	-0.844	-0.303	-0.6021
"TCGA-EL-A3H5"	"TCGA-EL-A3H5"	0.6345	0.4141	0.911	-0.1815	0.8981
"TCGA-EM-A2OV"	"TCGA-EM-A2OV"	1.8585	-0.5848	-1.236	-0.3225	-2.1043
"TCGA-EL-A3GW"	"TCGA-EL-A3GW"	0.419	-1.3946	-1.498	-0.2115	-1.2894
"TCGA-EM-A2P3"	"TCGA-EM-A2P3"	0.1547	-0.3488	-1.129	-0.249	-0.3127
"TCGA-EL-A3GX"	"TCGA-EL-A3GX"	-0.6146	0.334	0.077	-0.2435	0.1688
"TCGA-EM-A2OY"	"TCGA-EM-A2OY"	1.8068	-1.2667	-1.451	-0.211	-2.3825
"TCGA-IM-A3EB"	"TCGA-IM-A3EB"	0.9132	0.6199	1.28	-0.2645	0.7135
"TCGA-85-7843"	"TCGA-85-7843"	-0.535	-0.1828	-0.393	0.3215	0.7502
"TCGA-BJ-A3F0"	"TCGA-BJ-A3F0"	1.7558	-0.3854	-0.468	-0.2645	-1.5777
"TCGA-EL-A3CR"	"TCGA-EL-A3CR"	-1.2583	0.2791	-0.236	-0.1585	0.5246
"TCGA-EL-A3GR"	"TCGA-EL-A3GR"	-0.0129	-0.3834	-0.599	-0.3855	-0.0394
"TCGA-EM-A2OW"	"TCGA-EM-A2OW"	1.4604	-0.535	0.216	-0.328	-0.7852
"TCGA-EM-A2OX"	"TCGA-EM-A2OX"	1.0315	0.2983	-0.122	-0.341	-0.9305
"TCGA-ET-A3BS"	"TCGA-ET-A3BS"	0.5423	1.2516	1.895	-0.2585	1.1931
"TCGA-ET-A3DV"	"TCGA-ET-A3DV"	2.7228	-2.32	-0.643	-0.271	-2.5536
"TCGA-02-0001"	"TCGA-02-0001"	NA	NA	NA	NA	NA
"TCGA-02-0003"	"TCGA-02-0003"	NA	NA	NA	NA	NA
"TCGA-02-0006"	"TCGA-02-0006"	NA	NA	NA	NA	NA
"TCGA-02-0007"	"TCGA-02-0007"	NA	NA	NA	NA	NA
"TCGA-02-0009"	"TCGA-02-0009"	NA	NA	NA	NA	NA
"TCGA-02-0010"	"TCGA-02-0010"	NA	NA	NA	NA	NA
"TCGA-02-0011"	"TCGA-02-0011"	NA	NA	NA	NA	NA
"TCGA-02-0014"	"TCGA-02-0014"	NA	NA	NA	NA	NA
"TCGA-02-0021"	"TCGA-02-0021"	NA	NA	NA	NA	NA
"TCGA-02-0024"	"TCGA-02-0024"	NA	NA	NA	NA	NA
"TCGA-02-0027"	"TCGA-02-0027"	NA	NA	NA	NA	NA
"TCGA-02-0028"	"TCGA-02-0028"	NA	NA	NA	NA	NA
"TCGA-02-0033"	"TCGA-02-0033"	NA	NA	NA	NA	NA
"TCGA-02-0034"	"TCGA-02-0034"	NA	NA	NA	NA	NA
"TCGA-02-0037"	"TCGA-02-0037"	NA	NA	NA	NA	NA
"TCGA-02-0038"	"TCGA-02-0038"	NA	NA	NA	NA	NA
"TCGA-02-0043"	"TCGA-02-0043"	NA	NA	NA	NA	NA
"TCGA-02-0046"	"TCGA-02-0046"	NA	NA	NA	NA	NA
"TCGA-02-0047"	"TCGA-02-0047"	-1.5455	-1.3723	-1.759	-0.1485	-1.7224
"TCGA-02-0052"	"TCGA-02-0052"	NA	NA	NA	NA	NA
"TCGA-02-0054"	"TCGA-02-0054"	NA	NA	NA	NA	NA
"TCGA-02-0055"	"TCGA-02-0055"	-0.9667	0.1776	-0.199	0.221	0.2789
"TCGA-02-0057"	"TCGA-02-0057"	NA	NA	NA	NA	NA
"TCGA-02-0058"	"TCGA-02-0058"	NA	NA	NA	NA	NA
"TCGA-02-0060"	"TCGA-02-0060"	NA	NA	NA	NA	NA
"TCGA-02-0069"	"TCGA-02-0069"	NA	NA	NA	NA	NA
"TCGA-02-0071"	"TCGA-02-0071"	NA	NA	NA	NA	NA
"TCGA-02-0074"	"TCGA-02-0074"	NA	NA	NA	NA	NA
"TCGA-02-0107"	"TCGA-02-0107"	NA	NA	NA	NA	NA
"TCGA-02-0080"	"TCGA-02-0080"	NA	NA	NA	NA	NA
"TCGA-02-0075"	"TCGA-02-0075"	NA	NA	NA	NA	NA
"TCGA-02-0099"	"TCGA-02-0099"	NA	NA	NA	NA	NA
"TCGA-02-0085"	"TCGA-02-0085"	NA	NA	NA	NA	NA
"TCGA-02-0083"	"TCGA-02-0083"	NA	NA	NA	NA	NA
"TCGA-02-0102"	"TCGA-02-0102"	NA	NA	NA	NA	NA
"TCGA-02-0064"	"TCGA-02-0064"	NA	NA	NA	NA	NA
"TCGA-02-0116"	"TCGA-02-0116"	NA	NA	NA	NA	NA
"TCGA-02-0086"	"TCGA-02-0086"	NA	NA	NA	NA	NA
"TCGA-02-0115"	"TCGA-02-0115"	NA	NA	NA	NA	NA
"TCGA-02-0089"	"TCGA-02-0089"	NA	NA	NA	NA	NA
"TCGA-02-0114"	"TCGA-02-0114"	NA	NA	NA	NA	NA
"TCGA-02-0113"	"TCGA-02-0113"	NA	NA	NA	NA	NA
"TCGA-IN-A6RN"	"TCGA-IN-A6RN"	-1.7205	-0.6714	-1.181	-0.0755	-0.5147
"TCGA-E1-A7YU"	"TCGA-E1-A7YU"	-1.0225	-1.7634	-2.406	-0.22	-3.0693
"TCGA-S9-A7QZ"	"TCGA-S9-A7QZ"	0.8213	-1.6375	-1.783	-0.3475	-2.4613
"TCGA-DU-A7TJ"	"TCGA-DU-A7TJ"	-0.9063	-1.1702	-2.139	-0.0205	-2.464
"TCGA-E1-A7Z6"	"TCGA-E1-A7Z6"	-2.6791	-2.5826	-3.636	-0.386	-2.5871
"TCGA-S9-A7J3"	"TCGA-S9-A7J3"	-1.2724	-1.6842	-2.551	-0.448	-2.0233
"TCGA-DU-A7TG"	"TCGA-DU-A7TG"	0.9789	-1.5082	-0.649	-0.42	-1.7148
"TCGA-E1-A7Z2"	"TCGA-E1-A7Z2"	0.4121	-2.1338	-1.965	-0.25	-3.2866
"TCGA-E1-A7Z4"	"TCGA-E1-A7Z4"	-2.302	-2.3019	-3.121	-0.235	-1.6559
"TCGA-S9-A7R1"	"TCGA-S9-A7R1"	0.3263	-1.9359	-2.069	-0.2995	-1.2902
"TCGA-FG-A70Y"	"TCGA-FG-A70Y"	-2.0957	-2.4684	-2.804	-0.289	-2.7643
"TCGA-E1-A7YV"	"TCGA-E1-A7YV"	0.8432	-1.109	-1.701	-0.097	-1.9496
"TCGA-E1-A7YW"	"TCGA-E1-A7YW"	-2.3826	-2.4408	-3.209	-0.2925	-2.3124
"TCGA-DU-A7T8"	"TCGA-DU-A7T8"	-0.6584	-1.1723	-1.743	-0.2035	-0.6277
"TCGA-S9-A7R4"	"TCGA-S9-A7R4"	-1.5488	-2.3644	-2.606	-0.315	-1.6175
"TCGA-S9-A6TV"	"TCGA-S9-A6TV"	-2.2768	-0.5833	-2.465	-0.1065	-1.2119
"TCGA-DU-A7TC"	"TCGA-DU-A7TC"	0.4436	-1.788	-1.098	-0.1835	-3.1197
"TCGA-E1-A7YY"	"TCGA-E1-A7YY"	0.514	-1.8748	-0.607	-0.4585	-2.1561
"TCGA-S9-A7J1"	"TCGA-S9-A7J1"	-1.1203	-1.8588	-2.34	-0.4305	-1.9776
"TCGA-S9-A7R7"	"TCGA-S9-A7R7"	-1.2878	-0.9107	-1.322	-0.304	-1.791
"TCGA-DH-A7UV"	"TCGA-DH-A7UV"	-3.0867	-2.3466	-3.655	-0.4015	-2.7367
"TCGA-E1-A7YK"	"TCGA-E1-A7YK"	-0.778	-0.1332	-0.555	-0.312	-1.9452
"TCGA-TQ-A7RH"	"TCGA-TQ-A7RH"	-1.8409	-1.6392	-2.182	-0.31	-1.3506
"TCGA-S9-A6WP"	"TCGA-S9-A6WP"	-1.308	-0.9639	-1.639	-0.2085	-1.9083
"TCGA-E1-A7YL"	"TCGA-E1-A7YL"	-0.3989	-0.2929	-0.366	-0.0355	-1.0476
"TCGA-DU-A7TD"	"TCGA-DU-A7TD"	-1.0363	-0.4887	-1.075	-0.097	-0.5604
"TCGA-S9-A6WO"	"TCGA-S9-A6WO"	-2.5072	-2.1824	-3.197	-0.307	-1.9296
"TCGA-TQ-A7RP"	"TCGA-TQ-A7RP"	-0.2522	-1.0351	-1.073	-0.3195	-1.3017
"TCGA-S9-A7IZ"	"TCGA-S9-A7IZ"	-0.9468	-1.9144	-1.91	-0.305	-2.461
"TCGA-E1-A7YN"	"TCGA-E1-A7YN"	-0.6474	0.3601	0.779	-0.296	-0.4794
"TCGA-S9-A7IY"	"TCGA-S9-A7IY"	-0.8333	-1.2026	-1.413	-0.3745	-2.1556
"TCGA-S9-A7J2"	"TCGA-S9-A7J2"	-0.4237	-2.3126	-2.456	-0.394	-2.3644
"TCGA-TQ-A7RU"	"TCGA-TQ-A7RU"	-0.521	-1.6817	-2.912	-0.319	-2.3717
"TCGA-E1-A7YM"	"TCGA-E1-A7YM"	-0.5743	-1.6161	-2.185	-0.188	-2.7974
"TCGA-E1-A7YD"	"TCGA-E1-A7YD"	0.1229	-1.2299	-1.379	0.12	-1.5902
"TCGA-TQ-A7RR"	"TCGA-TQ-A7RR"	-0.9355	-2.0272	-1.858	-0.307	-2.4592
"TCGA-44-6775"	"TCGA-44-6775"	-0.9389	0.1935	0.141	-0.005	1.0101
"TCGA-A4-8515"	"TCGA-A4-8515"	-1.9316	-1.0231	-1.384	-0.206	-2.6128
"TCGA-A4-8516"	"TCGA-A4-8516"	-1.0938	-0.2751	-0.283	-0.194	-1.3504
"TCGA-J7-8537"	"TCGA-J7-8537"	0.2374	1.3153	2.483	0.0025	1.3564
"TCGA-A4-8517"	"TCGA-A4-8517"	-1.6202	-0.7401	-1.017	-0.296	-1.2731
"TCGA-IZ-8196"	"TCGA-IZ-8196"	-1.0092	-1.7168	-1.85	-0.359	-2.5687
"TCGA-A4-8518"	"TCGA-A4-8518"	-1.6357	-0.884	-1.058	-0.182	-0.8007
"TCGA-A4-8098"	"TCGA-A4-8098"	-0.3752	0.0851	-0.257	-0.081	-0.0059
"TCGA-A4-8630"	"TCGA-A4-8630"	-1.5976	-0.9632	-1.196	-0.2565	-1.9396
"TCGA-A4-8310"	"TCGA-A4-8310"	-2.4651	-1.2707	-1.925	-0.074	-2.238
"TCGA-B3-8121"	"TCGA-B3-8121"	-0.7932	0.931	0.966	-0.218	0.9753
"TCGA-A4-8311"	"TCGA-A4-8311"	-1.4164	-0.5817	-1.155	-0.2165	-2.0438
"TCGA-GL-8500"	"TCGA-GL-8500"	-0.0597	-0.2953	-0.316	-0.0475	-2.0055
"TCGA-IZ-8195"	"TCGA-IZ-8195"	-2.3449	-1.5342	-2.615	-0.227	-2.5641
"TCGA-HZ-8636"	"TCGA-HZ-8636"	-0.8498	0.0493	-0.344	-0.0845	0.7261
"TCGA-HZ-8637"	"TCGA-HZ-8637"	-0.2182	1.6512	1.832	-0.0565	2.557
"TCGA-HZ-8638"	"TCGA-HZ-8638"	NA	NA	NA	NA	NA
"TCGA-IB-8126"	"TCGA-IB-8126"	0.843	1.3993	1.944	-0.287	1.5028
"TCGA-H6-8124"	"TCGA-H6-8124"	-1.2265	-0.8171	-1.093	0.0285	-1.2721
"TCGA-IB-8127"	"TCGA-IB-8127"	-0.1198	0.4365	1.17	-0.165	0.169
"TCGA-HZ-8317"	"TCGA-HZ-8317"	-0.4133	-0.3061	-0.614	-0.071	0.1702
"TCGA-HZ-8519"	"TCGA-HZ-8519"	0.5656	0.8344	1.647	-0.1655	1.1077
"TCGA-EJ-8468"	"TCGA-EJ-8468"	0.5513	0.0448	0.122	-0.271	0.0208
"TCGA-EJ-8469"	"TCGA-EJ-8469"	1.0108	-0.771	-0.665	-0.0925	-0.2413
"TCGA-EJ-8470"	"TCGA-EJ-8470"	0.7676	0.5383	1.177	-0.092	1.2959
"TCGA-EJ-8472"	"TCGA-EJ-8472"	1.0766	-0.9027	-0.958	-0.081	-0.3556
"TCGA-EJ-8474"	"TCGA-EJ-8474"	0.9878	-0.653	-0.45	-0.1295	-0.4396
"TCGA-HC-8264"	"TCGA-HC-8264"	0.5908	-0.7223	-0.636	-0.2565	-1.1271
"TCGA-HQ-A2OE"	"TCGA-HQ-A2OE"	-0.3696	-0.6606	-1.116	0.2235	-1.3291
"TCGA-E5-A2PC"	"TCGA-E5-A2PC"	0.2401	-0.0712	0.073	0.246	-0.2255
"TCGA-FD-A3B3"	"TCGA-FD-A3B3"	0.5491	1.5017	1.627	0.3965	2.2247
"TCGA-CV-7423"	"TCGA-CV-7423"	-1.7694	-0.78	-1.803	0.204	-0.1733
"TCGA-CV-7416"	"TCGA-CV-7416"	-1.7871	-0.6803	-1.868	0.135	-0.0348
"TCGA-CV-7418"	"TCGA-CV-7418"	0.0394	0.9238	0.875	0.4305	0.7631
"TCGA-IQ-7632"	"TCGA-IQ-7632"	0.0169	-0.4914	-0.596	0.18	-0.5798
"TCGA-DQ-7592"	"TCGA-DQ-7592"	-0.1309	0.6678	0.568	0.0885	0.9374
"TCGA-CV-7424"	"TCGA-CV-7424"	0.5123	0.8634	0.847	0.2115	0.8088
"TCGA-HD-7753"	"TCGA-HD-7753"	-0.4359	0.5772	0.095	0.2545	0.9526
"TCGA-IQ-7630"	"TCGA-IQ-7630"	-0.0749	0.3164	-0.029	0.3235	-0.0423
"TCGA-CV-7421"	"TCGA-CV-7421"	-0.8591	-0.0899	-1.156	0.244	0.4813
"TCGA-DQ-7591"	"TCGA-DQ-7591"	1.6351	1.3811	1.919	0.317	1.444
"TCGA-CV-7422"	"TCGA-CV-7422"	-0.2033	0.1164	0.275	0.229	0.7512
"TCGA-DQ-7588"	"TCGA-DQ-7588"	-1.5541	-1.6368	-1.825	0.5305	-1.8103
"TCGA-FT-A3EE"	"TCGA-FT-A3EE"	0.2093	-1.2114	-1.528	0.166	-1.6548
"TCGA-FD-A3B4"	"TCGA-FD-A3B4"	NA	NA	NA	NA	NA
"TCGA-CV-7414"	"TCGA-CV-7414"	-0.7865	0.573	-0.719	0.126	-0.5722
"TCGA-HD-7754"	"TCGA-HD-7754"	-0.5819	-0.5582	-0.651	0.016	-0.9172
"TCGA-CV-7427"	"TCGA-CV-7427"	0.5963	1.1465	1.435	0.0495	2.0266
"TCGA-H7-7774"	"TCGA-H7-7774"	0.4597	0.4842	1.242	-0.1025	0.7976
"TCGA-CV-7425"	"TCGA-CV-7425"	0.4669	0.8132	1.168	0.0855	1.2688
"TCGA-CV-7415"	"TCGA-CV-7415"	0.1771	1.0082	1.045	0.213	1.4242
"TCGA-LK-A4O5"	"TCGA-LK-A4O5"	0.1638	1.2787	1.52	-0.053	0.4698
"TCGA-SH-A7BD"	"TCGA-SH-A7BD"	-0.8902	0.9071	-0.568	0.01	0.2595
"TCGA-TS-A7PB"	"TCGA-TS-A7PB"	0.1409	1.4756	1.676	0.0835	1.3379
"TCGA-NQ-A638"	"TCGA-NQ-A638"	0.1048	1.0455	0.584	0.13	0.436
"TCGA-MQ-A4LP"	"TCGA-MQ-A4LP"	-0.9207	-0.8766	-1.226	0.164	-0.7898
"TCGA-LK-A4O6"	"TCGA-LK-A4O6"	0.7582	0.9327	0.782	-0.091	1.2861
"TCGA-LK-A4NW"	"TCGA-LK-A4NW"	-0.0574	0.7598	-0.407	0.088	0.8271
"TCGA-TS-A7P8"	"TCGA-TS-A7P8"	-0.0771	1.092	0.875	0.042	1.799
"TCGA-SH-A7BC"	"TCGA-SH-A7BC"	0.2056	1.2126	1.194	0.046	0.9364
"TCGA-NQ-A57I"	"TCGA-NQ-A57I"	NA	NA	NA	NA	NA
"TCGA-LK-A4NY"	"TCGA-LK-A4NY"	0.7076	-0.0059	-0.247	0.0955	-1.1549
"TCGA-LK-A4O7"	"TCGA-LK-A4O7"	0.6047	-0.2399	0.488	0.003	-0.905
"TCGA-MQ-A4LV"	"TCGA-MQ-A4LV"	0.52	1.428	2.491	0.339	1.773
"TCGA-QS-A744"	"TCGA-QS-A744"	0.5062	-1.5735	-2.839	0.225	-2.097
"TCGA-BK-A6W3"	"TCGA-BK-A6W3"	1.1201	0.7209	1.488	0.123	0.6234
