"FID"	"IID"	"Sigs160.Bindea_NK.cells"	"Sigs160.Bindea_pDC"	"Sigs160.Bindea_T.cells"	"Sigs160.Bindea_T.helper.cells"	"Sigs160.Bindea_Tcm.cells"
"TCGA-15-0742"	"TCGA-15-0742"	0.116064088	-0.104347673	-0.14449524	0.194203896	0.113000507
"TCGA-12-0769"	"TCGA-12-0769"	NA	NA	NA	NA	NA
"TCGA-09-0364"	"TCGA-09-0364"	0.061287615	-0.333237764	-0.295776399	0.200470931	0.086776357
"TCGA-13-0723"	"TCGA-13-0723"	NA	NA	NA	NA	NA
"TCGA-09-0366"	"TCGA-09-0366"	0.044766176	-0.232410725	-0.176310489	0.146018441	0.089582672
"TCGA-13-0725"	"TCGA-13-0725"	NA	NA	NA	NA	NA
"TCGA-09-0365"	"TCGA-09-0365"	NA	NA	NA	NA	NA
"TCGA-13-0724"	"TCGA-13-0724"	NA	NA	NA	NA	NA
"TCGA-09-0367"	"TCGA-09-0367"	0.039728207	-0.190358711	-0.13024766	0.134853576	0.047973617
"TCGA-13-0726"	"TCGA-13-0726"	NA	NA	NA	NA	NA
"TCGA-09-0369"	"TCGA-09-0369"	0.044737253	-0.172608849	-0.183487528	0.171478382	0.026798882
"TCGA-13-0727"	"TCGA-13-0727"	NA	NA	NA	NA	NA
"TCGA-13-0714"	"TCGA-13-0714"	NA	NA	NA	NA	NA
"TCGA-13-0730"	"TCGA-13-0730"	0.076006338	-0.224000322	-0.1903455	0.16252251	0.049105489
"TCGA-13-0717"	"TCGA-13-0717"	NA	NA	NA	NA	NA
"TCGA-13-0751"	"TCGA-13-0751"	NA	NA	NA	NA	NA
"TCGA-13-0720"	"TCGA-13-0720"	NA	NA	NA	NA	NA
"TCGA-13-0755"	"TCGA-13-0755"	NA	NA	NA	NA	NA
"TCGA-AO-A0J6"	"TCGA-AO-A0J6"	0.142508091	-0.116963277	0.015875774	0.227443639	0.137870096
"TCGA-AO-A0J8"	"TCGA-AO-A0J8"	0.153983201	-0.064740543	-0.046089792	0.251866764	0.178791049
"TCGA-AN-A0FT"	"TCGA-AN-A0FT"	0.132316454	0.038237994	-0.079730633	0.234515553	0.157832604
"TCGA-B6-A0IN"	"TCGA-B6-A0IN"	0.133865913	0.099897983	0.080817593	0.241053891	0.150511885
"TCGA-B6-A0I6"	"TCGA-B6-A0I6"	0.149707749	-0.138038182	-0.081890726	0.255255403	0.171141549
"TCGA-B6-A0IC"	"TCGA-B6-A0IC"	0.122646254	-0.123760056	-0.202788046	0.258473054	0.200419978
"TCGA-AO-A0J5"	"TCGA-AO-A0J5"	0.146755287	-0.04596383	-0.093844715	0.242364429	0.192310777
"TCGA-BH-A0HQ"	"TCGA-BH-A0HQ"	0.155727341	-0.077698431	-0.112383409	0.234135123	0.18581925
"TCGA-AN-A0FS"	"TCGA-AN-A0FS"	0.157999607	-0.05060911	-0.077501189	0.269754422	0.174763124
"TCGA-BH-A0HO"	"TCGA-BH-A0HO"	0.12778506	-0.057650378	-0.05669834	0.270566027	0.184725611
"TCGA-B6-A0IM"	"TCGA-B6-A0IM"	0.120950878	-0.084006233	-0.112799409	0.250386994	0.184644002
"TCGA-B6-A0I5"	"TCGA-B6-A0I5"	0.134594545	0.036233189	-0.038274227	0.236108482	0.148357656
"TCGA-B6-A0IJ"	"TCGA-B6-A0IJ"	0.133418142	-0.01354466	0.0701594	0.264861387	0.161733525
"TCGA-AO-A0J7"	"TCGA-AO-A0J7"	0.143071543	-0.080778986	-0.136752625	0.260444398	0.15706987
"TCGA-BH-A0E7"	"TCGA-BH-A0E7"	0.132908765	-0.076671579	-0.181613035	0.250246068	0.19350636
"TCGA-B6-A0IE"	"TCGA-B6-A0IE"	0.144126029	-0.051000292	-0.077675479	0.270351715	0.177870135
"TCGA-B6-A0I2"	"TCGA-B6-A0I2"	0.129938512	-0.07496016	0.099899979	0.240130305	0.171415705
"TCGA-BH-A0HW"	"TCGA-BH-A0HW"	0.104940017	-0.085962141	-0.160486551	0.25409628	0.1806086
"TCGA-BH-A0EB"	"TCGA-BH-A0EB"	0.146740749	-0.016136238	-0.007966209	0.250283979	0.207357296
"TCGA-BH-A0BD"	"TCGA-BH-A0BD"	0.137264106	-0.042296503	0.007252038	0.238896644	0.195664238
"TCGA-AO-A0J3"	"TCGA-AO-A0J3"	0.126975168	-0.075693626	-0.119149771	0.238802213	0.16117516
"TCGA-B6-A0I9"	"TCGA-B6-A0I9"	0.143540485	-0.06395818	-0.07728841	0.254700306	0.191997872
"TCGA-B6-A0IQ"	"TCGA-B6-A0IQ"	0.13699928	-0.052858404	-0.003284368	0.254225307	0.164392995
"TCGA-BH-A0HL"	"TCGA-BH-A0HL"	0.114376537	-0.097501996	-0.198405307	0.257922972	0.162936004
"TCGA-BH-A0EE"	"TCGA-BH-A0EE"	0.112820533	-0.051635962	-0.027987878	0.260115443	0.161738629
"TCGA-B6-A0IA"	"TCGA-B6-A0IA"	0.122490243	-0.032468067	-0.155377322	0.20989075	0.145915945
"TCGA-B6-A0IP"	"TCGA-B6-A0IP"	0.157047301	-0.019950258	-0.055150519	0.263640339	0.194311836
"TCGA-B6-A0I8"	"TCGA-B6-A0I8"	0.127687864	-0.092269943	-0.144159537	0.22017487	0.19001716
"TCGA-AN-A0FY"	"TCGA-AN-A0FY"	0.119951361	-0.10292964	-0.102381309	0.279888296	0.19843836
"TCGA-BH-A0HU"	"TCGA-BH-A0HU"	0.127640784	-0.085424266	-0.085412868	0.249556634	0.136979448
"TCGA-B6-A0IB"	"TCGA-B6-A0IB"	0.128859832	-0.077258352	-0.127970701	0.23109576	0.161988969
"TCGA-AN-A0FL"	"TCGA-AN-A0FL"	0.116052421	-0.026404753	-0.08011612	0.235111162	0.166161737
"TCGA-AN-A0FX"	"TCGA-AN-A0FX"	0.154857728	-0.107672716	-0.046786632	0.227766249	0.170978553
"TCGA-BH-A0E6"	"TCGA-BH-A0E6"	0.136897289	0.044448001	-0.024349764	0.225712422	0.120661783
"TCGA-AN-A0FN"	"TCGA-AN-A0FN"	0.151926352	0.102342867	0.129472867	0.266434699	0.207999075
"TCGA-AO-A0J9"	"TCGA-AO-A0J9"	0.155016247	0.181801615	0.015680095	0.267745998	0.184185441
"TCGA-AO-A03R"	"TCGA-AO-A03R"	0.128668822	0.079312055	0.054896024	0.248582653	0.143407694
"TCGA-AO-A0J4"	"TCGA-AO-A0J4"	0.129463789	-0.022639631	0.04879407	0.259758131	0.207350005
"TCGA-AO-A0J2"	"TCGA-AO-A0J2"	0.126266869	-0.019167895	-0.035106896	0.252503668	0.139739074
"TCGA-B6-A0IO"	"TCGA-B6-A0IO"	0.112378121	-0.037797915	-0.064564256	0.258847655	0.188700769
"TCGA-B6-A0IG"	"TCGA-B6-A0IG"	0.135769925	-0.082441507	-0.089008068	0.255571499	0.1761839
"TCGA-AN-A0FZ"	"TCGA-AN-A0FZ"	0.140436003	0.021661677	-0.148412655	0.24220693	0.199299294
"TCGA-AO-A03T"	"TCGA-AO-A03T"	0.147151945	0.020048053	-0.014860159	0.221303787	0.166647917
"TCGA-AN-A0G0"	"TCGA-AN-A0G0"	0.118495642	-0.104054286	-0.064107477	0.259445358	0.172626745
"TCGA-AN-A0FW"	"TCGA-AN-A0FW"	0.149977639	0.005280951	-0.044113355	0.247987016	0.166638449
"TCGA-AQ-A04J"	"TCGA-AQ-A04J"	0.14034432	0.034619565	0.123128551	0.277443894	0.221285282
"TCGA-A7-A426"	"TCGA-A7-A426"	0.174561359	0.086011038	-0.029291508	0.252363694	0.174800342
"TCGA-LL-A441"	"TCGA-LL-A441"	0.142009502	0.150555991	0.162318234	0.276355486	0.23287289
"TCGA-LL-A440"	"TCGA-LL-A440"	0.16617961	-0.004058508	-0.025927621	0.252606763	0.199402944
"TCGA-BH-A42U"	"TCGA-BH-A42U"	0.176998224	0.12664502	0.065760718	0.236009232	0.145762342
"TCGA-B6-A409"	"TCGA-B6-A409"	0.142286235	0.081610246	-0.057873443	0.200365552	0.139939809
"TCGA-EW-A423"	"TCGA-EW-A423"	0.141143733	0.001809215	-0.057832072	0.230680153	0.162636146
"TCGA-BH-A42V"	"TCGA-BH-A42V"	0.16033163	0.060877625	0.009869847	0.275705466	0.184829174
"TCGA-GM-A3XG"	"TCGA-GM-A3XG"	0.172523836	-0.057161401	-0.077273699	0.255680495	0.15399888
"TCGA-B6-A408"	"TCGA-B6-A408"	0.151691229	-0.075009058	-0.014604806	0.258528871	0.173984667
"TCGA-EW-A3E8"	"TCGA-EW-A3E8"	0.144530541	0.022395142	0.053648524	0.260493935	0.18301185
"TCGA-D8-A3Z5"	"TCGA-D8-A3Z5"	0.16102431	-0.033348225	-0.088617436	0.249177694	0.165390581
"TCGA-A7-A425"	"TCGA-A7-A425"	0.160345403	0.040633981	-0.090477545	0.220117407	0.15558122
"TCGA-BH-A42T"	"TCGA-BH-A42T"	0.144559201	-0.090460728	-0.025327166	0.234549613	0.113827809
"TCGA-LN-A49R"	"TCGA-LN-A49R"	0.032663242	-0.170555146	-0.127456932	0.182577094	0.139009176
"TCGA-L5-A43J"	"TCGA-L5-A43J"	0.058088129	-0.209037629	-0.159450552	0.201324268	0.14181203
"TCGA-IG-A3Y9"	"TCGA-IG-A3Y9"	0.072976652	-0.154565601	-0.12159038	0.174569258	0.113822381
"TCGA-LN-A49P"	"TCGA-LN-A49P"	0.060835456	-0.148013311	-0.033043198	0.211536418	0.164420244
"TCGA-L5-A43I"	"TCGA-L5-A43I"	0.024584551	-0.183464137	-0.123834905	0.195376908	0.120322775
"TCGA-IG-A3QL"	"TCGA-IG-A3QL"	0.049603733	-0.189136269	-0.19520798	0.163322814	0.093088428
"TCGA-LN-A49O"	"TCGA-LN-A49O"	0.057210206	-0.173684598	-0.054855755	0.225297912	0.151451714
"TCGA-L5-A43H"	"TCGA-L5-A43H"	0.05472946	-0.208206368	-0.131640564	0.183722203	0.15048825
"TCGA-IG-A3I8"	"TCGA-IG-A3I8"	0.076610411	-0.260478	-0.213682809	0.21593357	0.141818783
"TCGA-LN-A49N"	"TCGA-LN-A49N"	0.08784575	-0.203854474	-0.05429315	0.203751547	0.178045249
"TCGA-L5-A43E"	"TCGA-L5-A43E"	NA	NA	NA	NA	NA
"TCGA-LP-A4AX"	"TCGA-LP-A4AX"	0.139098033	-0.049386668	0.099819845	0.290866908	0.167320628
"TCGA-EA-A43B"	"TCGA-EA-A43B"	0.130246412	0.025035618	0.030221798	0.241314462	0.114836698
"TCGA-LP-A4AW"	"TCGA-LP-A4AW"	0.131681882	-0.001173545	-0.066799243	0.253119479	0.165232974
"TCGA-EA-A439"	"TCGA-EA-A439"	0.123669536	-0.113589336	-0.088475518	0.268595275	0.175991903
"TCGA-LP-A4AV"	"TCGA-LP-A4AV"	0.127444282	0.105619013	0.057063108	0.213597424	0.089618444
"TCGA-EA-A411"	"TCGA-EA-A411"	0.131648325	-0.075889216	-0.09517316	0.256104053	0.152155908
"TCGA-LP-A4AU"	"TCGA-LP-A4AU"	0.102892012	-0.042834377	-0.039711349	0.244499156	0.161118075
"TCGA-EA-A410"	"TCGA-EA-A410"	0.118963319	-0.069092437	-0.061985982	0.257019442	0.130140804
"TCGA-IR-A3LB"	"TCGA-IR-A3LB"	0.125444557	-0.094225851	-0.042955789	0.255513991	0.163503367
"TCGA-EA-A3Y4"	"TCGA-EA-A3Y4"	0.114795862	-0.075253546	0.148278752	0.265548373	0.188859805
"TCGA-DD-AACS"	"TCGA-DD-AACS"	0.100155943	-0.044741387	-0.120169578	0.18583798	0.127416004
"TCGA-DD-AACK"	"TCGA-DD-AACK"	0.079043952	-0.004596383	-0.064077201	0.215505505	0.147759665
"TCGA-DD-AADA"	"TCGA-DD-AADA"	0.11307705	0.004498588	0.041579643	0.217283879	0.168344919
"TCGA-DD-AADI"	"TCGA-DD-AADI"	0.105605336	0.025133413	0.096201843	0.190001444	0.123462462
"TCGA-DD-AADQ"	"TCGA-DD-AADQ"	0.078760863	0.068163381	-0.037366674	0.179728373	0.149738338
"TCGA-DD-AAE2"	"TCGA-DD-AAE2"	0.111136492	0.01779876	-0.01708488	0.186618898	0.152690214
"TCGA-5R-AAAM"	"TCGA-5R-AAAM"	0.11974897	-0.048799896	-0.021999252	0.170850102	0.136152026
"TCGA-DD-AACE"	"TCGA-DD-AACE"	0.102691324	0.03452177	-0.094202661	0.176997442	0.141408515
"TCGA-DD-AACL"	"TCGA-DD-AACL"	0.055632363	0.009388357	0.007498395	0.211112761	0.110520838
"TCGA-DD-AACT"	"TCGA-DD-AACT"	0.106374981	-0.075693626	-0.024450099	0.184662566	0.11044375
"TCGA-DD-AAD0"	"TCGA-DD-AAD0"	0.084494067	-0.04087847	-0.113015295	0.184184892	0.13278749
"TCGA-DD-AAEK"	"TCGA-DD-AAEK"	0.114892185	-0.025524595	0.058115832	0.210464382	0.174153667
"TCGA-DD-AAE9"	"TCGA-DD-AAE9"	0.104170044	-0.129970063	-0.132216714	0.183282288	0.134254639
"TCGA-DD-AAVW"	"TCGA-DD-AAVW"	0.119736408	0.079898827	0.007851202	0.210815862	0.167508942
"TCGA-WQ-AB4B"	"TCGA-WQ-AB4B"	0.107415677	0.117061072	-0.030210974	0.172107972	0.137609198
"TCGA-DD-AAW2"	"TCGA-DD-AAW2"	0.111122394	0.019461281	-0.119636332	0.17558259	0.156826805
"TCGA-DD-AAW3"	"TCGA-DD-AAW3"	0.11117173	-0.042003117	-0.116784783	0.172830595	0.13948349
"TCGA-DX-AB32"	"TCGA-DX-AB32"	0.145281926	0.226738593	0.185418533	0.246597767	0.165169534
"TCGA-VT-AB3D"	"TCGA-VT-AB3D"	0.159362684	0.253632323	0.31041942	0.2753391	0.203108451
"TCGA-DX-A8BJ"	"TCGA-DX-A8BJ"	0.122383008	-0.00953505	-0.083828459	0.213295523	0.132617903
"TCGA-WK-A8Y0"	"TCGA-WK-A8Y0"	0.123277562	0.058432741	0.072046838	0.24411123	0.151182218
"TCGA-DX-AB35"	"TCGA-DX-AB35"	0.152377502	0.237349392	-0.017276206	0.243303688	0.111332831
"TCGA-DX-A8BL"	"TCGA-DX-A8BL"	0.177938231	0.033690509	0.108397822	0.215562328	0.133704913
"TCGA-DX-A8BO"	"TCGA-DX-A8BO"	0.127493335	-0.021123803	0.024867882	0.213143742	0.120840371
"TCGA-DX-AB37"	"TCGA-DX-AB37"	0.132231698	0.1588197	0.126211842	0.233465693	0.143194824
"TCGA-DX-AB2L"	"TCGA-DX-AB2L"	0.164421627	0.271871162	-0.019373773	0.220947372	0.153687295
"TCGA-DX-A8BM"	"TCGA-DX-A8BM"	0.127462798	0.009437254	-0.114131271	0.239899442	0.146857301
"TCGA-DX-A6YX"	"TCGA-DX-A6YX"	0.128521652	-0.086548913	-0.10589922	0.22836753	0.147669279
"TCGA-DX-AB36"	"TCGA-DX-AB36"	0.138865058	-0.053542972	-0.139598702	0.225844006	0.144609401
"TCGA-DX-A8BR"	"TCGA-DX-A8BR"	0.135022465	0.094812623	-0.018927915	0.227062319	0.139551478
"TCGA-DX-AB3A"	"TCGA-DX-AB3A"	0.156102199	0.233339781	-0.034148217	0.243237969	0.167325798
"TCGA-DX-AB3B"	"TCGA-DX-AB3B"	0.178931824	-0.034277281	-0.076000201	0.263294191	0.177642029
"TCGA-DX-AATS"	"TCGA-DX-AATS"	NA	NA	NA	NA	NA
"TCGA-DX-A8BG"	"TCGA-DX-A8BG"	NA	NA	NA	NA	NA
"TCGA-DX-AB2V"	"TCGA-DX-AB2V"	0.161670416	-0.000440079	-0.05375333	0.201918762	0.192012041
"TCGA-DX-AB3C"	"TCGA-DX-AB3C"	0.160463461	-0.055205493	-0.251204879	0.228594267	0.170555269
"TCGA-VQ-A924"	"TCGA-VQ-A924"	0.049362653	-0.15417442	-0.083993816	0.20768683	0.09798431
"TCGA-VQ-A94R"	"TCGA-VQ-A94R"	0.062511979	-0.154956783	-0.080889276	0.202624934	0.130668152
"TCGA-VQ-A91D"	"TCGA-VQ-A91D"	0.057484356	-0.165616479	-0.120957061	0.198713978	0.091665873
"TCGA-VQ-AA6D"	"TCGA-VQ-AA6D"	0.048555911	-0.205810381	-0.213821779	0.208267048	0.069167835
"TCGA-XD-AAUI"	"TCGA-XD-AAUI"	0.143957774	0.101609402	-0.015599457	0.230988351	0.172114928
"TCGA-FB-AAQ2"	"TCGA-FB-AAQ2"	0.123482045	-0.067625507	-0.093925072	0.240752943	0.188625985
"TCGA-2J-AABR"	"TCGA-2J-AABR"	0.157710006	0.041025163	0.065674683	0.240348777	0.195328097
"TCGA-2J-AABE"	"TCGA-2J-AABE"	0.147948303	0.034179486	-0.114832297	0.22078234	0.186397227
"TCGA-FB-AAQ6"	"TCGA-FB-AAQ6"	0.117523935	-0.02435105	-0.099391759	0.238581906	0.179801861
"TCGA-IB-AAUQ"	"TCGA-IB-AAUQ"	0.149682027	-0.000488977	-0.099349675	0.241041332	0.17737716
"TCGA-FB-AAPQ"	"TCGA-FB-AAPQ"	0.105507869	-0.048653203	-0.121777942	0.229425568	0.16917751
"TCGA-2J-AABT"	"TCGA-2J-AABT"	0.176521405	0.013740251	-0.020513556	0.246193412	0.191505139
"TCGA-2J-AABF"	"TCGA-2J-AABF"	0.133848681	-0.038922562	-0.016112004	0.227749281	0.200337642
"TCGA-2J-AAB1"	"TCGA-2J-AAB1"	0.123709378	0.007041268	-0.007446531	0.232578618	0.166221801
"TCGA-Z5-AAPL"	"TCGA-Z5-AAPL"	0.13127432	0.086597811	0.307033184	0.325735706	0.275718881
"TCGA-FB-AAQ3"	"TCGA-FB-AAQ3"	0.121706284	0.018923406	-0.006501729	0.229464986	0.127915841
"TCGA-2J-AAB4"	"TCGA-2J-AAB4"	0.143676491	-0.049826747	-0.045943452	0.220639095	0.18028028
"TCGA-2J-AABH"	"TCGA-2J-AABH"	0.131183113	-0.070657163	-0.128311356	0.214094126	0.175865947
"TCGA-2J-AABU"	"TCGA-2J-AABU"	0.133402774	-0.058334945	-0.067712098	0.233588305	0.188137475
"TCGA-DD-AADJ"	"TCGA-DD-AADJ"	0.074930761	0.034815156	-0.009282884	0.185614541	0.105408543
"TCGA-DD-AADR"	"TCGA-DD-AADR"	0.07069339	0.025329004	-0.007246904	0.176646267	0.157840408
"TCGA-DD-AAD1"	"TCGA-DD-AAD1"	0.13880832	-0.036624371	0.066450611	0.209503063	0.169801478
"TCGA-DD-AAE4"	"TCGA-DD-AAE4"	0.098254985	0.129041007	0.105953827	0.188983255	0.133951833
"TCGA-DD-AACB"	"TCGA-DD-AACB"	0.094139853	-0.027040423	0.066446957	0.204050283	0.141045234
"TCGA-DD-AADB"	"TCGA-DD-AADB"	0.083243411	-0.029094126	0.057759939	0.218697539	0.163539998
"TCGA-DD-AADS"	"TCGA-DD-AADS"	0.069033854	0.192119028	0.070798819	0.156320629	0.121590794
"TCGA-DD-AADK"	"TCGA-DD-AADK"	0.106204827	0.039558232	-0.009645465	0.173455963	0.105512329
"TCGA-DD-AADC"	"TCGA-DD-AADC"	0.078457784	-0.079214259	-0.115056925	0.218023895	0.148439084
"TCGA-DD-AAE3"	"TCGA-DD-AAE3"	0.094416134	0.1164743	-0.1117195	0.163333099	0.118881031
"TCGA-DD-AAD2"	"TCGA-DD-AAD2"	0.106444209	0.180628071	0.003341218	0.18645986	0.140757222
"TCGA-DD-AACV"	"TCGA-DD-AACV"	0.089724556	-0.065718497	-0.152697119	0.196534622	0.148007214
"TCGA-DD-AACN"	"TCGA-DD-AACN"	0.11747528	-0.024253255	-0.03764241	0.190274178	0.144513601
"TCGA-DD-AADM"	"TCGA-DD-AADM"	0.086156397	0.081463553	-0.040719443	0.165392613	0.10854492
"TCGA-DD-AACG"	"TCGA-DD-AACG"	0.065602484	-0.024595539	-0.011610771	0.19054309	0.119866169
"TCGA-DD-AADY"	"TCGA-DD-AADY"	0.130460069	-0.014669307	-0.084290549	0.189938354	0.143898053
"TCGA-DD-AAC9"	"TCGA-DD-AAC9"	0.101688806	0.144834961	0.019694512	0.18278369	0.123846403
"TCGA-DD-AAE7"	"TCGA-DD-AAE7"	0.104899489	0.048164226	0.013203309	0.18422853	0.135885069
"TCGA-DD-AACI"	"TCGA-DD-AACI"	0.09161019	0.142145588	0.093072334	0.178205767	0.121809486
"TCGA-DD-AACM"	"TCGA-DD-AACM"	NA	NA	NA	NA	NA
"TCGA-DD-AACP"	"TCGA-DD-AACP"	0.066833321	-0.087624662	-0.094864738	0.214152791	0.110663754
"TCGA-DD-AACU"	"TCGA-DD-AACU"	0.099288833	-0.039118153	-0.047856024	0.165908561	0.132050811
"TCGA-DD-AACX"	"TCGA-DD-AACX"	0.074572523	-0.058579434	-0.105760865	0.196948003	0.15339904
"TCGA-DD-AAC8"	"TCGA-DD-AAC8"	0.10512677	0.076084807	-0.121027052	0.191797899	0.155941253
"TCGA-DD-AAD5"	"TCGA-DD-AAD5"	0.07118835	-0.095057111	-0.142171349	0.169897596	0.142987932
"TCGA-5P-A9JV"	"TCGA-5P-A9JV"	0.161455749	0.144248188	-0.072214744	0.236726089	0.19120586
"TCGA-5P-A9KF"	"TCGA-5P-A9KF"	0.100983823	-0.201751873	-0.088474062	0.207366146	0.164105558
"TCGA-UZ-A9PV"	"TCGA-UZ-A9PV"	0.102791228	-0.152414103	-0.15542235	0.217289517	0.188668363
"TCGA-5P-A9K9"	"TCGA-5P-A9K9"	0.105880705	-0.05760148	-0.130629146	0.216296783	0.155701331
"TCGA-UZ-A9PX"	"TCGA-UZ-A9PX"	0.108865228	-0.140287475	-0.08868235	0.211182809	0.170184432
"TCGA-5P-A9KH"	"TCGA-5P-A9KH"	0.122853335	-0.002787168	-0.032444446	0.247028583	0.233095366
"TCGA-5P-A9K4"	"TCGA-5P-A9K4"	0.100215173	-0.115691937	-0.127371987	0.20966229	0.161034743
"TCGA-UZ-A9Q0"	"TCGA-UZ-A9Q0"	0.098952242	-0.115447448	-0.0980907	0.200711745	0.151033434
"TCGA-2Z-A9JT"	"TCGA-2Z-A9JT"	0.106728655	0.062784635	0.050861015	0.172785251	0.124801787
"TCGA-P4-AAVL"	"TCGA-P4-AAVL"	0.128676628	-0.156032532	-0.064978859	0.211046576	0.1600284
"TCGA-2Z-A9JO"	"TCGA-2Z-A9JO"	0.131558564	-0.096230656	-0.064408079	0.196976094	0.121248387
"TCGA-2Z-A9JS"	"TCGA-2Z-A9JS"	0.12745736	-0.149675832	-0.123011102	0.220290388	0.184068482
"TCGA-5P-A9JY"	"TCGA-5P-A9JY"	0.09349521	-0.106499171	-0.093617783	0.20896326	0.166907279
"TCGA-5P-A9K3"	"TCGA-5P-A9K3"	0.091474595	-0.078529692	-0.113672631	0.200853829	0.153286534
"TCGA-5P-A9K8"	"TCGA-5P-A9K8"	0.126181206	-0.09867554	-0.051043086	0.235932619	0.14338378
"TCGA-UZ-A9PQ"	"TCGA-UZ-A9PQ"	0.119164261	-0.048115328	-0.095425357	0.257703431	0.203750649
"TCGA-2Z-A9JL"	"TCGA-2Z-A9JL"	0.117430304	-0.151240558	-0.05067613	0.238431649	0.182298705
"TCGA-P4-AAVO"	"TCGA-P4-AAVO"	0.101675116	-0.154761192	-0.143480968	0.183682198	0.139384305
"TCGA-WN-AB4C"	"TCGA-WN-AB4C"	0.12774523	-0.080094418	-0.063951505	0.195349504	0.137926302
"TCGA-2Z-A9JN"	"TCGA-2Z-A9JN"	0.145853276	-0.141607713	-0.075622094	0.219192756	0.175688449
"TCGA-2Z-A9JE"	"TCGA-2Z-A9JE"	0.102659393	-0.110410986	-0.115758943	0.209170169	0.139621471
"TCGA-UZ-A9PZ"	"TCGA-UZ-A9PZ"	0.111720126	-0.127622973	-0.104561104	0.213286586	0.158694341
"TCGA-UZ-A9PP"	"TCGA-UZ-A9PP"	0.126600668	-0.135544399	-0.091598141	0.20334577	0.167608907
"TCGA-2Z-A9J8"	"TCGA-2Z-A9J8"	0.081261553	-0.141901099	-0.056587571	0.214037249	0.183116711
"TCGA-5P-A9K6"	"TCGA-5P-A9K6"	0.103832884	-0.101120425	-0.057430523	0.214761433	0.16410216
"TCGA-5P-A9JW"	"TCGA-5P-A9JW"	0.104025013	-0.150604888	-0.067497033	0.207661208	0.156942743
"TCGA-UZ-A9PS"	"TCGA-UZ-A9PS"	0.102140029	-0.154956783	-0.123490071	0.232901956	0.18118783
"TCGA-5P-A9KC"	"TCGA-5P-A9KC"	0.099234702	-0.141949997	-0.131992146	0.196797716	0.159887435
"TCGA-5P-A9K0"	"TCGA-5P-A9K0"	0.091765322	-0.111437838	-0.095605631	0.211115664	0.162149585
"TCGA-P4-AAVK"	"TCGA-P4-AAVK"	0.112183287	-0.093296794	-0.09196314	0.186411031	0.149076595
"TCGA-UZ-A9PU"	"TCGA-UZ-A9PU"	0.08683957	-0.161557971	-0.108848167	0.228997457	0.187615189
"TCGA-5P-A9JU"	"TCGA-5P-A9JU"	0.108011644	-0.106792557	-0.170590023	0.18668401	0.163178992
"TCGA-2Z-A9J9"	"TCGA-2Z-A9J9"	0.175980423	0.224293709	-0.003863019	0.262261265	0.214712074
"TCGA-2Z-A9JK"	"TCGA-2Z-A9JK"	0.144457562	0.051782655	-0.030461051	0.231461819	0.197623376
"TCGA-2Z-A9JR"	"TCGA-2Z-A9JR"	0.110489023	-0.136180069	-0.04609893	0.211656472	0.175861259
"TCGA-5P-A9K2"	"TCGA-5P-A9K2"	0.110996493	-0.161117892	-0.114610107	0.206220233	0.159570835
"TCGA-5P-A9KE"	"TCGA-5P-A9KE"	0.097184388	-0.143857007	-0.09980057	0.200815207	0.154323891
"TCGA-2Z-A9JP"	"TCGA-2Z-A9JP"	0.106204265	-0.10102263	-0.066027545	0.178287718	0.135276859
"TCGA-5P-A9KA"	"TCGA-5P-A9KA"	0.134379972	-0.132855026	-0.027256945	0.236854216	0.192892406
"TCGA-5P-A9JZ"	"TCGA-5P-A9JZ"	0.109103266	-0.127671871	-0.056707294	0.222162141	0.146228715
"TCGA-UZ-A9Q1"	"TCGA-UZ-A9Q1"	0.093359677	-0.134077469	-0.100328738	0.202463501	0.167738845
"TCGA-HC-A8D0"	"TCGA-HC-A8D0"	0.16771263	-0.062344556	-0.079181758	0.24616968	0.183744734
"TCGA-YL-A8HM"	"TCGA-YL-A8HM"	0.124411618	-0.103956491	-0.038877739	0.242301798	0.174398181
"TCGA-X4-A8KS"	"TCGA-X4-A8KS"	0.1618717	-0.103516412	-0.073916828	0.24301432	0.164068417
"TCGA-M7-A722"	"TCGA-M7-A722"	0.131206838	-0.056281242	-0.141287335	0.20140898	0.131134777
"TCGA-KK-A8IF"	"TCGA-KK-A8IF"	0.140797736	-0.104641059	-0.168839973	0.233162896	0.173411653
"TCGA-YL-A8HL"	"TCGA-YL-A8HL"	0.135513305	-0.088504821	-0.142781893	0.234129022	0.181119871
"TCGA-X4-A8KQ"	"TCGA-X4-A8KQ"	NA	NA	NA	NA	NA
"TCGA-V1-A8MF"	"TCGA-V1-A8MF"	0.156229811	-0.011344264	-0.048717812	0.233567212	0.169429537
"TCGA-YL-A8HJ"	"TCGA-YL-A8HJ"	0.191181693	-0.025817981	-0.041207785	0.242995699	0.199674546
"TCGA-V1-A8MK"	"TCGA-V1-A8MK"	NA	NA	NA	NA	NA
"TCGA-VN-A88N"	"TCGA-VN-A88N"	0.136186273	-0.064740543	-0.111176967	0.229907099	0.165748383
"TCGA-J4-A83I"	"TCGA-J4-A83I"	0.13889987	-0.110508782	-0.079844439	0.248687075	0.191745312
"TCGA-YL-A8HK"	"TCGA-YL-A8HK"	0.170985116	-0.03452177	-0.079231287	0.23475074	0.195293898
"TCGA-VN-A88R"	"TCGA-VN-A88R"	0.1429989	0.002933861	-0.142518199	0.229455188	0.157487607
