"FID"	"IID"	"Sigs160.Bindea_Cytotoxic.cells"	"Sigs160.Bindea_DC"	"Sigs160.Bindea_Eosinophils"	"Sigs160.Bindea_iDC"	"Sigs160.Bindea_Lymph.vessels"
"TCGA-PE-A5DE"	"TCGA-PE-A5DE"	0.133163846	-0.042963103	0.098557638	0.093714502	-0.069673463
"TCGA-EY-A54A"	"TCGA-EY-A54A"	-0.056099293	-0.143838729	0.074450566	0.06143777	0.032684625
"TCGA-EY-A548"	"TCGA-EY-A548"	-0.012982676	-0.133283757	0.072444054	0.084294565	-0.102895244
"TCGA-A7-A56D"	"TCGA-A7-A56D"	-0.015393632	-0.026398927	0.063685652	0.099099116	0.098093834
"TCGA-OK-A5Q2"	"TCGA-OK-A5Q2"	-0.017864286	0.00408036	0.098382888	0.094050214	-0.056309772
"TCGA-PG-A5BC"	"TCGA-PG-A5BC"	-0.083464214	-0.152681039	0.054048544	-0.004338422	0.057999063
"TCGA-AC-A5EI"	"TCGA-AC-A5EI"	NA	NA	NA	NA	NA
"TCGA-OL-A5D6"	"TCGA-OL-A5D6"	-0.058122809	-0.090094843	0.084681566	0.101704148	-0.005777409
"TCGA-BK-A4ZD"	"TCGA-BK-A4ZD"	-0.145301253	-0.145755679	0.028255909	0.003136348	0.02017096
"TCGA-AJ-A5DW"	"TCGA-AJ-A5DW"	-0.03988996	-0.100801433	0.068297262	0.034897925	-0.090655013
"TCGA-PE-A5DC"	"TCGA-PE-A5DC"	-0.067837786	-0.077501205	0.112494127	0.044358372	-0.030182819
"TCGA-AR-A5QM"	"TCGA-AR-A5QM"	-0.051476824	-0.036658158	0.107186871	0.113184981	-0.030445961
"TCGA-OL-A5D7"	"TCGA-OL-A5D7"	0.050609325	-0.022473259	0.044732901	0.049392682	-0.110526432
"TCGA-AP-A5FX"	"TCGA-AP-A5FX"	-0.039073572	-0.166957015	0.083547481	-0.007385343	-0.09945084
"TCGA-E9-A5FK"	"TCGA-E9-A5FK"	0.152893402	0.041639318	0.107679622	0.116969811	0.001635429
"TCGA-BH-A5IZ"	"TCGA-BH-A5IZ"	-0.065988006	-0.098292205	0.036454892	0.020913577	-0.058016027
"TCGA-OL-A5D8"	"TCGA-OL-A5D8"	-0.089716051	-0.105942071	0.09866228	0.058546985	-0.139193683
"TCGA-EY-A4KR"	"TCGA-EY-A4KR"	0.015086456	-0.022828274	0.048144679	0.069177552	-0.05926448
"TCGA-AJ-A5DV"	"TCGA-AJ-A5DV"	-0.082952388	-0.162346639	0.066505877	0.074697002	-0.111802859
"TCGA-DD-A4NJ"	"TCGA-DD-A4NJ"	-0.028022591	0.093018062	0.105913161	0.079132143	-0.119909223
"TCGA-DD-A4NH"	"TCGA-DD-A4NH"	-0.070731428	-0.005390057	0.095446448	0.057992538	-0.163033814
"TCGA-G3-A5SI"	"TCGA-G3-A5SI"	-0.079534796	-0.003388334	0.060052112	-0.007836071	-0.130042698
"TCGA-DD-A4NE"	"TCGA-DD-A4NE"	-0.07585382	-0.012264085	0.069945461	0.032947318	-0.100575268
"TCGA-BW-A5NQ"	"TCGA-BW-A5NQ"	0.011303432	-0.047084707	0.051085928	0.049639533	0.07889693
"TCGA-ED-A5KG"	"TCGA-ED-A5KG"	0.166967606	-0.012217766	0.085496252	0.032029823	-0.084161579
"TCGA-BW-A5NO"	"TCGA-BW-A5NO"	-0.020302658	0.07736143	0.062672819	0.053295726	-0.196959404
"TCGA-DD-A4NI"	"TCGA-DD-A4NI"	0.069804403	0.032777807	0.113887689	0.05198723	-0.10350903
"TCGA-BW-A5NP"	"TCGA-BW-A5NP"	-0.088913025	-0.061240665	0.103008695	0.01282705	-0.111119045
"TCGA-PD-A5DF"	"TCGA-PD-A5DF"	-0.053851431	-0.005602646	0.072565279	0.058162465	-0.040276661
"TCGA-A7-A4SC"	"TCGA-A7-A4SC"	-0.064774276	-0.044887596	0.105884162	0.086944348	-0.018131902
"TCGA-A7-A4SE"	"TCGA-A7-A4SE"	-0.0863819	-0.071271135	0.061380056	0.052626512	-0.029731213
"TCGA-A7-A4SA"	"TCGA-A7-A4SA"	-0.004992555	-0.064843371	0.117076799	0.089872783	-0.073850234
"TCGA-95-A4VP"	"TCGA-95-A4VP"	0.035800113	-0.003239643	0.084458943	0.1008611	0.0705676
"TCGA-MP-A4TJ"	"TCGA-MP-A4TJ"	0.137865953	0.009903379	0.100808558	0.119632732	0.076167478
"TCGA-NJ-A55A"	"TCGA-NJ-A55A"	0.010226198	0.020380719	0.122186394	0.102240589	-0.02998234
"TCGA-MP-A5C7"	"TCGA-MP-A5C7"	-0.05770742	-0.050174242	0.142400235	0.065271025	-0.11941078
"TCGA-MP-A4T4"	"TCGA-MP-A4T4"	0.089253152	0.025170478	0.081172149	0.091429256	0.046494355
"TCGA-NJ-A4YQ"	"TCGA-NJ-A4YQ"	0.075530048	0.015150832	0.058133252	0.104936799	0.015594338
"TCGA-MP-A4TD"	"TCGA-MP-A4TD"	-0.019867882	-0.026475663	0.08162549	0.09596459	0.021817609
"TCGA-NJ-A4YF"	"TCGA-NJ-A4YF"	-0.031483458	-0.103946372	0.064588408	0.021621026	-0.019124628
"TCGA-NJ-A55R"	"TCGA-NJ-A55R"	-0.088959708	-0.113090098	0.113727196	0.071976824	-0.090826145
"TCGA-NJ-A55O"	"TCGA-NJ-A55O"	-0.043659849	0.057633977	0.086007455	0.116980846	-0.034969405
"TCGA-69-A59K"	"TCGA-69-A59K"	-0.045600754	-0.055409711	0.100572737	0.076346642	0.031865724
"TCGA-MP-A4T6"	"TCGA-MP-A4T6"	-0.01078645	0.006454205	0.118525853	0.071421313	-0.13053897
"TCGA-O1-A52J"	"TCGA-O1-A52J"	-0.037676522	0.071192971	0.108958597	0.152529204	0.039891895
"TCGA-NJ-A4YG"	"TCGA-NJ-A4YG"	-0.029901161	0.062438905	0.103806958	0.135157864	-0.03057349
"TCGA-MP-A4TE"	"TCGA-MP-A4TE"	-0.10802328	-0.106364047	0.088196154	0.046802467	-0.104489451
"TCGA-NJ-A4YI"	"TCGA-NJ-A4YI"	-0.09837031	-0.038613178	0.143358196	0.134319593	-0.137456014
"TCGA-MP-A4TF"	"TCGA-MP-A4TF"	-0.01308624	-0.092977887	0.079386562	0.00405111	-0.09387197
"TCGA-95-A4VK"	"TCGA-95-A4VK"	0.00096026	-0.006759392	0.072200156	0.063992667	-0.072776274
"TCGA-95-A4VN"	"TCGA-95-A4VN"	0.046383694	0.019759835	0.090078143	0.101672354	-0.058412688
"TCGA-MP-A4TH"	"TCGA-MP-A4TH"	0.065881309	0.052510284	0.087204344	0.141521299	-0.065643449
"TCGA-NJ-A4YP"	"TCGA-NJ-A4YP"	0.015225989	0.028585824	0.094197818	0.07734108	0.010284264
"TCGA-98-A53D"	"TCGA-98-A53D"	0.008570742	-0.002394248	0.101909905	0.115677603	0.222293066
"TCGA-85-A50Z"	"TCGA-85-A50Z"	0.010261135	-0.120347624	0.055226089	0.053655155	0.063871651
"TCGA-98-A53C"	"TCGA-98-A53C"	0.105249507	0.043758927	0.109307742	0.126146861	0.234522748
"TCGA-O2-A52V"	"TCGA-O2-A52V"	-0.095297142	-0.037056258	0.058666051	0.093616671	0.091248436
"TCGA-85-A50M"	"TCGA-85-A50M"	-0.107708219	-0.084661791	0.072261113	0.059759522	0.138565828
"TCGA-98-A53A"	"TCGA-98-A53A"	-0.024627862	-0.142244553	0.063062029	0.04137478	0.05576698
"TCGA-56-A4ZK"	"TCGA-56-A4ZK"	0.004948914	0.006722679	0.044470024	0.123111331	0.020442158
"TCGA-98-A539"	"TCGA-98-A539"	-0.068025931	-0.076747344	0.05275745	0.116984189	0.140960862
"TCGA-L3-A524"	"TCGA-L3-A524"	0.013443687	-0.068597606	0.085037572	0.092093477	-0.118797901
"TCGA-85-A4JB"	"TCGA-85-A4JB"	-0.058471836	-0.155770999	0.051502404	0.044742924	0.05737966
"TCGA-98-A53B"	"TCGA-98-A53B"	-0.025200042	-0.09773921	0.083505129	0.08157739	0.058402294
"TCGA-85-A4QQ"	"TCGA-85-A4QQ"	-0.040198366	-0.113239433	0.041752192	0.066049858	0.069735796
"TCGA-O2-A52S"	"TCGA-O2-A52S"	-0.021820256	-0.028151424	0.04136869	0.066134363	-0.042127389
"TCGA-98-A538"	"TCGA-98-A538"	-0.025006217	-0.047180705	0.053112814	0.069179816	0.054685022
"TCGA-98-A53I"	"TCGA-98-A53I"	0.003727643	-0.083801376	0.056063566	0.083662471	-0.044513562
"TCGA-56-A4ZJ"	"TCGA-56-A4ZJ"	-0.021514085	-0.020378021	0.08474285	0.137401235	0.114789788
"TCGA-85-A511"	"TCGA-85-A511"	-0.009800469	-0.023730319	0.056989621	0.039360566	0.066650719
"TCGA-33-A4WN"	"TCGA-33-A4WN"	-0.049588499	-0.067244153	0.054007783	0.066193911	-0.071582955
"TCGA-98-A53H"	"TCGA-98-A53H"	-0.001136969	0.036514652	0.092303031	0.122243469	0.102391261
"TCGA-77-8133"	"TCGA-77-8133"	-0.004048987	0.018008364	0.058289619	0.098416639	-0.037767326
"TCGA-77-8146"	"TCGA-77-8146"	-0.070433343	-0.089342236	0.084746114	0.098824698	-0.018264367
"TCGA-77-8150"	"TCGA-77-8150"	-0.011415808	-0.033933992	0.063108263	0.092500203	0.071147498
"TCGA-85-8072"	"TCGA-85-8072"	-0.017908006	-0.061849001	0.068582266	0.087053346	-0.028223833
"TCGA-77-8139"	"TCGA-77-8139"	-0.075655518	-0.038506724	0.066652226	0.021567823	0.082795177
"TCGA-BB-7864"	"TCGA-BB-7864"	-0.111502687	-0.114268588	0.042553408	0.001716191	0.055058776
"TCGA-43-8116"	"TCGA-43-8116"	-0.007753745	-0.052644993	0.050596226	0.02596988	0.030577508
"TCGA-85-8070"	"TCGA-85-8070"	-0.058047294	-0.115914311	0.097869145	0.036354241	-0.117468134
"TCGA-98-8021"	"TCGA-98-8021"	-0.051007344	-0.0857074	0.05251087	0.078202166	-0.005929493
"TCGA-98-8023"	"TCGA-98-8023"	0.044083426	-0.023940962	0.051483866	0.070673412	0.077220981
"TCGA-77-8143"	"TCGA-77-8143"	-0.07115788	-0.037962755	0.03837021	0.078055202	-0.046960153
"TCGA-56-8082"	"TCGA-56-8082"	-0.130727998	-0.046831388	0.071534781	0.017510166	-0.081865635
"TCGA-BB-7863"	"TCGA-BB-7863"	-0.080233303	0.001336367	0.037340347	0.062159331	0.170333653
"TCGA-77-8154"	"TCGA-77-8154"	-0.105169857	-0.075293882	0.050259246	0.032916405	-0.070677566
"TCGA-BB-7866"	"TCGA-BB-7866"	-0.002432052	-0.045093113	0.041289594	0.052672521	0.047998565
"TCGA-77-8156"	"TCGA-77-8156"	0.046495077	-0.016832331	0.049787609	0.095617895	0.061005224
"TCGA-77-8144"	"TCGA-77-8144"	-0.029200377	-0.105889342	0.053904499	0.049037191	0.101592242
"TCGA-77-8131"	"TCGA-77-8131"	0.064278096	0.099857324	0.063095694	0.15235381	0.131106151
"TCGA-77-8130"	"TCGA-77-8130"	-0.086873572	-0.085866615	0.052053899	0.057059227	0.197538306
"TCGA-77-8145"	"TCGA-77-8145"	-0.072496756	-0.077770945	0.072891665	0.075413388	0.070803513
"TCGA-BB-7861"	"TCGA-BB-7861"	0.129239681	0.014003646	0.048422862	0.065629827	0.053131776
"TCGA-85-8049"	"TCGA-85-8049"	0.036330725	0.044421967	0.069706092	0.141668703	0.038813905
"TCGA-77-8148"	"TCGA-77-8148"	-0.050042116	-0.086514475	0.07341398	0.060384805	0.028039179
"TCGA-94-8035"	"TCGA-94-8035"	-0.07421303	-0.091778919	0.033154392	0.047882977	0.04754277
"TCGA-85-8048"	"TCGA-85-8048"	0.057117555	0.029722889	0.077217063	0.097484029	0.079101755
"TCGA-92-8064"	"TCGA-92-8064"	0.122079525	-0.043411944	0.069222316	0.087784335	0.085783004
"TCGA-98-8020"	"TCGA-98-8020"	-0.007071898	-0.023161522	0.047589251	0.102492655	0.204589639
"TCGA-56-8201"	"TCGA-56-8201"	0.0884334	0.015752129	0.050159721	0.116508665	0.146413787
"TCGA-56-8083"	"TCGA-56-8083"	-0.086782886	-0.142220399	0.107285625	0.035406528	0.023159328
"TCGA-77-8136"	"TCGA-77-8136"	0.07405547	0.007287363	0.044436706	0.09622388	0.113253038
"TCGA-92-8065"	"TCGA-92-8065"	-0.020923166	-0.064466409	0.047070164	0.086713275	-0.078468656
"TCGA-92-8063"	"TCGA-92-8063"	-0.047101993	0.007077009	0.061782432	0.077643269	0.003419162
"TCGA-56-7823"	"TCGA-56-7823"	-0.060359582	-0.060872294	0.024708572	0.073224045	-0.014027572
"TCGA-77-8140"	"TCGA-77-8140"	-0.07649389	-0.111278066	0.032360084	0.028843876	-0.099962854
"TCGA-85-8052"	"TCGA-85-8052"	-0.030782606	-0.039815533	0.056884952	0.094445245	-0.074288582
"TCGA-43-8115"	"TCGA-43-8115"	0.0362936	0.081668787	0.076755873	0.104138437	0.067911308
"TCGA-85-8071"	"TCGA-85-8071"	-0.012289566	-0.09064894	0.036884977	0.036660237	-0.004242087
"TCGA-98-8022"	"TCGA-98-8022"	0.044098021	-0.029807267	0.105153612	0.071863342	0.032380412
"TCGA-OX-A56R"	"TCGA-OX-A56R"	NA	NA	NA	NA	NA
"TCGA-RR-A6KC"	"TCGA-RR-A6KC"	NA	NA	NA	NA	NA
"TCGA-DH-A7UR"	"TCGA-DH-A7UR"	-0.074875272	-0.150978024	0.079408455	0.013361688	-0.18607824
"TCGA-DH-A7US"	"TCGA-DH-A7US"	-0.103075126	-0.144886722	0.070419404	0.023493354	-0.183946188
"TCGA-DU-A76K"	"TCGA-DU-A76K"	-0.117149159	-0.225416057	0.093246405	0.005177549	0.028823613
"TCGA-DU-A7T6"	"TCGA-DU-A7T6"	-0.115859211	-0.136277487	0.078840625	0.015302718	-0.193492205
"TCGA-DU-A7TA"	"TCGA-DU-A7TA"	-0.085541869	-0.182865266	0.083289544	0.055764365	-0.172409716
"TCGA-DU-A7TB"	"TCGA-DU-A7TB"	-0.113728716	-0.153239076	0.100441768	0.00753821	-0.162610124
"TCGA-DU-A7TI"	"TCGA-DU-A7TI"	-0.089233204	-0.231232791	0.103810007	0.034553734	-0.124152496
"TCGA-FG-A70Z"	"TCGA-FG-A70Z"	-0.104275357	-0.1899568	0.106947138	0.067569942	0.044981121
"TCGA-FG-A710"	"TCGA-FG-A710"	-0.081281147	-0.166348257	0.07791817	0.04363836	-0.094499109
"TCGA-FG-A711"	"TCGA-FG-A711"	-0.115291301	-0.229179437	0.073999668	0.011627882	-0.165712524
"TCGA-R8-A6MO"	"TCGA-R8-A6MO"	-0.03949408	-0.119689456	0.079867264	0.01760629	-0.148147765
"TCGA-S9-A6TS"	"TCGA-S9-A6TS"	-0.115243736	-0.170629084	0.082294881	0.056882954	-0.126013682
"TCGA-S9-A6U2"	"TCGA-S9-A6U2"	-0.098557844	-0.183153822	0.102120738	0.009631117	-0.104099792
"TCGA-S9-A6U5"	"TCGA-S9-A6U5"	-0.047989639	-0.129917165	0.089287886	0.065525757	-0.152866334
"TCGA-S9-A6U6"	"TCGA-S9-A6U6"	-0.074130993	-0.196212139	0.092528643	0.025079745	-0.141557682
"TCGA-S9-A6U8"	"TCGA-S9-A6U8"	-0.124195928	-0.198307126	0.086504139	0.01702456	-0.083672496
"TCGA-S9-A6UA"	"TCGA-S9-A6UA"	-0.01945799	-0.180001288	0.12355555	0.056647396	0.048226439
"TCGA-S9-A6UB"	"TCGA-S9-A6UB"	-0.089685753	-0.130995953	0.081380326	-0.005761349	-0.206711992
"TCGA-S9-A6WE"	"TCGA-S9-A6WE"	-0.085877066	-0.132592736	0.091896671	0.023484549	-0.161480708
"TCGA-S9-A6WG"	"TCGA-S9-A6WG"	-0.025415112	-0.15682268	0.098796611	0.033753489	-0.028923802
"TCGA-S9-A6WH"	"TCGA-S9-A6WH"	-0.094220431	-0.120184865	0.068095684	0.011366718	-0.200343865
"TCGA-S9-A6WL"	"TCGA-S9-A6WL"	-0.099433968	-0.142468307	0.096162641	0.034791329	-0.174278496
"TCGA-S9-A6WM"	"TCGA-S9-A6WM"	-0.101715397	-0.167151675	0.109417429	0.043088911	0.067097226
"TCGA-S9-A6WN"	"TCGA-S9-A6WN"	-0.044962815	-0.115790462	0.105549782	0.045428337	-0.168814104
"TCGA-TM-A7CA"	"TCGA-TM-A7CA"	-0.11073969	-0.231736139	0.05663884	0.008388617	-0.20557328
"TCGA-TQ-A7RG"	"TCGA-TQ-A7RG"	-0.074891954	-0.157671384	0.078562213	0.019531735	-0.174799398
"TCGA-TQ-A7RI"	"TCGA-TQ-A7RI"	-0.077695863	-0.150283935	0.100240712	0.002895288	-0.177494968
"TCGA-TQ-A7RJ"	"TCGA-TQ-A7RJ"	-0.072559189	-0.205327517	0.088395234	0.017851222	-0.145433649
"TCGA-TQ-A7RM"	"TCGA-TQ-A7RM"	-0.127909615	-0.22216995	0.081153166	-0.022697296	-0.173761902
"TCGA-TQ-A7RO"	"TCGA-TQ-A7RO"	-0.063839985	-0.173982672	0.106150906	-0.004843684	-0.186097108
"TCGA-TQ-A7RQ"	"TCGA-TQ-A7RQ"	-0.072121187	-0.098515362	0.078687063	0.005670357	-0.223461947
"TCGA-OL-A5S0"	"TCGA-OL-A5S0"	-0.037895075	-0.009383914	0.041313617	0.092546123	0.042478853
"TCGA-LL-A5YP"	"TCGA-LL-A5YP"	-0.057837719	-0.021649672	0.075265313	0.064150391	0.040500493
"TCGA-E9-A5UO"	"TCGA-E9-A5UO"	-0.127391481	-0.089325456	0.108336984	0.032448839	-0.126114107
"TCGA-AR-A5QP"	"TCGA-AR-A5QP"	-0.072527814	-0.021184369	0.077333778	0.085369354	0.023340164
"TCGA-LL-A5YN"	"TCGA-LL-A5YN"	0.083374053	-0.01143796	0.074956742	0.11379302	-0.055005979
"TCGA-OL-A5RY"	"TCGA-OL-A5RY"	0.035733974	0.055415463	0.063468974	0.156103847	0.09367486
"TCGA-EA-A5ZE"	"TCGA-EA-A5ZE"	0.012689761	-0.049585946	0.090713097	0.088907164	-0.071353651
"TCGA-JW-A5VK"	"TCGA-JW-A5VK"	-0.051619246	-0.068169347	0.04461117	0.060680552	0.076401346
"TCGA-HT-A5R9"	"TCGA-HT-A5R9"	-0.065750936	-0.164635315	0.065526319	-0.00468022	-0.159987726
"TCGA-P5-A5F2"	"TCGA-P5-A5F2"	-0.088523503	-0.213584999	0.091656543	0.038065716	-0.203991736
"TCGA-HT-A5RA"	"TCGA-HT-A5RA"	-0.072590774	-0.165396261	0.100659637	0.037855254	0.063692801
"TCGA-P5-A5F4"	"TCGA-P5-A5F4"	-0.094640314	-0.216590941	0.070271165	0.026639099	-0.191770888
"TCGA-P5-A5F6"	"TCGA-P5-A5F6"	-0.104360004	-0.097958642	0.118088981	0.075827201	0.09571539
"TCGA-HT-7477"	"TCGA-HT-7477"	-0.105901263	-0.195216258	0.084812428	0.006228829	-0.10511866
"TCGA-HT-A5RC"	"TCGA-HT-A5RC"	-0.089984281	-0.198028567	0.095853218	0.021714595	0.045155603
"TCGA-HT-8015"	"TCGA-HT-8015"	-0.087603715	-0.113175653	0.093420383	0.077716786	-0.07638628
"TCGA-P5-A5EX"	"TCGA-P5-A5EX"	-0.043875684	-0.11511264	0.086883058	0.079470661	-0.093834767
"TCGA-HT-A5R5"	"TCGA-HT-A5R5"	-0.067512707	-0.146711058	0.10522929	0.046427477	-0.069858025
"TCGA-HT-A5R7"	"TCGA-HT-A5R7"	-0.077941176	-0.221454319	0.086170023	0.013025343	-0.114512239
"TCGA-P5-A5F1"	"TCGA-P5-A5F1"	-0.06100978	-0.170025073	0.09140427	0.033775586	-0.106843701
"TCGA-A7-A5ZV"	"TCGA-A7-A5ZV"	-0.12429754	-0.065106433	0.060597904	0.065460459	-0.150292369
"TCGA-E9-A5UP"	"TCGA-E9-A5UP"	-0.069582308	-0.05975369	0.070451256	0.066136352	-0.104963524
"TCGA-OL-A5RU"	"TCGA-OL-A5RU"	0.0134699	-0.02933657	0.117687912	0.102760179	-0.049218297
"TCGA-DS-A5RQ"	"TCGA-DS-A5RQ"	0.027079888	-0.075561549	0.050430025	0.072346816	-0.044465515
"TCGA-JW-A5VG"	"TCGA-JW-A5VG"	0.118055679	-0.069067718	0.048859708	0.037228661	0.133459578
"TCGA-EA-A5ZF"	"TCGA-EA-A5ZF"	-0.112695208	-0.124514239	0.082996074	0.042097345	-0.011993266
"TCGA-AC-A5EH"	"TCGA-AC-A5EH"	-0.047323427	-0.077223087	0.082958347	0.07165764	0.002454625
"TCGA-GM-A5PV"	"TCGA-GM-A5PV"	-0.048659843	-0.064001769	0.106883626	0.106152638	-0.051131954
"TCGA-OL-A5RV"	"TCGA-OL-A5RV"	-0.076252057	-0.108610593	0.117388186	0.050186061	-0.022739055
"TCGA-EA-A5FO"	"TCGA-EA-A5FO"	-0.091241673	-0.139276833	0.073260212	-0.008194647	-0.169425744
"TCGA-JW-A5VH"	"TCGA-JW-A5VH"	-0.053629835	-0.085480721	0.102172693	0.046760221	-0.111246204
"TCGA-FU-A5XV"	"TCGA-FU-A5XV"	-0.024461962	-0.036912145	0.072744802	0.065372691	-0.022051651
"TCGA-AC-A5XU"	"TCGA-AC-A5XU"	-0.091907349	-0.158282256	0.108452001	0.023548916	-0.062197374
"TCGA-GM-A5PX"	"TCGA-GM-A5PX"	-0.05467181	-0.051574319	0.088372187	0.112564498	0.026994632
"TCGA-OL-A5RW"	"TCGA-OL-A5RW"	-0.025025809	-0.091251934	0.074238473	0.02813988	-0.080956016
"TCGA-EA-A5O9"	"TCGA-EA-A5O9"	0.023251526	-0.025350343	0.050224167	0.042490973	0.002304705
"TCGA-JW-A5VI"	"TCGA-JW-A5VI"	0.014634801	-0.07252763	0.061824887	0.032535193	-0.01701197
"TCGA-OL-A5RZ"	"TCGA-OL-A5RZ"	-0.064288357	-0.065975857	0.084363304	0.05594041	-0.029545393
"TCGA-LL-A5YO"	"TCGA-LL-A5YO"	0.136582488	-0.034103587	0.055165345	0.11092925	-0.037314958
"TCGA-AR-A5QQ"	"TCGA-AR-A5QQ"	0.055320419	0.083288358	0.054653684	0.128136851	0.171101938
"TCGA-AR-A5QN"	"TCGA-AR-A5QN"	-0.04886306	-0.077304037	0.132915117	0.067318068	-0.040962941
"TCGA-LL-A5YM"	"TCGA-LL-A5YM"	-0.027698485	-0.063096646	0.076647383	0.091645843	-0.070398056
"TCGA-OL-A5RX"	"TCGA-OL-A5RX"	-0.064158003	-0.055726016	0.099874119	0.056481511	0.048212174
"TCGA-EA-A5ZD"	"TCGA-EA-A5ZD"	-0.026790423	-0.011081762	0.061845305	0.086736343	0.028837846
"TCGA-JW-A5VJ"	"TCGA-JW-A5VJ"	-0.037917698	-0.014295521	0.070740903	0.043569239	-0.106711003
"TCGA-64-5775"	"TCGA-64-5775"	-0.089004069	0.027142757	0.066662285	0.087773415	0.068375036
"TCGA-64-5778"	"TCGA-64-5778"	0.10317823	-0.040401468	0.063144652	0.070636947	-0.091155373
"TCGA-64-5779"	"TCGA-64-5779"	NA	NA	NA	NA	NA
"TCGA-50-5068"	"TCGA-50-5068"	0.084504865	-0.035517432	0.048803738	0.146336536	-0.009634993
"TCGA-64-5815"	"TCGA-64-5815"	NA	NA	NA	NA	NA
"TCGA-50-5939"	"TCGA-50-5939"	-0.023550285	0.021619903	0.077024377	0.123283102	0.110597145
"TCGA-50-5045"	"TCGA-50-5045"	0.049062603	0.109727668	0.066231514	0.170067586	0.087789296
"TCGA-64-5774"	"TCGA-64-5774"	-0.063108817	-0.085135419	0.094543097	0.027837873	-0.067120346
"TCGA-50-5055"	"TCGA-50-5055"	0.111308782	0.07683753	0.047812393	0.139191684	0.079416552
"TCGA-DO-A1K0"	"TCGA-DO-A1K0"	-0.084323128	-0.02512866	0.104943843	0.081086334	-0.024936759
"TCGA-EM-A1CS"	"TCGA-EM-A1CS"	-0.06347876	-0.081438755	0.107546993	0.078376373	0.018554646
"TCGA-50-5066"	"TCGA-50-5066"	NA	NA	NA	NA	NA
"TCGA-44-5643"	"TCGA-44-5643"	NA	NA	NA	NA	NA
"TCGA-64-5781"	"TCGA-64-5781"	0.149335701	-0.058937669	0.040929183	0.029071191	0.111500151
"TCGA-50-5936"	"TCGA-50-5936"	-0.067712997	0.039315585	0.066142916	0.097086778	0.069310692
"TCGA-55-5899"	"TCGA-55-5899"	NA	NA	NA	NA	NA
"TCGA-75-5147"	"TCGA-75-5147"	-0.045739642	0.042912363	0.062586529	0.096232178	-0.04540633
"TCGA-80-5611"	"TCGA-80-5611"	NA	NA	NA	NA	NA
"TCGA-50-5049"	"TCGA-50-5049"	0.134579424	0.043667288	0.042746886	0.133644646	0.084506347
"TCGA-BJ-A192"	"TCGA-BJ-A192"	-0.116991549	-0.125474941	0.08557921	0.07133049	0.015762113
"TCGA-BJ-A0Z3"	"TCGA-BJ-A0Z3"	0.026718569	-0.037087951	0.099440998	0.1058458	0.010015476
"TCGA-EM-A1CU"	"TCGA-EM-A1CU"	-0.070497074	-0.048049846	0.110978041	0.080836365	-0.005785792
"TCGA-EM-A1CV"	"TCGA-EM-A1CV"	-0.065934262	-0.040755166	0.140137386	0.062467643	0.03755328
"TCGA-BJ-A18Y"	"TCGA-BJ-A18Y"	-0.094737711	-0.07511531	0.097394734	0.050169879	0.046727563
"TCGA-EM-A1CW"	"TCGA-EM-A1CW"	0.0076251	-0.062698993	0.072757068	0.063188085	-0.015989675
"TCGA-05-5715"	"TCGA-05-5715"	-0.085140644	-0.008573892	0.052014888	0.149396842	-0.014505322
"TCGA-35-5375"	"TCGA-35-5375"	NA	NA	NA	NA	NA
"TCGA-05-5423"	"TCGA-05-5423"	0.004384159	0.156277738	0.100911225	0.164283769	-0.015318491
"TCGA-44-5645"	"TCGA-44-5645"	-0.017142403	0.084667499	0.077395588	0.128695609	0.103508582
"TCGA-EM-A1CT"	"TCGA-EM-A1CT"	-0.04019466	-0.011783387	0.089363059	0.105250085	-0.038760949
"TCGA-BJ-A191"	"TCGA-BJ-A191"	-0.05954612	-0.126402401	0.115760673	0.042728644	-0.031449474
"TCGA-BJ-A0ZC"	"TCGA-BJ-A0ZC"	-0.07497638	-0.081004595	0.094147034	0.05061989	-0.031700418
"TCGA-BJ-A18Z"	"TCGA-BJ-A18Z"	-0.05436222	0.016318383	0.09789865	0.087953106	-0.013986424
"TCGA-DO-A1JZ"	"TCGA-DO-A1JZ"	-0.110695423	-0.102752883	0.10571199	0.046697103	-0.142708766
"TCGA-61-2613"	"TCGA-61-2613"	NA	NA	NA	NA	NA
"TCGA-61-2614"	"TCGA-61-2614"	NA	NA	NA	NA	NA
"TCGA-61-2610"	"TCGA-61-2610"	NA	NA	NA	NA	NA
"TCGA-61-2611"	"TCGA-61-2611"	NA	NA	NA	NA	NA
"TCGA-61-2612"	"TCGA-61-2612"	NA	NA	NA	NA	NA
"TCGA-55-1596"	"TCGA-55-1596"	-0.084872073	-0.031667876	0.047528672	0.069729043	-0.137295276
"TCGA-44-2665"	"TCGA-44-2665"	-0.052081471	0.129768464	0.074497439	0.139577903	0.103914621
"TCGA-44-2662"	"TCGA-44-2662"	-0.063407274	0.064460626	0.059260689	0.115775506	0.019128993
"TCGA-35-3615"	"TCGA-35-3615"	-0.047984231	0.03869973	0.073484946	0.115134854	-0.091846096
"TCGA-55-1592"	"TCGA-55-1592"	-0.09103028	0.005020309	0.084043981	0.129435339	-0.062185137
"TCGA-44-2655"	"TCGA-44-2655"	-0.042930737	0.00154734	0.067893849	0.151353623	-0.030307617
"TCGA-55-1595"	"TCGA-55-1595"	-0.010321644	-0.060771501	0.081033977	0.059904803	-0.022552219
