"FID"	"IID"	"Sigs160.Wolf_MHC1.21978456"	"Sigs160.Wolf_MHC2.21978456"	"Sigs160.Wolf_Minterferon.Cluster.21214954"	"Sigs160.Wolf_Module11.Prolif.score"	"Sigs160.Wolf_Module3.IFN.score"
"TCGA-XE-AAOC"	"TCGA-XE-AAOC"	-0.3044	-0.0978	-0.3983	0.0615	-0.6504
"TCGA-ZM-AA0D"	"TCGA-ZM-AA0D"	0.5941	1.6879	0.9095	0.5458	1.0499
"TCGA-ZM-AA05"	"TCGA-ZM-AA05"	0.2883	1.5435	0.7306	0.151	0.4678
"TCGA-ZM-AA0N"	"TCGA-ZM-AA0N"	-0.1844	0.4204	-0.0126	0.8853	-0.3575
"TCGA-ZM-AA06"	"TCGA-ZM-AA06"	-0.3081	-0.1074	0.2819	0.6016	0.424
"TCGA-34-5236"	"TCGA-34-5236"	-0.3889	0.678	-0.1382	0.6531	-0.2325
"TCGA-85-6560"	"TCGA-85-6560"	-0.2953	0.4985	0.085	1.2849	0.2935
"TCGA-46-6026"	"TCGA-46-6026"	-0.5871	-0.9788	-0.8584	0.8372	-1.1639
"TCGA-34-5927"	"TCGA-34-5927"	-0.8284	-1.0177	-0.4115	0.8709	-0.889
"TCGA-56-6545"	"TCGA-56-6545"	0.5483	0.6144	0.7971	0.4713	0.7791
"TCGA-43-6771"	"TCGA-43-6771"	0.2146	0.2665	0.645	0.1326	0.7611
"TCGA-46-6025"	"TCGA-46-6025"	-0.2879	-0.4551	0.4876	0.4801	0.7215
"TCGA-02-0079"	"TCGA-02-0079"	NA	NA	NA	NA	NA
"TCGA-06-0648"	"TCGA-06-0648"	NA	NA	NA	NA	NA
"TCGA-12-0616"	"TCGA-12-0616"	-0.3081	0.6315	-0.1224	0.795	0.3586
"TCGA-06-0238"	"TCGA-06-0238"	-0.4511	0.6585	0.0187	0.4402	0.7857
"TCGA-02-0084"	"TCGA-02-0084"	NA	NA	NA	NA	NA
"TCGA-08-0345"	"TCGA-08-0345"	NA	NA	NA	NA	NA
"TCGA-12-0618"	"TCGA-12-0618"	-0.9727	-0.8158	-1.1619	0.3353	-0.9258
"TCGA-06-0644"	"TCGA-06-0644"	-0.424	0.5248	-0.3458	0.448	-0.4114
"TCGA-08-0373"	"TCGA-08-0373"	NA	NA	NA	NA	NA
"TCGA-06-0127"	"TCGA-06-0127"	NA	NA	NA	NA	NA
"TCGA-08-0349"	"TCGA-08-0349"	NA	NA	NA	NA	NA
"TCGA-12-0619"	"TCGA-12-0619"	0.2517	0.1547	-0.0314	0.3425	0.068
"TCGA-06-0645"	"TCGA-06-0645"	-0.0316	0.8493	-0.0295	-0.3087	0.0359
"TCGA-08-0386"	"TCGA-08-0386"	-0.9021	-1.3901	-0.6363	0.243	-0.469
"TCGA-06-0152"	"TCGA-06-0152"	NA	NA	NA	NA	NA
"TCGA-08-0352"	"TCGA-08-0352"	NA	NA	NA	NA	NA
"TCGA-12-0620"	"TCGA-12-0620"	NA	NA	NA	NA	NA
"TCGA-06-0646"	"TCGA-06-0646"	-0.6991	-0.1875	-0.1052	0.319	0.0971
"TCGA-12-0615"	"TCGA-12-0615"	NA	NA	NA	NA	NA
"TCGA-G4-6307"	"TCGA-G4-6307"	-0.6807	-2.1186	-1.2555	0.6062	-1.9801
"TCGA-G4-6311"	"TCGA-G4-6311"	0.097	-0.4734	0.0144	0.6792	0.2707
"TCGA-G4-6320"	"TCGA-G4-6320"	0.2053	-1.5964	-0.7444	0.5558	-1.3024
"TCGA-G4-6295"	"TCGA-G4-6295"	0.2674	0.1387	0.022	0.9723	-0.4931
"TCGA-G4-6302"	"TCGA-G4-6302"	0.1704	0.3317	0.352	-0.1089	0.5008
"TCGA-G4-6315"	"TCGA-G4-6315"	-0.3099	-2.3146	-1.0057	0.7558	-1.5349
"TCGA-G4-6317"	"TCGA-G4-6317"	0.0127	-2.6061	-1.05	0.5715	-1.5222
"TCGA-G4-6322"	"TCGA-G4-6322"	0.9777	-1.0875	-0.3238	0.6454	-0.8334
"TCGA-G4-6323"	"TCGA-G4-6323"	0.1177	-0.4241	-0.3041	0.0859	-0.7601
"TCGA-G4-6297"	"TCGA-G4-6297"	1.2621	-0.0956	0.3806	0.4787	0.4604
"TCGA-DJ-A1QM"	"TCGA-DJ-A1QM"	-0.3047	0.0825	-0.3331	-1.5168	-0.503
"TCGA-FE-A230"	"TCGA-FE-A230"	1.4283	1.4504	0.6356	-1.2632	0.3576
"TCGA-DJ-A1QI"	"TCGA-DJ-A1QI"	-0.2103	0.0736	-0.3747	-1.8408	-0.5521
"TCGA-G4-6321"	"TCGA-G4-6321"	1.322	-0.8184	0.4325	-0.6764	0.7099
"TCGA-G4-6298"	"TCGA-G4-6298"	-0.9937	-2.0313	-1.1606	0.3523	-1.7609
"TCGA-EM-A1YC"	"TCGA-EM-A1YC"	-1.11	-1.3632	-1.2388	-2.1253	-1.5632
"TCGA-DJ-A1QN"	"TCGA-DJ-A1QN"	0.0319	0.1314	-0.1842	-1.6442	-0.3166
"TCGA-EM-A1YD"	"TCGA-EM-A1YD"	-0.2577	-0.8324	-0.2287	-1.9358	-0.4138
"TCGA-FE-A231"	"TCGA-FE-A231"	0.5779	0.4616	-0.3986	-0.8705	-0.4935
"TCGA-DJ-A1QQ"	"TCGA-DJ-A1QQ"	0.0134	-0.1084	-0.3213	-1.4839	-0.6065
"TCGA-DJ-A1QG"	"TCGA-DJ-A1QG"	-0.5246	-0.4808	-0.4765	-1.4414	-0.6625
"TCGA-EM-A1YA"	"TCGA-EM-A1YA"	-0.517	-0.811	-0.7864	-1.6179	-0.9233
"TCGA-DJ-A1QL"	"TCGA-DJ-A1QL"	-0.4613	-1.5734	-0.6595	-1.4853	-0.9158
"TCGA-DJ-A1QF"	"TCGA-DJ-A1QF"	-0.6111	-0.3104	-0.4072	-2.0176	-0.4151
"TCGA-DJ-A1QO"	"TCGA-DJ-A1QO"	0.1691	1.127	-0.2193	-1.2711	-0.3289
"TCGA-EM-A1YE"	"TCGA-EM-A1YE"	-0.622	-1.0316	-0.4029	-2.5123	-0.309
"TCGA-DJ-A1QH"	"TCGA-DJ-A1QH"	0.2831	0.9455	-0.3253	-1.6403	-0.5082
"TCGA-FE-A234"	"TCGA-FE-A234"	0.0354	0.4665	-0.2562	-1.6214	-0.5235
"TCGA-FE-A232"	"TCGA-FE-A232"	0.9273	1.1407	0.2544	-1.6989	0.2599
"TCGA-FE-A233"	"TCGA-FE-A233"	0.2493	-0.1987	-0.1615	-1.3579	-0.0104
"TCGA-DJ-A1QD"	"TCGA-DJ-A1QD"	0.0434	0.3277	-0.5071	-1.9209	-0.9333
"TCGA-DJ-A1QE"	"TCGA-DJ-A1QE"	0.4547	0.0096	-0.1816	-1.4533	0.0214
"TCGA-FJ-A871"	"TCGA-FJ-A871"	-0.0099	-2.2018	-0.7765	0.7439	-0.9213
"TCGA-UY-A78M"	"TCGA-UY-A78M"	-0.5734	-1.9266	-1.2502	0.4285	-1.6714
"TCGA-E7-A7XN"	"TCGA-E7-A7XN"	1.4041	1.4224	1.9759	0.6577	2.387
"TCGA-E7-A7PW"	"TCGA-E7-A7PW"	-0.4613	-1.2048	-0.2059	0.8193	-0.4111
"TCGA-KQ-A41R"	"TCGA-KQ-A41R"	-0.5593	-2.0329	0.1111	0.0987	0.9562
"TCGA-E7-A85H"	"TCGA-E7-A85H"	-0.5759	-0.0598	0.0796	0.8237	-0.0971
"TCGA-K4-A83P"	"TCGA-K4-A83P"	0.432	1.3907	0.0456	-0.0638	-0.5411
"TCGA-GU-A764"	"TCGA-GU-A764"	-0.0479	0.6928	0.4399	0.6787	0.0799
"TCGA-CF-A7I0"	"TCGA-CF-A7I0"	-0.7397	-1.3169	-0.8237	-0.1836	-1.0585
"TCGA-E7-A6MD"	"TCGA-E7-A6MD"	-0.27	-0.2002	0.1031	0.0428	0.158
"TCGA-KQ-A41O"	"TCGA-KQ-A41O"	-1.032	-3.8507	-1.8233	0.5115	-2.2508
"TCGA-J9-A8CN"	"TCGA-J9-A8CN"	-0.9173	-1.312	-1.2681	-1.5574	-1.5686
"TCGA-VN-A88O"	"TCGA-VN-A88O"	-0.1831	-0.931	0.0303	-1.503	0.3185
"TCGA-VP-A87B"	"TCGA-VP-A87B"	-1.3457	-0.7129	-1.1691	-1.1685	-1.4539
"TCGA-J4-A83K"	"TCGA-J4-A83K"	-0.737	-0.8887	-0.8057	-1.7213	-0.9492
"TCGA-VN-A88P"	"TCGA-VN-A88P"	-0.4657	-0.7134	-0.749	-2.0488	-1.0176
"TCGA-J9-A8CP"	"TCGA-J9-A8CP"	-0.496	-0.8445	-0.6818	-1.5925	-0.8277
"TCGA-J4-A83L"	"TCGA-J4-A83L"	-0.8876	-1.1179	-0.7598	-1.9004	-1.0141
"TCGA-VP-A879"	"TCGA-VP-A879"	-0.7147	-0.9058	-0.962	-2.1851	-1.2388
"TCGA-J4-A83N"	"TCGA-J4-A83N"	-0.4141	-1.027	-0.8828	-1.4404	-1.0591
"TCGA-VN-A88I"	"TCGA-VN-A88I"	-0.1099	-0.3342	-0.3835	-1.8166	-0.5881
"TCGA-VP-A872"	"TCGA-VP-A872"	0.0549	0.1956	-0.4502	-1.1305	-0.9644
"TCGA-VP-A87D"	"TCGA-VP-A87D"	-1.0457	-1.0862	-1.1371	-1.2994	-1.3486
"TCGA-EJ-A7NJ"	"TCGA-EJ-A7NJ"	0.3813	-0.461	0.4449	-1.7944	0.8554
"TCGA-J4-A83M"	"TCGA-J4-A83M"	0.2677	-0.4675	-0.4305	-2.0582	-0.8102
"TCGA-VP-A87C"	"TCGA-VP-A87C"	1.0094	0.8445	0.6317	-0.9354	0.6339
"TCGA-VN-A88Q"	"TCGA-VN-A88Q"	-1.1927	-0.7867	-1.2295	-1.7756	-1.6748
"TCGA-KK-A8IJ"	"TCGA-KK-A8IJ"	-1.088	-1.1398	-1.1653	-1.7092	-1.2988
"TCGA-XJ-A83H"	"TCGA-XJ-A83H"	-0.5606	-1.0515	-0.8674	-1.3786	-1.3528
"TCGA-VP-A87E"	"TCGA-VP-A87E"	0.247	-0.0719	-0.0848	-1.915	-0.4866
"TCGA-VP-A87K"	"TCGA-VP-A87K"	-0.3739	-0.5402	-0.8536	-1.3827	-1.1236
"TCGA-XJ-A83F"	"TCGA-XJ-A83F"	NA	NA	NA	NA	NA
"TCGA-J9-A8CK"	"TCGA-J9-A8CK"	-0.35	-0.3074	-0.6494	-1.0382	-0.6515
"TCGA-EJ-A7NK"	"TCGA-EJ-A7NK"	-0.1714	-0.7434	-0.2191	-1.7035	-0.2067
"TCGA-XJ-A83G"	"TCGA-XJ-A83G"	-0.807	-0.771	-1.1224	-1.2312	-1.3714
"TCGA-VP-A875"	"TCGA-VP-A875"	-1.6846	-1.8155	-1.3955	-1.3927	-1.8565
"TCGA-VN-A88K"	"TCGA-VN-A88K"	-0.5984	-0.9907	-0.6162	-1.4049	-0.3873
"TCGA-VP-A87J"	"TCGA-VP-A87J"	-0.0939	-1.169	-0.6101	-1.4079	-0.6144
"TCGA-VP-A876"	"TCGA-VP-A876"	-0.813	-1.0656	-1.204	-0.5914	-1.4211
"TCGA-VN-A88L"	"TCGA-VN-A88L"	-0.3256	-0.6055	-0.9516	-1.4398	-1.1101
"TCGA-J9-A8CL"	"TCGA-J9-A8CL"	-0.4397	0.1244	-0.2306	-0.607	-0.1539
"TCGA-EJ-A8FN"	"TCGA-EJ-A8FN"	-0.1901	-0.3955	-0.5999	-1.5139	-0.8971
"TCGA-EJ-A8FS"	"TCGA-EJ-A8FS"	-1.038	-1.3484	-0.3488	-1.2015	0.1457
"TCGA-J9-A8CM"	"TCGA-J9-A8CM"	-0.4164	-0.2705	-0.7372	-0.8027	-0.9645
"TCGA-VN-A88M"	"TCGA-VN-A88M"	NA	NA	NA	NA	NA
"TCGA-VP-A878"	"TCGA-VP-A878"	-0.0697	-0.2112	-0.499	-1.3664	-0.6275
"TCGA-VP-A87H"	"TCGA-VP-A87H"	-0.8943	-0.7807	-0.7228	-0.6994	-0.9556
"TCGA-FR-A7U9"	"TCGA-FR-A7U9"	NA	NA	NA	NA	NA
"TCGA-EB-A82C"	"TCGA-EB-A82C"	0.3306	-1.1548	-0.7162	0.3871	-0.3944
"TCGA-FR-A7U8"	"TCGA-FR-A7U8"	NA	NA	NA	NA	NA
"TCGA-RP-A6K9"	"TCGA-RP-A6K9"	NA	NA	NA	NA	NA
"TCGA-EB-A82B"	"TCGA-EB-A82B"	1.601	0.5081	0.3834	0.5407	0.2191
"TCGA-FR-A7UA"	"TCGA-FR-A7UA"	NA	NA	NA	NA	NA
"TCGA-EB-A85I"	"TCGA-EB-A85I"	1.1311	0.8569	0.7254	0.2054	1.0563
"TCGA-W3-A824"	"TCGA-W3-A824"	NA	NA	NA	NA	NA
"TCGA-W3-A825"	"TCGA-W3-A825"	NA	NA	NA	NA	NA
"TCGA-EB-A85J"	"TCGA-EB-A85J"	1.3056	1.2531	0.2113	0.3734	-0.482
"TCGA-FR-A729"	"TCGA-FR-A729"	NA	NA	NA	NA	NA
"TCGA-W3-A828"	"TCGA-W3-A828"	NA	NA	NA	NA	NA
"TCGA-R5-A7ZR"	"TCGA-R5-A7ZR"	0.4003	-0.4564	0.6643	0.852	0.9479
"TCGA-SW-A7EA"	"TCGA-SW-A7EA"	0.2656	-1.6333	1.2699	0.7341	1.5969
"TCGA-IN-A7NR"	"TCGA-IN-A7NR"	-0.4744	-0.0694	0.4923	0.2254	0.7886
"TCGA-IN-A6RS"	"TCGA-IN-A6RS"	1.6653	0.3415	0.1217	0.7532	-0.1709
"TCGA-IN-A7NU"	"TCGA-IN-A7NU"	0.8781	1.1172	0.4819	0.1182	0.5303
"TCGA-SW-A7EB"	"TCGA-SW-A7EB"	-0.1337	-0.4997	0.1302	0.5332	0.1326
"TCGA-IN-A7NT"	"TCGA-IN-A7NT"	-0.6831	-1.0141	0.2858	0.5968	1.0057
"TCGA-R5-A7ZE"	"TCGA-R5-A7ZE"	0.0996	-2.4237	-0.8588	1.0852	-1.2671
"TCGA-R5-A7ZF"	"TCGA-R5-A7ZF"	-0.2149	-0.7505	0.1864	1.1202	0.4581
"TCGA-R5-A7ZI"	"TCGA-R5-A7ZI"	0.0116	1.8	0.9363	0.7043	1.1944
"TCGA-AQ-A7U7"	"TCGA-AQ-A7U7"	1.1359	1.5264	1.4366	-0.3898	1.9066
"TCGA-D8-A73W"	"TCGA-D8-A73W"	0.4623	-0.3576	1.0112	-0.5207	1.7704
"TCGA-BH-A8FZ"	"TCGA-BH-A8FZ"	0.0384	1.1308	0.6165	-0.5016	0.8756
"TCGA-BH-A8G0"	"TCGA-BH-A8G0"	-0.0287	0.8845	-0.1202	-1.2527	-0.4746
"TCGA-LD-A7W5"	"TCGA-LD-A7W5"	0.4513	0.7642	0.7666	-0.2941	0.9823
"TCGA-LD-A7W6"	"TCGA-LD-A7W6"	0.1453	-0.4244	0.7517	-0.0077	1.467
"TCGA-LL-A7SZ"	"TCGA-LL-A7SZ"	0.6659	1.329	0.411	0.2964	0.4118
"TCGA-AC-A7VB"	"TCGA-AC-A7VB"	-0.7484	-2.1225	0.334	0.5953	1.2338
"TCGA-AC-A7VC"	"TCGA-AC-A7VC"	-0.2094	-0.508	-0.7279	0.4233	-1.016
"TCGA-LL-A7T0"	"TCGA-LL-A7T0"	-0.1671	0.4047	0.2431	0.5272	0.7369
"TCGA-C5-A7CO"	"TCGA-C5-A7CO"	-0.6496	-0.2927	0.4367	1.002	0.5217
"TCGA-UC-A7PF"	"TCGA-UC-A7PF"	0.8691	1.5437	1.3738	1.0109	1.2826
"TCGA-C5-A7UC"	"TCGA-C5-A7UC"	-0.6256	-3.3789	-0.1949	1.0038	-0.186
"TCGA-UC-A7PD"	"TCGA-UC-A7PD"	0.6911	-0.5716	0.6735	1.012	1.1165
"TCGA-C5-A7X3"	"TCGA-C5-A7X3"	-0.3599	-0.0162	0.7213	0.5809	1.0259
"TCGA-C5-A7UH"	"TCGA-C5-A7UH"	-0.5567	-0.3491	-0.3476	1.2285	-0.8085
"TCGA-WL-A834"	"TCGA-WL-A834"	-1.7603	-0.9397	-0.7094	1.0507	-1.0247
"TCGA-DS-A7WH"	"TCGA-DS-A7WH"	-0.1101	-0.8827	-0.4784	0.8998	-0.8052
"TCGA-DS-A7WF"	"TCGA-DS-A7WF"	1.1109	0.0126	0.9401	0.8774	1.4037
"TCGA-DS-A7WI"	"TCGA-DS-A7WI"	0.1063	-0.4955	0.3362	0.7013	0.6704
"TCGA-JW-A852"	"TCGA-JW-A852"	1.345	-0.1089	0.846	0.7697	1.452
"TCGA-LN-A7HY"	"TCGA-LN-A7HY"	0.0351	-0.7496	0.07	0.7444	-0.2414
"TCGA-LN-A7HW"	"TCGA-LN-A7HW"	-0.8974	-2.2035	-0.4884	0.7488	-0.1997
"TCGA-V5-A7RB"	"TCGA-V5-A7RB"	-0.2976	-0.9455	0.5085	0.9738	0.9174
"TCGA-21-5782"	"TCGA-21-5782"	0.3041	-0.0717	0.3284	0.7255	0.0324
"TCGA-34-5234"	"TCGA-34-5234"	0.7831	1.7381	1.0864	-0.0163	1.6137
"TCGA-22-5474"	"TCGA-22-5474"	0.4663	0.6936	1.1537	0.5782	1.1812
"TCGA-21-5784"	"TCGA-21-5784"	0.3064	0.8097	0.1517	-0.0661	-0.1253
"TCGA-21-5786"	"TCGA-21-5786"	-0.4664	-0.6569	-0.4096	0.767	-0.8852
"TCGA-43-5668"	"TCGA-43-5668"	-0.0093	1.4033	0.8021	0.3133	0.9789
"TCGA-21-5787"	"TCGA-21-5787"	0.2674	0.923	0.6369	0.7826	0.3452
"TCGA-22-5491"	"TCGA-22-5491"	-0.92	-0.3653	-0.1183	0.8773	-0.0891
"TCGA-C5-A1BM"	"TCGA-C5-A1BM"	1.066	1.0733	1.2469	0.8096	1.4629
"TCGA-37-5819"	"TCGA-37-5819"	-0.5339	-0.1574	-0.2465	1.0523	-0.9954
"TCGA-22-5485"	"TCGA-22-5485"	-0.6921	0.1601	-0.2395	0.8929	-0.3468
"TCGA-22-5472"	"TCGA-22-5472"	-0.0881	0.65	0.024	0.1531	-0.0597
"TCGA-22-5489"	"TCGA-22-5489"	0.407	0.8685	1.209	0.8208	1.4913
"TCGA-C5-A1ME"	"TCGA-C5-A1ME"	0.7933	1.0167	-0.0424	0.5065	-0.2032
"TCGA-C5-A1BI"	"TCGA-C5-A1BI"	-0.0089	0.5335	0.6072	1.2792	0.4553
"TCGA-C5-A1BK"	"TCGA-C5-A1BK"	1.021	1.3114	1.6415	0.6682	1.8438
"TCGA-EX-A1H5"	"TCGA-EX-A1H5"	-0.2101	-1.0933	0.5897	1.2283	0.8859
"TCGA-C5-A1M5"	"TCGA-C5-A1M5"	0.865	0.972	1.0052	1.2242	1.1687
"TCGA-C5-A1BL"	"TCGA-C5-A1BL"	0.1739	0.4034	1.0379	0.9962	1.2847
"TCGA-C5-A1M8"	"TCGA-C5-A1M8"	-0.4257	-1.144	-0.1917	1.3041	0.0645
"TCGA-22-5477"	"TCGA-22-5477"	-0.9899	-0.2224	-0.0434	1.0087	-0.5281
"TCGA-22-5478"	"TCGA-22-5478"	-0.5529	0.4249	-0.2171	0.3969	-0.5816
"TCGA-22-5480"	"TCGA-22-5480"	1.0396	1.7504	1.0173	0.5587	1.127
"TCGA-22-5482"	"TCGA-22-5482"	-0.4873	-0.75	-0.5989	0.5911	-1.0929
"TCGA-22-5471"	"TCGA-22-5471"	0.7314	0.341	1.076	0.7899	1.1004
"TCGA-56-5897"	"TCGA-56-5897"	0.145	0.6889	0.4521	0.5151	0.1018
"TCGA-56-5898"	"TCGA-56-5898"	0.0621	0.9399	-0.0132	0.0041	-0.3068
"TCGA-18-5592"	"TCGA-18-5592"	-0.0283	-0.9341	-0.08	0.9405	-0.7856
"TCGA-C5-A1BE"	"TCGA-C5-A1BE"	0.9713	-0.6627	1.4007	1.0146	2.2854
"TCGA-22-5473"	"TCGA-22-5473"	-0.4517	-0.4377	0.1189	0.7825	0.0667
"TCGA-C5-A1BF"	"TCGA-C5-A1BF"	0.0887	0.1544	0.1611	0.6771	0.2566
"TCGA-C5-A1M7"	"TCGA-C5-A1M7"	0.5297	0.1416	0.6701	0.8728	0.9471
"TCGA-OL-A66O"	"TCGA-OL-A66O"	-0.2127	-0.8755	-0.0891	0.2989	0.6126
"TCGA-OL-A66P"	"TCGA-OL-A66P"	1.0881	1.9265	0.4906	-0.1384	0.0788
"TCGA-IG-A625"	"TCGA-IG-A625"	-0.743	-0.8386	0.2335	0.5504	0.3101
"TCGA-Q9-A6FU"	"TCGA-Q9-A6FU"	-0.0603	-1.1361	0.064	0.7891	0.4331
"TCGA-Q9-A6FW"	"TCGA-Q9-A6FW"	-0.2804	-0.0165	0.3291	-0.0742	0.4551
"TCGA-R6-A6DN"	"TCGA-R6-A6DN"	-0.6407	-0.6307	0.1888	1.2457	-0.1627
"TCGA-R6-A6KZ"	"TCGA-R6-A6KZ"	-0.2964	0.0905	0.186	0.9203	-0.095
"TCGA-R6-A6L4"	"TCGA-R6-A6L4"	-0.0194	-2.957	0.3304	0.6225	0.9651
"TCGA-S8-A6BV"	"TCGA-S8-A6BV"	0.7784	0.3992	-0.1054	0.1168	-0.2469
"TCGA-S8-A6BW"	"TCGA-S8-A6BW"	-0.6366	-1.5764	0.0912	0.8123	0.8349
"TCGA-B5-A5OD"	"TCGA-B5-A5OD"	-0.0193	0.7048	-0.5321	0.1517	-0.7931
"TCGA-B5-A5OE"	"TCGA-B5-A5OE"	0.3696	-1.5535	-0.5005	0.6133	-0.1523
"TCGA-EY-A5W2"	"TCGA-EY-A5W2"	-0.7821	0.3655	-0.6408	0.6702	-0.9355
"TCGA-PG-A6IB"	"TCGA-PG-A6IB"	0.2613	0.3275	0.3716	1.0034	0.1034
"TCGA-QF-A5YS"	"TCGA-QF-A5YS"	0.9557	1.3045	0.2579	-0.0253	0.5135
"TCGA-QS-A5YQ"	"TCGA-QS-A5YQ"	1.3223	0.3836	0.2162	-0.1959	0.3141
"TCGA-QS-A5YR"	"TCGA-QS-A5YR"	0.2511	0.4824	0.0955	0.2656	0.3031
"TCGA-SL-A6J9"	"TCGA-SL-A6J9"	1.5829	1.2231	1.4228	0.6802	2.1493
"TCGA-SL-A6JA"	"TCGA-SL-A6JA"	-1.4507	-0.9146	-1.3003	-0.0303	-1.4579
"TCGA-A4-A5Y0"	"TCGA-A4-A5Y0"	0.3867	-1.7661	-0.6545	-1.4093	-0.3474
"TCGA-A4-A6HP"	"TCGA-A4-A6HP"	1.1597	0.955	-0.2454	-1.5437	-0.3938
"TCGA-B1-A654"	"TCGA-B1-A654"	0.3807	0.3415	-0.6292	-1.4442	-0.6182
"TCGA-B1-A655"	"TCGA-B1-A655"	0.3766	0.4711	-0.2833	-1.5928	-0.2667
"TCGA-B1-A656"	"TCGA-B1-A656"	0.8789	1.9183	0.0386	-1.5731	-0.121
"TCGA-B1-A657"	"TCGA-B1-A657"	1.0041	0.6807	-0.1868	-1.7682	-0.3649
"TCGA-B9-A69E"	"TCGA-B9-A69E"	0.5194	1.4586	-0.1156	-1.2893	-0.5633
"TCGA-G7-A4TM"	"TCGA-G7-A4TM"	0.8101	0.2817	-0.3237	-1.2535	-0.409
"TCGA-IZ-A6M8"	"TCGA-IZ-A6M8"	1.6409	1.0914	-0.4052	-1.9336	-0.4467
"TCGA-IZ-A6M9"	"TCGA-IZ-A6M9"	1.4209	0.2721	-0.4213	-2.2728	-0.4593
"TCGA-KV-A6GD"	"TCGA-KV-A6GD"	0.9673	1.4057	-0.0046	-2.0452	-0.1242
"TCGA-G3-AAV4"	"TCGA-G3-AAV4"	0.6266	-0.6924	0.4019	-1.01	1.0047
"TCGA-UB-AA0V"	"TCGA-UB-AA0V"	-0.5936	-0.1972	0.1481	-1.7875	-0.2916
"TCGA-2Y-A9H4"	"TCGA-2Y-A9H4"	0.2966	0.425	0.0255	-0.6224	-0.0861
"TCGA-2Y-A9GW"	"TCGA-2Y-A9GW"	0.6821	1.2615	0.3898	-0.7124	0.0718
"TCGA-ZS-A9CF"	"TCGA-ZS-A9CF"	0.6363	-0.2429	0.2095	0.203	-0.0231
"TCGA-UB-AA0U"	"TCGA-UB-AA0U"	0.0651	-0.0352	0.431	0.0811	0.397
"TCGA-G3-AAV1"	"TCGA-G3-AAV1"	-0.7364	-0.9176	-0.1051	-0.7479	-0.1254
"TCGA-4R-AA8I"	"TCGA-4R-AA8I"	0.6263	0.366	0.5636	-0.344	0.9754
"TCGA-2Y-A9GY"	"TCGA-2Y-A9GY"	-0.0279	0.8625	0.2097	0.191	-0.4841
"TCGA-G3-AAV7"	"TCGA-G3-AAV7"	0.6294	-0.2725	-0.0163	0.9048	-0.2953
"TCGA-2Y-A9GS"	"TCGA-2Y-A9GS"	-0.1139	-0.2183	0.4108	0.2444	-0.0602
"TCGA-ZP-A9CY"	"TCGA-ZP-A9CY"	0.2811	-0.1317	0.718	-1.2404	1.2391
"TCGA-GJ-A3OU"	"TCGA-GJ-A3OU"	0.909	1.595	0.4198	-0.4311	-0.098
"TCGA-5R-AA1D"	"TCGA-5R-AA1D"	-0.0459	-0.1189	-0.134	-1.4758	-0.3916
"TCGA-CC-A7IE"	"TCGA-CC-A7IE"	-0.5927	0.0681	-0.2611	0.2566	-0.8884
"TCGA-K7-AAU7"	"TCGA-K7-AAU7"	-0.19	-0.3655	0.0713	-0.165	-0.1301
"TCGA-ZP-A9CZ"	"TCGA-ZP-A9CZ"	0.0726	0.5317	0.2397	0.3081	-0.4506
"TCGA-AC-A8OQ"	"TCGA-AC-A8OQ"	0.653	0.4345	0.6849	0.5775	0.5807
"TCGA-LL-A9Q3"	"TCGA-LL-A9Q3"	-0.0296	0.6165	0.1541	-0.7793	0.3963
"TCGA-UU-A93S"	"TCGA-UU-A93S"	1.3689	0.2272	0.8111	0.7885	1.4096
"TCGA-S3-AA11"	"TCGA-S3-AA11"	-0.8959	-1.28	-0.1622	-0.2038	0.3205
"TCGA-5L-AAT0"	"TCGA-5L-AAT0"	0.2303	1.0116	0.0624	-0.7291	-0.2448
"TCGA-3C-AALJ"	"TCGA-3C-AALJ"	0.0497	0.3698	-0.0619	0.3813	-0.529
"TCGA-OL-A6VQ"	"TCGA-OL-A6VQ"	-0.6074	0.0755	-0.0998	-0.7905	-0.0796
"TCGA-AC-A8OR"	"TCGA-AC-A8OR"	-0.5406	-0.0985	-0.3992	-0.7501	-0.2938
"TCGA-3C-AALK"	"TCGA-3C-AALK"	-0.409	0.1281	-0.1366	-0.1661	-0.1271
"TCGA-S3-AA10"	"TCGA-S3-AA10"	1.1831	0.9468	1.443	1.1544	1.6778
"TCGA-WT-AB41"	"TCGA-WT-AB41"	1.2956	1.3557	0.8172	-0.6287	1.1807
"TCGA-BH-AB28"	"TCGA-BH-AB28"	-0.5971	0.3629	-0.0233	-0.2516	-0.0867
"TCGA-PL-A8LV"	"TCGA-PL-A8LV"	0.5121	0.362	0.1737	0.7515	-0.1295
"TCGA-S3-AA14"	"TCGA-S3-AA14"	-0.7091	-0.2115	-0.5278	-0.1119	-0.6628
"TCGA-Z7-A8R5"	"TCGA-Z7-A8R5"	0.288	0.6642	-0.3506	-1.1	-0.6854
"TCGA-AC-A8OS"	"TCGA-AC-A8OS"	-0.2101	0.6598	0.0867	-0.7602	-0.1277
"TCGA-4H-AAAK"	"TCGA-4H-AAAK"	-0.4373	0.203	0.1693	-0.1923	0.5535
"TCGA-WT-AB44"	"TCGA-WT-AB44"	-0.5926	0.24	-0.4472	-1.8265	-0.8331
"TCGA-S3-AA12"	"TCGA-S3-AA12"	-1.4399	-0.7394	-0.6677	-0.11	-0.5997
