"FID"	"IID"	"Sigs160.Wolf_Buck14.score"	"Sigs160.Wolf_CD103neg.mean.25446897"	"Sigs160.Wolf_CD103pos.CD103neg.ratio.25446897"	"Sigs160.Wolf_CD103pos.mean.25446897"	"Sigs160.Wolf_CD68"
"TCGA-HZ-A49I"	"TCGA-HZ-A49I"	0.2301	0.9382	-0.1193	0.7301	0.871
"TCGA-HV-A5A4"	"TCGA-HV-A5A4"	-0.3569	0.8569	-0.4938	0.3437	0.715
"TCGA-FG-A4MW"	"TCGA-FG-A4MW"	-0.6482	-0.0021	-0.8971	-0.625	-0.649
"TCGA-J9-A52C"	"TCGA-J9-A52C"	NA	NA	NA	NA	NA
"TCGA-PC-A5DO"	"TCGA-PC-A5DO"	-0.6429	-0.4582	1.1469	0.4514	-0.07
"TCGA-HZ-A49G"	"TCGA-HZ-A49G"	0.3219	1.4098	-0.0667	1.1932	1.269
"TCGA-FG-A4MX"	"TCGA-FG-A4MX"	-0.4485	0.058	-0.4927	-0.3083	-1.106
"TCGA-J9-A52E"	"TCGA-J9-A52E"	NA	NA	NA	NA	NA
"TCGA-HZ-A49H"	"TCGA-HZ-A49H"	-0.1022	1.1389	0.393	1.3972	0.364
"TCGA-HS-A5N7"	"TCGA-HS-A5N7"	0.0253	0.8652	-0.7747	0.1273	0.371
"TCGA-FG-A4MY"	"TCGA-FG-A4MY"	-0.6971	0.2876	-0.733	-0.2921	-0.518
"TCGA-M8-A5N4"	"TCGA-M8-A5N4"	0.0895	1.1065	-1.3292	-0.1117	1.021
"TCGA-KC-A4BV"	"TCGA-KC-A4BV"	-0.0906	-0.5642	1.0624	0.2666	-1.293
"TCGA-HV-A5A6"	"TCGA-HV-A5A6"	-0.0592	-0.1942	-0.3463	-0.4168	-0.126
"TCGA-HS-A5NA"	"TCGA-HS-A5NA"	-0.2333	-0.3944	0.3398	-0.1135	-0.333
"TCGA-HZ-A4BH"	"TCGA-HZ-A4BH"	0.4901	0.902	0.237	1.0216	0.382
"TCGA-ZJ-AB0H"	"TCGA-ZJ-AB0H"	-0.4117	0.3008	0.2554	0.4761	0.761
"TCGA-UC-A7PG"	"TCGA-UC-A7PG"	-0.184	-0.6487	0.3373	-0.3569	-0.097
"TCGA-VS-A9V3"	"TCGA-VS-A9V3"	-0.3889	0.0735	-0.1746	-0.0672	0.524
"TCGA-ZJ-AAXD"	"TCGA-ZJ-AAXD"	-0.1844	-1.1459	0.7417	-0.5773	-0.485
"TCGA-ZJ-AB0I"	"TCGA-ZJ-AB0I"	-0.0955	-0.8579	-0.76	-1.2027	0.008
"TCGA-ZJ-AAXF"	"TCGA-ZJ-AAXF"	0.109	0.0557	0.4973	0.4435	-0.192
"TCGA-VS-A9V4"	"TCGA-VS-A9V4"	-0.3191	-1.3604	1.0147	-0.6269	-0.06
"TCGA-VS-A9UV"	"TCGA-VS-A9UV"	-0.3171	-1.1295	0.3657	-0.7966	-0.322
"TCGA-ZJ-AAXJ"	"TCGA-ZJ-AAXJ"	0.0164	-0.8365	0.7699	-0.241	-0.16
"TCGA-ZJ-AAX4"	"TCGA-ZJ-AAX4"	0.114	0.6911	0.0904	0.6945	0.996
"TCGA-VS-A9UB"	"TCGA-VS-A9UB"	0.0492	0.0131	0.2141	0.1743	0.409
"TCGA-VS-A957"	"TCGA-VS-A957"	-0.5806	-1.0726	0.6256	-0.5782	-0.634
"TCGA-VS-A9UD"	"TCGA-VS-A9UD"	-0.2678	0.474	-0.0898	0.3481	1.249
"TCGA-VS-A9UL"	"TCGA-VS-A9UL"	-0.3129	-2.0242	2.1677	-0.6887	-2.073
"TCGA-VS-A9UP"	"TCGA-VS-A9UP"	-0.2725	-1.3775	2.2284	0.2157	-2.006
"TCGA-VS-A9UU"	"TCGA-VS-A9UU"	-0.4819	-1.7436	2.0963	-0.3662	-0.152
"TCGA-VS-A9UZ"	"TCGA-VS-A9UZ"	0.1073	-0.2057	0.0842	-0.1247	-0.543
"TCGA-VS-AA62"	"TCGA-VS-AA62"	-0.115	0.1814	0.0925	0.2331	0.435
"TCGA-VS-A9UA"	"TCGA-VS-A9UA"	NA	NA	NA	NA	NA
"TCGA-UC-A7PI"	"TCGA-UC-A7PI"	-0.2273	-0.4934	-0.3183	-0.6502	-0.505
"TCGA-ZJ-AAXT"	"TCGA-ZJ-AAXT"	-0.4742	-0.8056	0.4039	-0.4618	0.303
"TCGA-VS-A958"	"TCGA-VS-A958"	0.2977	0.3071	-0.4154	-0.0477	0.585
"TCGA-ZJ-AAXI"	"TCGA-ZJ-AAXI"	-0.221	-1.0165	0.93	-0.3166	-1.522
"TCGA-VS-A9U6"	"TCGA-VS-A9U6"	-0.1188	-0.2041	0.7412	0.3853	0.097
"TCGA-VS-A9V5"	"TCGA-VS-A9V5"	0.1092	-0.788	0.4675	-0.402	0.735
"TCGA-HG-A9SC"	"TCGA-HG-A9SC"	NA	NA	NA	NA	NA
"TCGA-VS-A9UO"	"TCGA-VS-A9UO"	0.0577	-2.2602	2.9861	-0.499	-0.5
"TCGA-ZJ-AAXA"	"TCGA-ZJ-AAXA"	-0.2005	-0.5704	-0.2509	-0.673	-0.041
"TCGA-VS-A9V1"	"TCGA-VS-A9V1"	-0.5307	-1.6348	1.9131	-0.352	-0.281
"TCGA-ZX-AA5X"	"TCGA-ZX-AA5X"	-0.0474	0.591	0.2056	0.7038	0.221
"TCGA-VS-A9UI"	"TCGA-VS-A9UI"	-0.4886	-0.6879	1.256	0.2853	0.212
"TCGA-ZJ-AAXB"	"TCGA-ZJ-AAXB"	-0.8198	-1.3441	1.1746	-0.5054	-1.481
"TCGA-ZJ-AAXU"	"TCGA-ZJ-AAXU"	-0.0702	-1.0371	1.589	0.1445	0.122
"TCGA-MA-AA3X"	"TCGA-MA-AA3X"	-0.3001	0.6982	-1.2249	-0.3269	1.104
"TCGA-MA-AA43"	"TCGA-MA-AA43"	-0.3984	-0.6805	0.5004	-0.2744	-0.775
"TCGA-VS-A9U7"	"TCGA-VS-A9U7"	-0.2538	-0.0545	0.5873	0.4094	0.402
"TCGA-VS-A9UJ"	"TCGA-VS-A9UJ"	-0.3767	-1.9098	0.9614	-1.2453	-1.939
"TCGA-VS-A9UT"	"TCGA-VS-A9UT"	0.1225	0.9985	0.2812	1.154	1.559
"TCGA-VS-A9V2"	"TCGA-VS-A9V2"	0.2352	-0.3019	1.1273	0.6065	-0.411
"TCGA-CF-A47W"	"TCGA-CF-A47W"	-0.5274	-1.1189	0.5749	-0.6567	-0.57
"TCGA-FD-A43X"	"TCGA-FD-A43X"	-0.5023	-1.3872	0.4678	-0.9848	-0.995
"TCGA-CF-A47X"	"TCGA-CF-A47X"	-0.0264	-1.2982	0.7272	-0.742	-1.286
"TCGA-GU-A42P"	"TCGA-GU-A42P"	0.4588	-1.4474	1.2674	-0.5599	-1.467
"TCGA-BT-A42E"	"TCGA-BT-A42E"	0.1127	0.5206	-0.2543	0.2559	-0.028
"TCGA-CF-A47Y"	"TCGA-CF-A47Y"	-0.4902	-1.2055	0.2824	-0.9182	-0.316
"TCGA-BT-A42F"	"TCGA-BT-A42F"	0.0862	0.4609	-0.1848	0.2601	0.873
"TCGA-FD-A43N"	"TCGA-FD-A43N"	-0.6239	-0.0125	0.073	0.0421	-0.807
"TCGA-CF-A47S"	"TCGA-CF-A47S"	0.0822	-1.2926	1.4832	-0.2359	0.237
"TCGA-CF-A47T"	"TCGA-CF-A47T"	-0.2388	-1.7671	1.9674	-0.4835	-0.913
"TCGA-FD-A43S"	"TCGA-FD-A43S"	0.6148	1.0596	0.2632	1.194	0.525
"TCGA-CF-A47V"	"TCGA-CF-A47V"	-0.2469	-0.9636	1.1398	-0.1101	-0.183
"TCGA-FD-A43U"	"TCGA-FD-A43U"	0.1346	1.3757	-0.0499	1.1793	1.426
"TCGA-BJ-A45J"	"TCGA-BJ-A45J"	0.0579	-0.3392	-0.2497	-0.4748	-0.856
"TCGA-FY-A4B4"	"TCGA-FY-A4B4"	-0.2462	0.1211	-0.0307	0.0829	0.055
"TCGA-BJ-A45D"	"TCGA-BJ-A45D"	0.1804	0.3275	-0.6467	-0.1997	0.3
"TCGA-BJ-A45K"	"TCGA-BJ-A45K"	0.6747	-1.3406	0.873	-0.6953	-2.907
"TCGA-IM-A41Y"	"TCGA-IM-A41Y"	-0.0135	-0.8636	-0.0106	-0.78	-1.723
"TCGA-BJ-A45E"	"TCGA-BJ-A45E"	0.5685	0.9257	0.7448	1.5442	1.17
"TCGA-CE-A481"	"TCGA-CE-A481"	0.3402	0.2069	0.352	0.4683	-0.79
"TCGA-BJ-A45F"	"TCGA-BJ-A45F"	0.2262	-0.3991	-0.3841	-0.613	-0.81
"TCGA-CE-A482"	"TCGA-CE-A482"	0.247	0.1238	-0.9164	-0.542	-0.9
"TCGA-E8-A44K"	"TCGA-E8-A44K"	0.4382	-0.0497	-0.269	-0.2412	-0.544
"TCGA-BJ-A45G"	"TCGA-BJ-A45G"	0.1396	-0.4358	0.0971	-0.3246	-1.392
"TCGA-CE-A483"	"TCGA-CE-A483"	0.0342	-0.6762	0.0244	-0.5904	-1.712
"TCGA-E8-A44M"	"TCGA-E8-A44M"	0.775	0.6184	0.745	1.23	0.168
"TCGA-BJ-A45H"	"TCGA-BJ-A45H"	0.1908	0.1991	-0.2934	-0.0476	-0.308
"TCGA-CE-A484"	"TCGA-CE-A484"	0.0598	-0.4297	-0.3773	-0.6342	-2.235
"TCGA-FY-A4B0"	"TCGA-FY-A4B0"	0.2373	0.3752	-0.7419	-0.2299	-0.521
"TCGA-BJ-A45I"	"TCGA-BJ-A45I"	0.4877	0.1261	0.5948	0.5954	-0.444
"TCGA-FY-A4B3"	"TCGA-FY-A4B3"	0.3718	-0.4824	0.6957	0.0659	-1.127
"TCGA-14-0736"	"TCGA-14-0736"	NA	NA	NA	NA	NA
"TCGA-14-1034"	"TCGA-14-1034"	-0.6614	0.93	-2.089	-0.7384	0.163
"TCGA-06-1084"	"TCGA-06-1084"	NA	NA	NA	NA	NA
"TCGA-12-1093"	"TCGA-12-1093"	NA	NA	NA	NA	NA
"TCGA-14-1396"	"TCGA-14-1396"	NA	NA	NA	NA	NA
"TCGA-15-1449"	"TCGA-15-1449"	NA	NA	NA	NA	NA
"TCGA-14-0783"	"TCGA-14-0783"	NA	NA	NA	NA	NA
"TCGA-16-1045"	"TCGA-16-1045"	-0.5992	1.9415	-1.2691	0.5251	1.42
"TCGA-06-1086"	"TCGA-06-1086"	NA	NA	NA	NA	NA
"TCGA-12-1094"	"TCGA-12-1094"	NA	NA	NA	NA	NA
"TCGA-14-1401"	"TCGA-14-1401"	NA	NA	NA	NA	NA
"TCGA-14-1451"	"TCGA-14-1451"	NA	NA	NA	NA	NA
"TCGA-14-0786"	"TCGA-14-0786"	NA	NA	NA	NA	NA
"TCGA-16-1047"	"TCGA-16-1047"	NA	NA	NA	NA	NA
"TCGA-06-1087"	"TCGA-06-1087"	NA	NA	NA	NA	NA
"TCGA-12-1095"	"TCGA-12-1095"	NA	NA	NA	NA	NA
"TCGA-14-1402"	"TCGA-14-1402"	NA	NA	NA	NA	NA
"TCGA-14-1452"	"TCGA-14-1452"	NA	NA	NA	NA	NA
"TCGA-19-0955"	"TCGA-19-0955"	NA	NA	NA	NA	NA
"TCGA-16-1055"	"TCGA-16-1055"	NA	NA	NA	NA	NA
"TCGA-12-1088"	"TCGA-12-1088"	NA	NA	NA	NA	NA
"TCGA-12-1096"	"TCGA-12-1096"	NA	NA	NA	NA	NA
"TCGA-26-1438"	"TCGA-26-1438"	NA	NA	NA	NA	NA
"TCGA-14-1453"	"TCGA-14-1453"	NA	NA	NA	NA	NA
"TCGA-19-0960"	"TCGA-19-0960"	NA	NA	NA	NA	NA
"TCGA-16-1056"	"TCGA-16-1056"	NA	NA	NA	NA	NA
"TCGA-12-1089"	"TCGA-12-1089"	NA	NA	NA	NA	NA
"TCGA-12-1097"	"TCGA-12-1097"	NA	NA	NA	NA	NA
"TCGA-26-1440"	"TCGA-26-1440"	NA	NA	NA	NA	NA
"TCGA-14-1454"	"TCGA-14-1454"	NA	NA	NA	NA	NA
"TCGA-19-0962"	"TCGA-19-0962"	NA	NA	NA	NA	NA
"TCGA-16-1060"	"TCGA-16-1060"	NA	NA	NA	NA	NA
"TCGA-12-1090"	"TCGA-12-1090"	NA	NA	NA	NA	NA
"TCGA-12-1098"	"TCGA-12-1098"	NA	NA	NA	NA	NA
"TCGA-26-1443"	"TCGA-26-1443"	NA	NA	NA	NA	NA
"TCGA-14-1459"	"TCGA-14-1459"	NA	NA	NA	NA	NA
"TCGA-19-0963"	"TCGA-19-0963"	NA	NA	NA	NA	NA
"TCGA-16-1062"	"TCGA-16-1062"	NA	NA	NA	NA	NA
"TCGA-12-1091"	"TCGA-12-1091"	NA	NA	NA	NA	NA
"TCGA-12-1099"	"TCGA-12-1099"	NA	NA	NA	NA	NA
"TCGA-15-1446"	"TCGA-15-1446"	NA	NA	NA	NA	NA
"TCGA-06-0155"	"TCGA-06-0155"	NA	NA	NA	NA	NA
"TCGA-19-0964"	"TCGA-19-0964"	NA	NA	NA	NA	NA
"TCGA-16-1063"	"TCGA-16-1063"	NA	NA	NA	NA	NA
"TCGA-12-1092"	"TCGA-12-1092"	NA	NA	NA	NA	NA
"TCGA-19-1392"	"TCGA-19-1392"	NA	NA	NA	NA	NA
"TCGA-15-1447"	"TCGA-15-1447"	NA	NA	NA	NA	NA
"TCGA-D7-8579"	"TCGA-D7-8579"	0.4445	0.7227	0.1879	0.81	0.399
"TCGA-HU-8249"	"TCGA-HU-8249"	0.3066	-0.6831	1.2213	0.2629	-0.378
"TCGA-EQ-8122"	"TCGA-EQ-8122"	-0.1466	0.2096	-0.3393	-0.0727	0.185
"TCGA-D7-8572"	"TCGA-D7-8572"	0.5181	0.7545	-0.1993	0.5016	1.215
"TCGA-FP-8099"	"TCGA-FP-8099"	0.4652	0.5818	-0.863	-0.157	0.559
"TCGA-D7-8573"	"TCGA-D7-8573"	0.1374	-0.6971	0.5864	-0.2301	-0.178
"TCGA-FP-8211"	"TCGA-FP-8211"	-0.2439	-0.3931	0.7024	0.1617	-0.329
"TCGA-D7-8574"	"TCGA-D7-8574"	1.0752	0.9806	0.6207	1.4725	0.574
"TCGA-HU-8238"	"TCGA-HU-8238"	NA	NA	NA	NA	NA
"TCGA-D7-8575"	"TCGA-D7-8575"	0.5933	1.0774	-0.4564	0.5556	1.39
"TCGA-HU-8243"	"TCGA-HU-8243"	NA	NA	NA	NA	NA
"TCGA-HU-8244"	"TCGA-HU-8244"	NA	NA	NA	NA	NA
"TCGA-D7-8578"	"TCGA-D7-8578"	0.1077	0.7395	-0.5181	0.2285	1
"TCGA-HU-8245"	"TCGA-HU-8245"	NA	NA	NA	NA	NA
"TCGA-CU-A3QU"	"TCGA-CU-A3QU"	-0.2568	-1.4615	0.7657	-0.8859	-1.251
"TCGA-FD-A3SJ"	"TCGA-FD-A3SJ"	0.3522	-0.0269	-0.0695	-0.0774	-0.545
"TCGA-FD-A3SS"	"TCGA-FD-A3SS"	0.0215	-1.0618	0.0832	-0.9022	-1.541
"TCGA-CU-A3YL"	"TCGA-CU-A3YL"	0.2132	-0.4081	0.1552	-0.2587	-1.558
"TCGA-G2-A3VY"	"TCGA-G2-A3VY"	-0.1627	-1.7619	1.5137	-0.7663	-1.768
"TCGA-GC-A3BM"	"TCGA-GC-A3BM"	0.127	-0.4612	0.0623	-0.3716	-0.26
"TCGA-FD-A3SM"	"TCGA-FD-A3SM"	-0.2265	0.1051	-1.4528	-0.8885	-0.745
"TCGA-GC-A3OO"	"TCGA-GC-A3OO"	0.0435	0.0371	-0.6143	-0.4086	0.178
"TCGA-DK-A3WY"	"TCGA-DK-A3WY"	0.8674	0.5411	1.2445	1.6529	0.646
"TCGA-FD-A3SN"	"TCGA-FD-A3SN"	0.2001	-0.5855	-0.5299	-0.8564	-0.075
"TCGA-DK-A3X1"	"TCGA-DK-A3X1"	0.5903	-0.8478	0.9729	-0.1068	-1.457
"TCGA-FD-A3SO"	"TCGA-FD-A3SO"	0.07	0.266	-0.6746	-0.2682	0.199
"TCGA-GC-A3RD"	"TCGA-GC-A3RD"	-0.5838	-0.5231	0.829	0.1266	-0.086
"TCGA-DK-A3X2"	"TCGA-DK-A3X2"	-0.0245	-1.2787	0.4837	-0.8698	0.545
"TCGA-FD-A3SP"	"TCGA-FD-A3SP"	-0.4951	0.6981	-0.7275	0.0332	0.706
"TCGA-GC-A3WC"	"TCGA-GC-A3WC"	0.8989	0.9261	-0.3772	0.4973	0.989
"TCGA-GV-A3QF"	"TCGA-GV-A3QF"	-0.0433	-1.4254	0.86	-0.792	-1.367
"TCGA-E7-A3Y1"	"TCGA-E7-A3Y1"	0.2396	-0.7169	0.0642	-0.6015	-1.252
"TCGA-FD-A3SR"	"TCGA-FD-A3SR"	0.2119	0.047	0.4349	0.3835	0.196
"TCGA-DG-A2KL"	"TCGA-DG-A2KL"	-0.1375	0.1369	-0.5592	-0.2905	-0.012
"TCGA-EK-A2IP"	"TCGA-EK-A2IP"	0.1412	-0.9578	-0.3578	-1.064	0.673
"TCGA-EK-A2IR"	"TCGA-EK-A2IR"	-0.338	-0.9991	-0.9287	-1.3978	-1.813
"TCGA-EK-A2GZ"	"TCGA-EK-A2GZ"	0.0129	-0.7378	0.4261	-0.3815	0.87
"TCGA-EO-A2CG"	"TCGA-EO-A2CG"	0.3729	-0.727	1.0649	0.0921	-1.31
"TCGA-AX-A2IO"	"TCGA-AX-A2IO"	-0.0696	-0.5965	0.1683	-0.4231	-1.616
"TCGA-GD-A2C5"	"TCGA-GD-A2C5"	0.0467	-0.249	0.0994	-0.153	-1.524
"TCGA-H4-A2HO"	"TCGA-H4-A2HO"	0.0944	-0.4556	1.5335	0.7881	-0.874
"TCGA-G2-A2EJ"	"TCGA-G2-A2EJ"	-0.1625	-1.4319	0.5451	-0.9843	-0.184
"TCGA-G2-A2ES"	"TCGA-G2-A2ES"	0.2943	-0.1727	-0.968	-0.7978	0.424
"TCGA-DG-A2KM"	"TCGA-DG-A2KM"	0.5851	1.4421	0.2354	1.5239	1.875
"TCGA-H5-A2HR"	"TCGA-H5-A2HR"	-0.1132	8e-04	-1.0823	-0.739	0.042
"TCGA-D1-A2G7"	"TCGA-D1-A2G7"	-0.2643	-0.7938	-0.3265	-0.9084	-1.908
"TCGA-AX-A2IN"	"TCGA-AX-A2IN"	-0.9664	-0.0155	0.3666	0.2681	-0.19
"TCGA-EO-A22Y"	"TCGA-EO-A22Y"	-0.2565	-0.9218	0.0894	-0.7714	-0.928
"TCGA-DF-A2KN"	"TCGA-DF-A2KN"	0.0616	0.6396	-0.8326	-0.0906	0.403
"TCGA-EO-A22X"	"TCGA-EO-A22X"	0.2172	-0.0621	-1.0214	-0.7479	-0.016
"TCGA-G2-A2EO"	"TCGA-G2-A2EO"	-0.3731	0.5422	-1.3039	-0.4912	0.252
"TCGA-G2-A2EC"	"TCGA-G2-A2EC"	-0.1598	-0.1669	1.4413	1.0415	-1.053
"TCGA-DG-A2KK"	"TCGA-DG-A2KK"	0.0776	-0.2468	-0.3888	-0.4892	-0.423
"TCGA-EK-A2H0"	"TCGA-EK-A2H0"	-0.1174	-0.7959	-0.1794	-0.8228	-0.632
"TCGA-EO-A2CH"	"TCGA-EO-A2CH"	-0.2529	-0.6214	-0.2528	-0.7177	-1.26
"TCGA-DF-A2KR"	"TCGA-DF-A2KR"	0.0144	-0.0678	-0.8484	-0.6441	-0.428
"TCGA-DF-A2KU"	"TCGA-DF-A2KU"	-0.0582	0.5555	-0.8724	-0.1839	0.703
"TCGA-DF-A2KV"	"TCGA-DF-A2KV"	-0.2474	-0.2377	-0.7193	-0.6945	-0.944
"TCGA-A5-A2K5"	"TCGA-A5-A2K5"	-0.1951	0.0944	-1.0828	-0.6706	-0.045
"TCGA-AX-A2H2"	"TCGA-AX-A2H2"	0.5588	-0.1492	0.4011	0.1672	-0.138
"TCGA-A5-A2K7"	"TCGA-A5-A2K7"	-0.4844	-0.1768	-1.5672	-1.1448	-0.864
"TCGA-EO-A22U"	"TCGA-EO-A22U"	-0.3209	-0.9922	0.5618	-0.5396	-1.351
"TCGA-DF-A2L0"	"TCGA-DF-A2L0"	-0.48	0.0367	-1.8755	-1.172	0.099
"TCGA-A5-A2K3"	"TCGA-A5-A2K3"	0.1651	1.1508	-0.1124	0.9224	1.69
"TCGA-EM-A22I"	"TCGA-EM-A22I"	0.0785	-0.5213	0.1303	-0.3798	-0.954
"TCGA-DE-A0XZ"	"TCGA-DE-A0XZ"	0.8435	0.3072	0.2705	0.4948	-0.246
"TCGA-EJ-7125"	"TCGA-EJ-7125"	-0.1563	-0.6492	0.5955	-0.176	-0.526
"TCGA-G9-6342"	"TCGA-G9-6342"	0.0969	-1.1904	0.8583	-0.5476	-1.96
"TCGA-EJ-7123"	"TCGA-EJ-7123"	0.0753	-0.9689	0.4718	-0.5752	-1.107
"TCGA-G9-6361"	"TCGA-G9-6361"	-0.0627	-1.3458	0.8512	-0.7143	-1.959
"TCGA-HC-7081"	"TCGA-HC-7081"	-0.3821	0.1962	0.25	0.3738	-0.201
"TCGA-G9-6353"	"TCGA-G9-6353"	0.2725	-1.3393	1.2035	-0.481	-2.446
"TCGA-EM-A22J"	"TCGA-EM-A22J"	-0.2002	-0.6642	0.2722	-0.4159	-1.705
"TCGA-EM-A2CJ"	"TCGA-EM-A2CJ"	0.5057	-0.9578	0.8733	-0.2942	-1.832
"TCGA-EM-A22L"	"TCGA-EM-A22L"	0.0661	-0.8839	-0.0806	-0.8403	-2.644
"TCGA-G9-6338"	"TCGA-G9-6338"	NA	NA	NA	NA	NA
"TCGA-G9-6499"	"TCGA-G9-6499"	0.5569	-1.0502	0.6192	-0.5599	-1.617
"TCGA-G9-6351"	"TCGA-G9-6351"	-0.0148	-1.5631	1.3399	-0.6444	-2.516
"TCGA-HC-7079"	"TCGA-HC-7079"	0.7195	0.6148	1.4807	1.9928	0.811
"TCGA-H2-A2K9"	"TCGA-H2-A2K9"	0.0312	-1.144	0.0038	-1.022	-1.838
"TCGA-EM-A22O"	"TCGA-EM-A22O"	0.1413	-0.4391	-0.9116	-0.9652	-1.459
"TCGA-EM-A2CT"	"TCGA-EM-A2CT"	-0.2464	-0.7221	0.0959	-0.5858	-2.109
"TCGA-EM-A22N"	"TCGA-EM-A22N"	0.2295	-0.3514	0.3921	-0.0338	-1.178
"TCGA-EM-A2CP"	"TCGA-EM-A2CP"	0.4167	1.0917	0.7556	1.7255	0.597
"TCGA-E8-A2EA"	"TCGA-E8-A2EA"	0.4136	0.5768	0.2271	0.7095	0.498
"TCGA-EM-A2CM"	"TCGA-EM-A2CM"	-0.1189	-0.5202	-1.014	-1.0839	-1.787
"TCGA-G9-6329"	"TCGA-G9-6329"	0.1128	-0.7531	0.9216	-0.0441	-0.546
"TCGA-G9-6369"	"TCGA-G9-6369"	NA	NA	NA	NA	NA
"TCGA-G9-6333"	"TCGA-G9-6333"	-0.034	-0.622	0.0573	-0.5202	-1.025
"TCGA-HC-7075"	"TCGA-HC-7075"	-0.0447	-1.4365	1.7925	-0.1886	-1.715
"TCGA-HC-7080"	"TCGA-HC-7080"	-0.0694	-1.0124	-0.5574	-1.2175	-1.591
"TCGA-EM-A2CQ"	"TCGA-EM-A2CQ"	-0.1824	-1.1588	0.8361	-0.5292	-2.234
"TCGA-EM-A2CL"	"TCGA-EM-A2CL"	0.4649	-1.7382	1.6209	-0.6716	-2.9
"TCGA-EM-A22K"	"TCGA-EM-A22K"	0.0717	-0.4648	-0.0141	-0.4267	-1.953
"TCGA-EM-A2CK"	"TCGA-EM-A2CK"	0.1607	-1.2223	1.0909	-0.4275	-2.541
"TCGA-G9-6377"	"TCGA-G9-6377"	0.2548	-1.0783	1.2949	-0.1247	-1.624
"TCGA-G9-6343"	"TCGA-G9-6343"	NA	NA	NA	NA	NA
"TCGA-BJ-A290"	"TCGA-BJ-A290"	0.5802	-0.6302	-0.5008	-0.8755	-2.015
"TCGA-EM-A22M"	"TCGA-EM-A22M"	0.262	0.7423	0.0119	0.672	0.768
"TCGA-A2-A259"	"TCGA-A2-A259"	0.0732	-0.1397	1.4067	1.0405	-0.462
"TCGA-A2-A25A"	"TCGA-A2-A25A"	0.242	0.3069	0.9063	1.0613	-0.164
"TCGA-D8-A27H"	"TCGA-D8-A27H"	-0.7065	-0.2428	0.14	-0.1179	-0.336
"TCGA-D8-A27G"	"TCGA-D8-A27G"	0.334	0.2334	0.5586	0.6705	0.033
"TCGA-D8-A27T"	"TCGA-D8-A27T"	-0.3165	0.4884	0.4281	0.8043	0.385
"TCGA-FL-A1YF"	"TCGA-FL-A1YF"	NA	NA	NA	NA	NA
"TCGA-FL-A1YH"	"TCGA-FL-A1YH"	NA	NA	NA	NA	NA
"TCGA-BT-A20X"	"TCGA-BT-A20X"	NA	NA	NA	NA	NA
"TCGA-D8-A27K"	"TCGA-D8-A27K"	0.4878	-0.1498	1.3068	0.936	-0.52
"TCGA-D8-A27L"	"TCGA-D8-A27L"	0.1085	0.4236	0.5009	0.8066	-0.159
"TCGA-BH-A28Q"	"TCGA-BH-A28Q"	0.4307	-0.1916	0.7739	0.4251	-0.637
"TCGA-C8-A26W"	"TCGA-C8-A26W"	-0.0618	0.211	1.1219	1.1638	-0.006
"TCGA-BG-A2AE"	"TCGA-BG-A2AE"	0.0212	-0.2722	0.8265	0.3852	-0.467
"TCGA-FL-A1YG"	"TCGA-FL-A1YG"	NA	NA	NA	NA	NA
"TCGA-DI-A1NN"	"TCGA-DI-A1NN"	0.1117	0.2254	0.1549	0.3234	0.427
"TCGA-EC-A1QX"	"TCGA-EC-A1QX"	-0.0094	-0.2556	-0.1305	-0.3217	-0.33
"TCGA-C8-A26Z"	"TCGA-C8-A26Z"	-0.3037	-0.8673	1.2172	0.0543	-0.508
"TCGA-C8-A273"	"TCGA-C8-A273"	0.0306	-0.557	0.0838	-0.4438	0.067
"TCGA-D8-A27W"	"TCGA-D8-A27W"	-0.2296	0.2271	0.1829	0.3477	0.459
"TCGA-D8-A27M"	"TCGA-D8-A27M"	-0.0887	0.655	0.5587	1.0876	0.493
"TCGA-E9-A295"	"TCGA-E9-A295"	-0.0565	-0.3264	0.993	0.466	-0.577
"TCGA-D8-A27P"	"TCGA-D8-A27P"	-0.0837	-0.6407	0.8043	-0.0141	-0.833
"TCGA-D8-A27R"	"TCGA-D8-A27R"	0.0939	0.6195	-0.2138	0.3733	0.474
"TCGA-C8-A26X"	"TCGA-C8-A26X"	0.4046	0.5622	0.3722	0.8249	1.059
"TCGA-C8-A26Y"	"TCGA-C8-A26Y"	0.2643	-0.1078	-0.5135	-0.4577	-0.01
"TCGA-BK-A26L"	"TCGA-BK-A26L"	-0.5865	0.3722	-0.951	-0.3777	-0.085
"TCGA-FL-A1YL"	"TCGA-FL-A1YL"	NA	NA	NA	NA	NA
"TCGA-D1-A1NY"	"TCGA-D1-A1NY"	-0.4487	-0.6661	-0.712	-1.0264	-0.65
"TCGA-E9-A1R0"	"TCGA-E9-A1R0"	-0.0282	0.2815	0.3371	0.5267	-0.353
"TCGA-E9-A245"	"TCGA-E9-A245"	0.3582	-0.3598	0.1383	-0.2263	-0.766
"TCGA-A2-A25D"	"TCGA-A2-A25D"	-0.5195	0.4905	0.7918	1.1438	0.453
"TCGA-C8-A275"	"TCGA-C8-A275"	-0.2652	0.6478	0.2361	0.7837	0.714
"TCGA-D8-A27N"	"TCGA-D8-A27N"	-0.1287	0.6948	-0.4981	0.2079	0.777
"TCGA-C8-A26V"	"TCGA-C8-A26V"	0.0126	-0.4098	-0.3929	-0.6275	-0.374
