"FID"	"IID"	"Sigs160.Attractors_G.GIMAP4"	"Sigs160.Attractors_G.HLA.DPA1"	"Sigs160.Attractors_G.LILRB4"	"Sigs160.Attractors_G.SIGLEC9"	"Sigs160.Attractors_G.SLAMF6"
"TCGA-XV-A9W5"	"TCGA-XV-A9W5"	7.444700215	10.98917774	6.650428628	4.427136376	4.654013505
"TCGA-MA-AA3Y"	"TCGA-MA-AA3Y"	8.281004057	13.65157501	8.41334025	6.023678381	7.508303696
"TCGA-VS-A94Y"	"TCGA-VS-A94Y"	5.80634083	12.45229163	5.971498749	4.565448877	4.747587146
"TCGA-JW-AAVH"	"TCGA-JW-AAVH"	6.229521812	8.737031762	3.948332941	2.717227599	4.996816633
"TCGA-VS-A952"	"TCGA-VS-A952"	6.326737732	13.79316354	4.469699472	3.219672721	5.938395688
"TCGA-EE-A2GR"	"TCGA-EE-A2GR"	NA	NA	NA	NA	NA
"TCGA-EE-A2GS"	"TCGA-EE-A2GS"	NA	NA	NA	NA	NA
"TCGA-EE-A2MG"	"TCGA-EE-A2MG"	NA	NA	NA	NA	NA
"TCGA-EE-A2M6"	"TCGA-EE-A2M6"	NA	NA	NA	NA	NA
"TCGA-EE-A2A6"	"TCGA-EE-A2A6"	NA	NA	NA	NA	NA
"TCGA-EE-A2MI"	"TCGA-EE-A2MI"	NA	NA	NA	NA	NA
"TCGA-EE-A2ME"	"TCGA-EE-A2ME"	NA	NA	NA	NA	NA
"TCGA-EE-A2M7"	"TCGA-EE-A2M7"	NA	NA	NA	NA	NA
"TCGA-EE-A2GC"	"TCGA-EE-A2GC"	NA	NA	NA	NA	NA
"TCGA-EE-A2GH"	"TCGA-EE-A2GH"	NA	NA	NA	NA	NA
"TCGA-EE-A2MJ"	"TCGA-EE-A2MJ"	NA	NA	NA	NA	NA
"TCGA-EE-A2GT"	"TCGA-EE-A2GT"	NA	NA	NA	NA	NA
"TCGA-EE-A2GP"	"TCGA-EE-A2GP"	NA	NA	NA	NA	NA
"TCGA-D3-A2JC"	"TCGA-D3-A2JC"	NA	NA	NA	NA	NA
"TCGA-EE-A2GD"	"TCGA-EE-A2GD"	NA	NA	NA	NA	NA
"TCGA-EE-A2GI"	"TCGA-EE-A2GI"	NA	NA	NA	NA	NA
"TCGA-EE-A2GJ"	"TCGA-EE-A2GJ"	NA	NA	NA	NA	NA
"TCGA-EE-A2GL"	"TCGA-EE-A2GL"	NA	NA	NA	NA	NA
"TCGA-EE-A2GU"	"TCGA-EE-A2GU"	NA	NA	NA	NA	NA
"TCGA-EE-A2MC"	"TCGA-EE-A2MC"	NA	NA	NA	NA	NA
"TCGA-EE-A2M5"	"TCGA-EE-A2M5"	NA	NA	NA	NA	NA
"TCGA-EE-A2GB"	"TCGA-EE-A2GB"	NA	NA	NA	NA	NA
"TCGA-EE-A2MD"	"TCGA-EE-A2MD"	NA	NA	NA	NA	NA
"TCGA-D3-A2J8"	"TCGA-D3-A2J8"	NA	NA	NA	NA	NA
"TCGA-D3-A2JH"	"TCGA-D3-A2JH"	NA	NA	NA	NA	NA
"TCGA-EE-A2GK"	"TCGA-EE-A2GK"	NA	NA	NA	NA	NA
"TCGA-EE-A2MH"	"TCGA-EE-A2MH"	NA	NA	NA	NA	NA
"TCGA-EE-A2M8"	"TCGA-EE-A2M8"	NA	NA	NA	NA	NA
"TCGA-D3-A2J6"	"TCGA-D3-A2J6"	NA	NA	NA	NA	NA
"TCGA-D3-A2JP"	"TCGA-D3-A2JP"	NA	NA	NA	NA	NA
"TCGA-D3-A2JA"	"TCGA-D3-A2JA"	NA	NA	NA	NA	NA
"TCGA-D3-A2JB"	"TCGA-D3-A2JB"	NA	NA	NA	NA	NA
"TCGA-D3-A2JF"	"TCGA-D3-A2JF"	NA	NA	NA	NA	NA
"TCGA-D3-A2JG"	"TCGA-D3-A2JG"	NA	NA	NA	NA	NA
"TCGA-D3-A2JK"	"TCGA-D3-A2JK"	NA	NA	NA	NA	NA
"TCGA-D3-A2JO"	"TCGA-D3-A2JO"	NA	NA	NA	NA	NA
"TCGA-EE-A2GE"	"TCGA-EE-A2GE"	NA	NA	NA	NA	NA
"TCGA-D3-A2J7"	"TCGA-D3-A2J7"	NA	NA	NA	NA	NA
"TCGA-D3-A2J9"	"TCGA-D3-A2J9"	NA	NA	NA	NA	NA
"TCGA-EE-A2GO"	"TCGA-EE-A2GO"	NA	NA	NA	NA	NA
"TCGA-D3-A2JD"	"TCGA-D3-A2JD"	NA	NA	NA	NA	NA
"TCGA-D3-A2JL"	"TCGA-D3-A2JL"	NA	NA	NA	NA	NA
"TCGA-D3-A2JN"	"TCGA-D3-A2JN"	NA	NA	NA	NA	NA
"TCGA-EE-A2GM"	"TCGA-EE-A2GM"	NA	NA	NA	NA	NA
"TCGA-D1-A0ZQ"	"TCGA-D1-A0ZQ"	8.388859845	10.82492891	6.074336009	4.587789029	5.190342473
"TCGA-B5-A11W"	"TCGA-B5-A11W"	6.911721794	10.87612199	5.896322379	4.512679123	5.201484169
"TCGA-B5-A11M"	"TCGA-B5-A11M"	8.514026722	10.70281119	5.77060964	4.767285732	5.377451176
"TCGA-B5-A11N"	"TCGA-B5-A11N"	8.933580414	14.87785361	7.986826525	6.3992198	8.532997058
"TCGA-B5-A11Q"	"TCGA-B5-A11Q"	6.089629579	9.111219055	5.14363945	2.83067681	3.637480615
"TCGA-D1-A15V"	"TCGA-D1-A15V"	6.699379932	10.12496929	6.702820167	4.576999337	5.64769351
"TCGA-A5-A0GR"	"TCGA-A5-A0GR"	9.374780573	11.3912768	7.61845815	5.810584015	8.80778731
"TCGA-BS-A0V8"	"TCGA-BS-A0V8"	7.884153318	10.76805169	7.25308771	5.28021406	6.199452125
"TCGA-B5-A11S"	"TCGA-B5-A11S"	6.357020852	10.8535897	6.595434756	5.261241473	4.796349306
"TCGA-D1-A15X"	"TCGA-D1-A15X"	7.393856674	12.48140248	6.02333323	3.91993517	6.856069815
"TCGA-BG-A0VV"	"TCGA-BG-A0VV"	7.271875106	11.96235598	6.395525937	4.959077491	5.513276963
"TCGA-D1-A15Z"	"TCGA-D1-A15Z"	6.536669142	9.714311746	6.68266713	5.015818153	3.822908983
"TCGA-AP-A0LF"	"TCGA-AP-A0LF"	8.259654413	11.26189614	8.210388217	4.880485231	8.947978418
"TCGA-BG-A0VW"	"TCGA-BG-A0VW"	7.930991781	12.4106301	7.052566457	5.706041783	6.415933704
"TCGA-D1-A160"	"TCGA-D1-A160"	7.903219711	11.9369064	7.056616479	5.362795872	6.84378118
"TCGA-BK-A0CA"	"TCGA-BK-A0CA"	6.613036263	11.24122519	6.342692319	5.54022683	4.773705111
"TCGA-BG-A0VX"	"TCGA-BG-A0VX"	8.238463353	12.89975842	8.094416106	5.807163994	6.734133741
"TCGA-D1-A0ZN"	"TCGA-D1-A0ZN"	7.913685508	11.84031819	6.303636683	4.873604399	5.758264647
"TCGA-BK-A139"	"TCGA-BK-A139"	8.069438568	11.70589077	7.753552495	6.743319228	6.424832355
"TCGA-B5-A11O"	"TCGA-B5-A11O"	8.044052268	11.70194882	6.394825844	5.550992788	6.015124775
"TCGA-BS-A0V6"	"TCGA-BS-A0V6"	7.960556876	12.53271973	6.382695068	5.231904475	6.096094625
"TCGA-AP-A05O"	"TCGA-AP-A05O"	6.905544729	13.11943601	7.364469833	5.615885324	5.876382992
"TCGA-D1-A0ZS"	"TCGA-D1-A0ZS"	5.733097969	8.170261834	5.607103909	4.329635913	4.006277027
"TCGA-B5-A11G"	"TCGA-B5-A11G"	7.576529777	9.992096571	6.510496873	4.030998475	6.64876805
"TCGA-B5-A11H"	"TCGA-B5-A11H"	7.96506745	11.48261745	8.115711927	6.196045321	7.650166945
"TCGA-B5-A11U"	"TCGA-B5-A11U"	8.160049327	10.43265668	6.707936146	5.392362776	4.904068206
"TCGA-B5-A121"	"TCGA-B5-A121"	7.076728325	11.02922265	5.342740016	4.343227742	5.166269564
"TCGA-D1-A161"	"TCGA-D1-A161"	7.122704616	11.1324255	5.628751937	4.475148592	5.547889509
"TCGA-A5-A0G1"	"TCGA-A5-A0G1"	9.563223843	14.27795258	8.305905573	6.339469817	8.763080256
"TCGA-BG-A0MH"	"TCGA-BG-A0MH"	NA	NA	NA	NA	NA
"TCGA-A5-A0GG"	"TCGA-A5-A0GG"	8.637110342	11.61559011	6.94567447	5.175386093	6.352493854
"TCGA-D1-A0ZO"	"TCGA-D1-A0ZO"	8.193261079	11.7091409	6.779428479	4.742722588	6.518675855
"TCGA-BK-A13C"	"TCGA-BK-A13C"	6.594535238	10.67216249	5.669998487	4.763396543	3.302765655
"TCGA-A5-A0GQ"	"TCGA-A5-A0GQ"	7.839162611	12.22673451	8.314193875	6.145209466	6.709754213
"TCGA-B5-A11R"	"TCGA-B5-A11R"	6.693661922	11.97375672	5.220509997	3.825067708	5.441700079
"TCGA-AX-A0IZ"	"TCGA-AX-A0IZ"	8.439606611	12.94277778	6.215669514	4.252170149	7.512722339
"TCGA-AX-A06H"	"TCGA-AX-A06H"	9.583472762	12.32771743	8.016541804	5.723592906	8.854558279
"TCGA-AP-A0LM"	"TCGA-AP-A0LM"	9.160623158	11.64266812	7.421675104	4.770626537	8.11915245
"TCGA-D1-A162"	"TCGA-D1-A162"	6.563938577	11.77473398	6.613005592	5.623750462	5.314943806
"TCGA-B5-A0JS"	"TCGA-B5-A0JS"	7.344202121	12.03244835	6.647777074	5.396383695	5.96943619
"TCGA-B5-A0JY"	"TCGA-B5-A0JY"	7.254245073	10.92470082	7.246693691	5.580879107	5.989096182
"TCGA-AP-A0LL"	"TCGA-AP-A0LL"	7.561522621	10.40410056	6.387622664	3.471643822	5.619223126
"TCGA-BS-A0TE"	"TCGA-BS-A0TE"	6.811441837	10.87075333	6.065294937	4.45543536	5.476146908
"TCGA-BS-A0UM"	"TCGA-BS-A0UM"	8.348631967	13.41996344	7.278312599	6.009955154	7.797513393
"TCGA-AP-A0LP"	"TCGA-AP-A0LP"	7.311756978	12.67126625	7.292166798	5.718449399	6.188402958
"TCGA-BG-A0M2"	"TCGA-BG-A0M2"	7.076906063	10.26715608	5.56861456	3.872384822	5.873157056
"TCGA-B5-A0K7"	"TCGA-B5-A0K7"	7.938067384	12.37538667	7.353159506	5.610408559	7.091744983
"TCGA-BG-A0M3"	"TCGA-BG-A0M3"	7.353265973	11.67162503	5.526375615	4.045713843	4.691287972
"TCGA-BG-A0MT"	"TCGA-BG-A0MT"	7.033239839	11.73702962	7.282487832	6.223116006	5.557176696
"TCGA-A5-A0R9"	"TCGA-A5-A0R9"	7.641277351	11.40230633	7.512526262	5.690543311	5.746584522
"TCGA-BG-A0MQ"	"TCGA-BG-A0MQ"	6.044197127	11.0934977	5.693712483	4.547397735	3.748175339
"TCGA-BG-A0M4"	"TCGA-BG-A0M4"	7.382917766	12.20105742	7.449039827	6.056084424	4.511413397
"TCGA-BS-A0TD"	"TCGA-BS-A0TD"	6.398308284	12.25030178	6.017635157	4.73238778	4.433326724
"TCGA-BS-A0UJ"	"TCGA-BS-A0UJ"	7.142391726	13.08866981	7.211520463	5.166990941	5.985821758
"TCGA-A5-A0R8"	"TCGA-A5-A0R8"	8.142621525	12.10042792	7.035544289	5.473232935	6.518406326
"TCGA-AP-A0LQ"	"TCGA-AP-A0LQ"	NA	NA	NA	NA	NA
"TCGA-BS-A0UV"	"TCGA-BS-A0UV"	6.605194255	9.970028303	6.622222135	4.872835145	5.557727428
"TCGA-BS-A0U7"	"TCGA-BS-A0U7"	7.814007798	11.48309128	7.023102369	5.297130668	6.680247488
"TCGA-BS-A0TA"	"TCGA-BS-A0TA"	9.605427414	13.37334938	8.823630968	6.972086544	9.146063268
"TCGA-BK-A0CB"	"TCGA-BK-A0CB"	7.448785339	11.63314222	7.525320085	5.959262514	5.104171648
"TCGA-B5-A0K9"	"TCGA-B5-A0K9"	6.397323224	11.75500519	6.496845761	5.264046026	5.445085605
"TCGA-BS-A0UF"	"TCGA-BS-A0UF"	8.024759708	12.21890497	8.558214126	6.533495613	7.83372958
"TCGA-AP-A0LE"	"TCGA-AP-A0LE"	6.536202461	10.0054663	6.033721285	3.837100022	4.806002739
"TCGA-BG-A0M6"	"TCGA-BG-A0M6"	5.577808715	8.859071811	3.957557886	2.900226014	3.00505518
"TCGA-B5-A0JN"	"TCGA-B5-A0JN"	6.069252582	9.245920377	5.979907852	3.473790356	3.554655242
"TCGA-A5-A0R7"	"TCGA-A5-A0R7"	8.283252546	10.89078833	6.75430053	4.968310528	7.042981236
"TCGA-BG-A0M9"	"TCGA-BG-A0M9"	6.938437057	10.89746248	5.418611632	4.724633058	3.672714496
"TCGA-BS-A0UT"	"TCGA-BS-A0UT"	6.06224216	9.325486352	4.83302951	3.623787197	2.306552881
"TCGA-B5-A0JV"	"TCGA-B5-A0JV"	5.954260947	10.99468512	4.621650991	3.938788994	4.3670778
"TCGA-BG-A0M0"	"TCGA-BG-A0M0"	6.2555129	8.863664536	4.1223999	2.77627745	2.466722039
"TCGA-A5-A0RA"	"TCGA-A5-A0RA"	6.899193844	12.05148744	5.268794477	3.71467539	5.392340656
"TCGA-BS-A0TJ"	"TCGA-BS-A0TJ"	7.085168937	9.630273302	5.72189177	4.299246571	5.700083732
"TCGA-A5-A0VP"	"TCGA-A5-A0VP"	6.665575064	9.652009558	5.782245824	4.565350769	5.569347857
"TCGA-B5-A0K2"	"TCGA-B5-A0K2"	8.524054524	13.44116135	7.808312799	6.130477226	7.626370017
"TCGA-A5-A0VQ"	"TCGA-A5-A0VQ"	6.998917428	12.39054262	6.656517186	4.699041654	5.605213982
"TCGA-BG-A0MU"	"TCGA-BG-A0MU"	7.576872918	13.92366392	6.955353895	4.861220403	6.03553687
"TCGA-BS-A0TC"	"TCGA-BS-A0TC"	6.205777387	12.01725345	5.901420827	4.569563053	4.84931992
"TCGA-AX-A0IU"	"TCGA-AX-A0IU"	5.961274706	9.549612871	4.737044559	3.306946127	4.334651472
"TCGA-A5-A0R6"	"TCGA-A5-A0R6"	7.189363495	10.0195558	5.238793625	4.577757537	5.299671375
"TCGA-BG-A0MG"	"TCGA-BG-A0MG"	5.160980117	12.58802083	5.940495261	5.810448336	3.600245025
"TCGA-BS-A0TI"	"TCGA-BS-A0TI"	7.833502453	11.42674287	7.003898124	5.815447437	6.653516742
"TCGA-BG-A0RY"	"TCGA-BG-A0RY"	6.189917733	12.10118474	6.866421545	5.810399205	3.997710456
"TCGA-BS-A0U8"	"TCGA-BS-A0U8"	6.840286643	10.5446089	5.872293295	3.607806418	5.301276328
"TCGA-GM-A2DC"	"TCGA-GM-A2DC"	7.793853607	11.22409553	6.4817444	4.557103481	5.063195141
"TCGA-GM-A2DL"	"TCGA-GM-A2DL"	8.237497197	12.54521852	7.849352794	7.129127101	5.002990778
"TCGA-GM-A2DO"	"TCGA-GM-A2DO"	10.31242002	13.91590838	9.018664523	6.630933487	9.936395457
"TCGA-AR-A2LH"	"TCGA-AR-A2LH"	9.652350853	13.77037385	7.919425367	6.713320421	8.440076858
"TCGA-AR-A2LN"	"TCGA-AR-A2LN"	9.267497934	12.08809444	7.220213465	6.258872884	6.689938654
"TCGA-GM-A2DB"	"TCGA-GM-A2DB"	8.197904911	11.73392344	6.858355585	5.212556911	7.055706485
"TCGA-C5-A2LT"	"TCGA-C5-A2LT"	7.568937867	10.99231091	7.551245953	5.556877969	6.755711059
"TCGA-EK-A2PL"	"TCGA-EK-A2PL"	6.067892387	9.646946784	5.147695771	3.0861231	5.248370897
"TCGA-C5-A2LY"	"TCGA-C5-A2LY"	8.416195886	14.08417922	8.468029853	6.414731366	7.869138074
"TCGA-EK-A2RK"	"TCGA-EK-A2RK"	7.106135879	12.40327619	6.669613002	4.952699285	6.218672973
"TCGA-C5-A2M1"	"TCGA-C5-A2M1"	8.248036101	14.33092548	7.565102265	5.743498446	7.134631076
"TCGA-C5-A2M2"	"TCGA-C5-A2M2"	5.340530257	11.67061945	3.909554562	2.416009282	4.399555599
"TCGA-EK-A2PI"	"TCGA-EK-A2PI"	5.500028167	9.046244966	4.493372091	3.619016254	4.210873265
"TCGA-EK-A2RB"	"TCGA-EK-A2RB"	6.158449743	10.83047661	5.00745886	3.576001111	4.310568896
"TCGA-EK-A2PG"	"TCGA-EK-A2PG"	5.926550415	9.512103392	5.282129051	3.477610722	4.879977021
"TCGA-C5-A2LX"	"TCGA-C5-A2LX"	8.284001927	12.5924016	7.495106273	5.998475658	8.411503108
"TCGA-EK-A2R8"	"TCGA-EK-A2R8"	5.739012324	10.64265088	5.436970431	3.737553685	4.296735118
"TCGA-DG-A2KJ"	"TCGA-DG-A2KJ"	6.702376941	13.71047731	8.093856633	5.292489217	7.751645666
"TCGA-GM-A2DI"	"TCGA-GM-A2DI"	10.10809565	13.68325029	8.535475698	7.00468891	9.091715954
"TCGA-B6-A2IU"	"TCGA-B6-A2IU"	8.14379316	10.87677221	5.547511916	4.566255503	4.612948089
"TCGA-HN-A2NL"	"TCGA-HN-A2NL"	7.88400237	11.86932931	7.115295405	5.561906874	7.128987258
"TCGA-E9-A2JT"	"TCGA-E9-A2JT"	10.82239554	13.95886103	7.804374184	6.904202747	10.49536404
"TCGA-AR-A2LO"	"TCGA-AR-A2LO"	9.281275019	12.41830199	7.589972012	6.215164754	7.607974585
"TCGA-GM-A2D9"	"TCGA-GM-A2D9"	8.515036716	11.83648269	7.043750179	5.219166541	5.426783418
"TCGA-GM-A2DA"	"TCGA-GM-A2DA"	9.403647045	12.22537738	7.614094888	5.595207156	7.905432469
"TCGA-EK-A2RJ"	"TCGA-EK-A2RJ"	7.992088085	12.96963211	7.815339944	5.739349708	7.322656195
"TCGA-C5-A2LV"	"TCGA-C5-A2LV"	7.520465768	12.16702597	7.399492087	6.424920551	6.468560665
"TCGA-EK-A2RC"	"TCGA-EK-A2RC"	7.372822611	12.41871438	7.096612986	5.396755828	6.875165901
"TCGA-EK-A2RE"	"TCGA-EK-A2RE"	5.108146706	8.714816598	3.980001869	3.043033435	3.010780791
"TCGA-EK-A2RA"	"TCGA-EK-A2RA"	8.314366606	13.1651712	7.063248262	5.547051208	7.108456297
"TCGA-EK-A2PM"	"TCGA-EK-A2PM"	4.608434945	7.203444976	4.068165198	2.931101413	2.522334528
"TCGA-FU-A2QG"	"TCGA-FU-A2QG"	6.093115933	11.29635079	5.299034825	3.628354558	5.02172499
"TCGA-EK-A2RL"	"TCGA-EK-A2RL"	5.471745988	12.28231257	4.42193767	3.349396068	4.426975206
"TCGA-AR-A2LQ"	"TCGA-AR-A2LQ"	9.412057344	12.36131492	7.420369081	6.52713877	6.717359073
"TCGA-EK-A2R7"	"TCGA-EK-A2R7"	8.413703184	11.85350872	7.463852056	5.00877214	7.670511675
"TCGA-EK-A2RO"	"TCGA-EK-A2RO"	6.099060516	10.57418515	5.310730617	3.671437908	4.310268075
"TCGA-AC-A2QH"	"TCGA-AC-A2QH"	6.476173188	10.88393014	7.430223831	6.542598471	3.873373849
"TCGA-BH-A2L8"	"TCGA-BH-A2L8"	9.066985103	13.85976184	8.175068483	7.273622059	8.310029829
"TCGA-EK-A2R9"	"TCGA-EK-A2R9"	7.685708668	13.51338776	6.834435298	5.620221578	6.524448729
"TCGA-EK-A2PK"	"TCGA-EK-A2PK"	9.016382738	12.56718578	7.855669299	5.839166221	8.120963483
"TCGA-E9-A3Q9"	"TCGA-E9-A3Q9"	9.388604639	12.4398109	7.831995119	6.842393711	6.372752626
"TCGA-FU-A3NI"	"TCGA-FU-A3NI"	7.155403896	11.60878189	6.350051118	5.066285989	6.03772718
"TCGA-DS-A3LQ"	"TCGA-DS-A3LQ"	7.374151407	11.3695333	7.731071527	5.873697323	6.545520074
"TCGA-JX-A3Q0"	"TCGA-JX-A3Q0"	7.635799185	12.89798022	7.797894948	5.808015655	6.764205924
"TCGA-EW-A2FR"	"TCGA-EW-A2FR"	7.867764462	12.11711796	7.556804821	6.605347067	5.923106641
"TCGA-EX-A3L1"	"TCGA-EX-A3L1"	6.22107039	10.68859367	7.138623266	5.642516379	5.480890625
"TCGA-GM-A3NY"	"TCGA-GM-A3NY"	8.39400767	11.03954225	6.399198178	4.609288975	5.350520005
"TCGA-HM-A3JJ"	"TCGA-HM-A3JJ"	7.821112051	12.96180845	7.254406053	5.89433356	6.474347501
"TCGA-EW-A1PC"	"TCGA-EW-A1PC"	6.56316375	10.30642867	5.383304286	4.741354835	3.575172993
"TCGA-HM-A3JK"	"TCGA-HM-A3JK"	7.91836058	12.04399914	7.158250117	5.526012895	6.5439511
"TCGA-JX-A3Q8"	"TCGA-JX-A3Q8"	7.079111932	13.71107671	6.552854837	4.925414369	6.279204722
"TCGA-AC-A2BK"	"TCGA-AC-A2BK"	6.267609488	10.0561453	5.128623721	4.064131384	4.374714138
"TCGA-GI-A2C9"	"TCGA-GI-A2C9"	7.31650262	12.03583081	7.428948166	6.549325304	4.53579189
"TCGA-EA-A3QE"	"TCGA-EA-A3QE"	8.880501853	12.1642723	7.548193856	5.940678695	8.559307505
"TCGA-B6-A0I1"	"TCGA-B6-A0I1"	5.294284695	9.154704872	5.157000336	3.685842891	4.230078155
"TCGA-AC-A3OD"	"TCGA-AC-A3OD"	9.541561027	12.92212536	8.512784927	7.542243862	8.219379057
"TCGA-A7-A3IY"	"TCGA-A7-A3IY"	8.718294731	13.16358352	8.478020996	7.420318158	5.579297556
"TCGA-JX-A3PZ"	"TCGA-JX-A3PZ"	7.232472745	13.39941985	7.834589308	6.657719966	6.037784558
"TCGA-AC-A2BM"	"TCGA-AC-A2BM"	8.145383082	11.72976549	6.898011688	6.25407374	6.87786214
"TCGA-C8-A3M7"	"TCGA-C8-A3M7"	10.80077497	11.48208863	6.236637032	4.947726342	6.905392218
"TCGA-FU-A3HY"	"TCGA-FU-A3HY"	5.161211616	8.083542979	3.93544907	2.776813546	3.819834697
"TCGA-A7-A2KD"	"TCGA-A7-A2KD"	8.514893921	12.11879732	7.617384025	6.44324356	6.872100978
"TCGA-B5-A11P"	"TCGA-B5-A11P"	6.147568559	10.65224637	5.070267963	3.95173309	2.731254989
"TCGA-A5-A1OF"	"TCGA-A5-A1OF"	8.36682042	13.37139709	8.484855103	6.746838775	7.436183863
"TCGA-D8-A1XG"	"TCGA-D8-A1XG"	7.156510951	10.69510332	6.440515085	5.672288395	3.230518105
"TCGA-EW-A1P1"	"TCGA-EW-A1P1"	9.709696419	12.27650501	7.837347369	6.827003636	7.135321865
"TCGA-E2-A1LK"	"TCGA-E2-A1LK"	6.021712145	10.16119319	7.488177445	5.908504092	4.232650991
"TCGA-E9-A1NI"	"TCGA-E9-A1NI"	7.204061299	11.58302881	6.468062423	6.084411526	4.494722341
"TCGA-E2-A1IU"	"TCGA-E2-A1IU"	8.072610638	11.54981099	6.371215915	5.584445081	6.422498155
"TCGA-D8-A1X5"	"TCGA-D8-A1X5"	7.489957556	12.22726686	8.18264796	7.401971369	5.976196798
"TCGA-E9-A1R2"	"TCGA-E9-A1R2"	8.271393141	11.68424204	6.694163029	5.055358744	6.346966035
"TCGA-E2-A1LH"	"TCGA-E2-A1LH"	9.459754973	13.30814369	9.093137471	6.856938954	8.900605935
"TCGA-D8-A1XB"	"TCGA-D8-A1XB"	6.58102467	11.10784363	6.504691671	6.006496452	4.525406839
"TCGA-E9-A1R4"	"TCGA-E9-A1R4"	9.160159871	13.87412798	8.647224044	7.507450283	7.404572443
"TCGA-D1-A1NZ"	"TCGA-D1-A1NZ"	7.616394478	12.64907985	6.661300008	5.145581693	6.358834749
"TCGA-D1-A1O5"	"TCGA-D1-A1O5"	7.292488817	10.74369041	7.085974044	5.522645661	5.423811343
"TCGA-B5-A1MV"	"TCGA-B5-A1MV"	6.821864687	11.18041093	6.587190999	5.246417526	5.102588414
"TCGA-D8-A1XC"	"TCGA-D8-A1XC"	7.453056689	10.50188003	6.156264834	5.362300343	3.041649777
"TCGA-E9-A1RA"	"TCGA-E9-A1RA"	7.684615051	11.34637177	6.780281194	5.742088493	6.073905622
"TCGA-E9-A1RG"	"TCGA-E9-A1RG"	7.4438857	12.19612458	7.40026309	6.350229938	5.628605516
"TCGA-A5-A1OG"	"TCGA-A5-A1OG"	7.178262665	11.37915711	7.214552438	5.15070476	6.445815279
"TCGA-D1-A1O7"	"TCGA-D1-A1O7"	6.048492861	12.09435183	6.117000998	4.522582891	4.019136626
"TCGA-B5-A1MR"	"TCGA-B5-A1MR"	9.657030032	13.34339443	9.97927535	7.547308803	9.173245871
"TCGA-E9-A1NF"	"TCGA-E9-A1NF"	8.535651982	11.80198942	7.669680215	6.822533271	5.765302684
"TCGA-BH-A1FU"	"TCGA-BH-A1FU"	8.967992724	11.81513404	6.952186101	5.746075106	7.382835704
"TCGA-E2-A1IL"	"TCGA-E2-A1IL"	7.760317003	11.02275466	6.217711998	5.235081211	4.419659723
"TCGA-D8-A1XA"	"TCGA-D8-A1XA"	6.798949075	11.35675725	7.256207452	6.539967208	5.081536171
"TCGA-D8-A1XF"	"TCGA-D8-A1XF"	6.886607383	10.41466704	6.184456691	5.102784668	5.634594305
"TCGA-E9-A1N9"	"TCGA-E9-A1N9"	8.274767328	10.92322243	6.04644713	5.100322004	6.582400732
"TCGA-D1-A1NS"	"TCGA-D1-A1NS"	6.411029485	11.75986646	5.97861532	5.407211212	4.379998805
"TCGA-A5-A1OJ"	"TCGA-A5-A1OJ"	9.369951305	10.5663856	7.034860376	5.620735571	6.329259089
"TCGA-D1-A1NU"	"TCGA-D1-A1NU"	6.943095408	10.01834937	6.970847508	5.589505757	5.99313013
"TCGA-BS-A0V4"	"TCGA-BS-A0V4"	6.445046218	10.48880666	6.120717186	2.11304019	3.312627965
"TCGA-B5-A0JU"	"TCGA-B5-A0JU"	5.460602423	11.26207508	4.291894621	3.059981447	3.474497155
"TCGA-BS-A0VI"	"TCGA-BS-A0VI"	6.981794381	11.04684473	5.705677386	3.998512067	3.081649798
"TCGA-D1-A1O8"	"TCGA-D1-A1O8"	9.107143017	12.57816767	9.26556814	7.345544217	8.438519958
"TCGA-A2-A1FZ"	"TCGA-A2-A1FZ"	8.550056269	12.21699565	7.902484217	6.76794098	5.794490333
"TCGA-E9-A1R6"	"TCGA-E9-A1R6"	6.979270295	11.20528712	6.712078842	5.591889355	4.175221962
"TCGA-E9-A1N5"	"TCGA-E9-A1N5"	8.519549145	12.42103855	7.348487226	6.712298851	6.729860531
"TCGA-XF-A8HD"	"TCGA-XF-A8HD"	7.835130604	13.67825596	7.149858141	6.974348552	6.833657044
"TCGA-E7-A8O8"	"TCGA-E7-A8O8"	7.504881741	9.598309334	4.590924378	3.547549746	4.467492528
"TCGA-XF-A8HF"	"TCGA-XF-A8HF"	7.126935046	10.90296942	6.548699574	5.685460458	4.756192288
"TCGA-E7-A8O7"	"TCGA-E7-A8O7"	7.487060517	10.54643287	5.69480097	5.452768737	5.598713153
"TCGA-XF-A8HC"	"TCGA-XF-A8HC"	6.144405652	7.382757268	1.932648608	1.679725916	3.086786132
"TCGA-LT-A8JT"	"TCGA-LT-A8JT"	6.805196531	9.662285507	4.675391862	3.995048798	5.345036602
"TCGA-XF-A8HG"	"TCGA-XF-A8HG"	4.853022554	8.565556416	4.223384882	3.865998648	3.189398332
"TCGA-UY-A8OC"	"TCGA-UY-A8OC"	6.875348794	9.932304548	6.431790141	4.485966077	3.976695322
"TCGA-UY-A8OD"	"TCGA-UY-A8OD"	8.172939154	11.94444336	7.553927008	5.316815979	6.627056483
"TCGA-CF-A8HX"	"TCGA-CF-A8HX"	5.677616558	8.07393597	3.892682318	3.426297467	2.869182015
"TCGA-CF-A8HY"	"TCGA-CF-A8HY"	6.789621272	8.523030631	4.087193499	2.389164987	3.339828688
