"FID"	"IID"	"Sigs160.Bindea_Th2.cells"	"Sigs160.Bindea_Treg.cells"	"Sigs160.ICR_ICR.SCORE"	"Sigs160.Senbabaoglu_Angiogenesis"	"Sigs160.Senbabaoglu_APM1"
"TCGA-DX-AB3B"	"TCGA-DX-AB3B"	0.031444702	-0.149969218	3.942497073	0.234886598	0.443639011
"TCGA-DX-AATS"	"TCGA-DX-AATS"	NA	NA	NA	NA	NA
"TCGA-DX-A8BG"	"TCGA-DX-A8BG"	NA	NA	NA	NA	NA
"TCGA-DX-AB2V"	"TCGA-DX-AB2V"	0.036946901	-0.210455662	6.097347585	0.338297667	0.456388035
"TCGA-DX-AB3C"	"TCGA-DX-AB3C"	0.056934271	-0.141314327	2.76929669	0.032317576	0.434811047
"TCGA-VQ-A924"	"TCGA-VQ-A924"	0.027748698	-0.130507937	7.712842588	0.014772082	0.415785577
"TCGA-VQ-A94R"	"TCGA-VQ-A94R"	0.020427505	-0.162487027	6.865250439	0.10979881	0.408364167
"TCGA-VQ-A91D"	"TCGA-VQ-A91D"	0.003364433	-0.152169614	7.361764603	0.014404768	0.41935462
"TCGA-VQ-AA6D"	"TCGA-VQ-AA6D"	0.024147476	-0.182192797	5.611721844	-0.046557857	0.393239624
"TCGA-XD-AAUI"	"TCGA-XD-AAUI"	0.029554006	-0.198964705	6.069356829	0.206672521	0.475392762
"TCGA-FB-AAQ2"	"TCGA-FB-AAQ2"	0.085124581	-0.208010777	5.078134336	0.11036144	0.472405067
"TCGA-2J-AABR"	"TCGA-2J-AABR"	0.030905125	-0.095839474	7.462789287	0.241569262	0.475702253
"TCGA-2J-AABE"	"TCGA-2J-AABE"	-0.00079558	-0.132414947	4.880499265	0.164197596	0.468665519
"TCGA-FB-AAQ6"	"TCGA-FB-AAQ6"	0.029148358	-0.213193933	5.135488635	0.134741402	0.481044473
"TCGA-IB-AAUQ"	"TCGA-IB-AAUQ"	0.026099267	-0.188109417	5.910639891	0.199244444	0.480879706
"TCGA-FB-AAPQ"	"TCGA-FB-AAPQ"	0.018204585	-0.221897722	5.0420817	0.127015864	0.468929796
"TCGA-2J-AABT"	"TCGA-2J-AABT"	0.017087707	-0.120972887	6.185979669	0.219596208	0.468266711
"TCGA-2J-AABF"	"TCGA-2J-AABF"	0.039755491	-0.139700703	7.06246143	0.19376398	0.483999937
"TCGA-2J-AAB1"	"TCGA-2J-AAB1"	0.052704936	-0.146986459	7.236059638	0.17278376	0.478457686
"TCGA-Z5-AAPL"	"TCGA-Z5-AAPL"	0.042904351	0.206837233	8.69122377	0.233923405	0.491998914
"TCGA-FB-AAQ3"	"TCGA-FB-AAQ3"	0.051147554	-0.206641642	6.383842494	0.169014288	0.474467349
"TCGA-2J-AAB4"	"TCGA-2J-AAB4"	0.03805906	-0.174418064	6.769353609	0.149770296	0.484855376
"TCGA-2J-AABH"	"TCGA-2J-AABH"	0.03615159	-0.181165945	5.244495535	0.133858942	0.476460284
"TCGA-2J-AABU"	"TCGA-2J-AABU"	0.074363543	-0.169919476	6.155391268	0.120849611	0.469174756
"TCGA-DD-AADJ"	"TCGA-DD-AADJ"	0.00390843	-0.148893469	5.635628966	0.151358375	0.416581108
"TCGA-DD-AADR"	"TCGA-DD-AADR"	0.058914	-0.128258643	5.911246294	0.165632913	0.455774874
"TCGA-DD-AAD1"	"TCGA-DD-AAD1"	0.021367673	-0.166838922	6.815907924	0.245444774	0.44904088
"TCGA-DD-AAE4"	"TCGA-DD-AAE4"	0.053199277	0.046941783	8.018512583	0.242949723	0.459748822
"TCGA-DD-AACB"	"TCGA-DD-AACB"	0.008058922	-0.131045812	7.951159951	0.08280443	0.490153378
"TCGA-DD-AADB"	"TCGA-DD-AADB"	0.051561074	0.023373096	7.649087665	0.086911004	0.474399633
"TCGA-DD-AADS"	"TCGA-DD-AADS"	-0.023221668	-0.080974576	7.613366401	0.154074025	0.471448113
"TCGA-DD-AADK"	"TCGA-DD-AADK"	0.025161871	-0.115349653	6.182787563	0.179561075	0.454603818
"TCGA-DD-AADC"	"TCGA-DD-AADC"	0.069828455	-0.149920321	5.572775429	0.096590315	0.421804787
"TCGA-DD-AAE3"	"TCGA-DD-AAE3"	-0.034524807	-0.219990712	4.936341962	0.265311888	0.429121626
"TCGA-DD-AAD2"	"TCGA-DD-AAD2"	0.032655224	-0.111486735	6.269391876	0.218495067	0.471237222
"TCGA-DD-AACV"	"TCGA-DD-AACV"	0.085487192	0.357784405	4.348348174	0.064971422	0.412302899
"TCGA-DD-AACN"	"TCGA-DD-AACN"	-0.019061195	-0.188158315	6.00113539	0.201589196	0.45984441
"TCGA-DD-AADM"	"TCGA-DD-AADM"	0.035040882	-0.129676676	5.540917356	0.130888416	0.474813728
"TCGA-DD-AACG"	"TCGA-DD-AACG"	0.057316994	-0.224147015	5.57468668	0.057632832	0.46635355
"TCGA-DD-AADY"	"TCGA-DD-AADY"	0.033878092	-0.185664533	4.773430763	0.20460376	0.44614724
"TCGA-DD-AAC9"	"TCGA-DD-AAC9"	0.001721843	-0.111437838	5.832157331	0.208999556	0.456406038
"TCGA-DD-AAE7"	"TCGA-DD-AAE7"	-0.0064834	-0.135251013	6.41160496	0.206594393	0.435389165
"TCGA-DD-AACI"	"TCGA-DD-AACI"	0.010667674	-0.117452254	7.973369932	0.168581515	0.476993488
"TCGA-DD-AACM"	"TCGA-DD-AACM"	NA	NA	NA	NA	NA
"TCGA-DD-AACP"	"TCGA-DD-AACP"	0.062102527	-0.118332412	5.775366627	0.003707314	0.429550297
"TCGA-DD-AACU"	"TCGA-DD-AACU"	0.000108585	-0.177400823	5.710315596	0.134798156	0.463581991
"TCGA-DD-AACX"	"TCGA-DD-AACX"	0.015303503	-0.181361536	4.868739473	0.047251091	0.465839417
"TCGA-DD-AAC8"	"TCGA-DD-AAC8"	-0.028990638	-0.151044967	5.107747286	0.119204046	0.460447721
"TCGA-DD-AAD5"	"TCGA-DD-AAD5"	0.017163062	-0.229232375	4.728694815	0.015528995	0.469785579
"TCGA-5P-A9JV"	"TCGA-5P-A9JV"	-0.010905171	-0.288496377	5.654870959	0.350487542	0.463967411
"TCGA-5P-A9KF"	"TCGA-5P-A9KF"	-0.054998615	-0.216470078	4.114447975	-0.027899588	0.436930282
"TCGA-UZ-A9PV"	"TCGA-UZ-A9PV"	-0.055743438	-0.205565893	3.794012162	0.017232949	0.452887321
"TCGA-5P-A9K9"	"TCGA-5P-A9K9"	0.036117365	-0.207179517	4.724383175	0.125948554	0.466481509
"TCGA-UZ-A9PX"	"TCGA-UZ-A9PX"	-0.065802009	-0.243461603	4.508755375	0.040068169	0.454592663
"TCGA-5P-A9KH"	"TCGA-5P-A9KH"	0.00417239	-0.210113378	5.315671717	0.208477091	0.413077667
"TCGA-5P-A9K4"	"TCGA-5P-A9K4"	-0.037501811	-0.266785802	3.757439463	0.009748031	0.446175928
"TCGA-UZ-A9Q0"	"TCGA-UZ-A9Q0"	-0.060403305	-0.207424005	4.589278583	0.001075084	0.45846337
"TCGA-2Z-A9JT"	"TCGA-2Z-A9JT"	-0.07112936	-0.35450826	5.655848794	0.097848674	0.457629707
"TCGA-P4-AAVL"	"TCGA-P4-AAVL"	-0.031339671	-0.257495241	5.026056827	0.039075499	0.455037041
"TCGA-2Z-A9JO"	"TCGA-2Z-A9JO"	-0.043720195	-0.242923729	5.028125015	0.140274212	0.437736865
"TCGA-2Z-A9JS"	"TCGA-2Z-A9JS"	-0.031910135	-0.241945775	4.70493752	0.010488428	0.470188401
"TCGA-5P-A9JY"	"TCGA-5P-A9JY"	-0.062409926	-0.19588415	5.785834017	-0.025349061	0.453046767
"TCGA-5P-A9K3"	"TCGA-5P-A9K3"	0.017790421	-0.215883306	5.461560519	0.060946011	0.473073147
"TCGA-5P-A9K8"	"TCGA-5P-A9K8"	-0.003496063	-0.229183478	4.19142137	0.143989925	0.454631741
"TCGA-UZ-A9PQ"	"TCGA-UZ-A9PQ"	-0.019851695	-0.270257538	3.820050202	0.131991308	0.393663241
"TCGA-2Z-A9JL"	"TCGA-2Z-A9JL"	-0.028029414	-0.176814051	5.182375068	0.025802074	0.469032887
"TCGA-P4-AAVO"	"TCGA-P4-AAVO"	-0.009464211	-0.213634012	3.486617323	-0.011128006	0.451036474
"TCGA-WN-AB4C"	"TCGA-WN-AB4C"	-0.04930295	-0.24331491	5.489569913	0.095213445	0.445817255
"TCGA-2Z-A9JN"	"TCGA-2Z-A9JN"	0.020900899	-0.172755542	5.080343579	0.087382756	0.446672347
"TCGA-2Z-A9JE"	"TCGA-2Z-A9JE"	-0.04887068	-0.209966685	3.492022779	0.006943576	0.445919543
"TCGA-UZ-A9PZ"	"TCGA-UZ-A9PZ"	-0.059208305	-0.247666805	4.10691309	0.020845211	0.453228211
"TCGA-UZ-A9PP"	"TCGA-UZ-A9PP"	-0.024707611	-0.268790607	4.732100519	0.063125868	0.453683312
"TCGA-2Z-A9J8"	"TCGA-2Z-A9J8"	-0.019348695	-0.181019252	6.022038642	0.011878517	0.471250816
"TCGA-5P-A9K6"	"TCGA-5P-A9K6"	-0.046212587	-0.241016719	4.980235857	0.106284238	0.468744846
"TCGA-5P-A9JW"	"TCGA-5P-A9JW"	-0.057149898	-0.18952745	5.686100598	0.020001079	0.468926039
"TCGA-UZ-A9PS"	"TCGA-UZ-A9PS"	-0.025299026	-0.231383874	4.336946938	-0.013835599	0.462418016
"TCGA-5P-A9KC"	"TCGA-5P-A9KC"	0.009719791	-0.236664824	4.558243474	0.100262381	0.45372491
"TCGA-5P-A9K0"	"TCGA-5P-A9K0"	-0.046046603	-0.259157762	4.671055637	0.054272297	0.470545565
"TCGA-P4-AAVK"	"TCGA-P4-AAVK"	-0.033100032	-0.231970646	4.806960349	0.104084669	0.459421385
"TCGA-UZ-A9PU"	"TCGA-UZ-A9PU"	-0.050526006	-0.233682065	4.395009967	0.011898409	0.466910106
"TCGA-5P-A9JU"	"TCGA-5P-A9JU"	-0.02901262	-0.196422025	4.104332175	0.040304791	0.435345214
"TCGA-2Z-A9J9"	"TCGA-2Z-A9J9"	-0.023363051	-0.248840349	5.511106198	0.345638747	0.458340718
"TCGA-2Z-A9JK"	"TCGA-2Z-A9JK"	0.009362374	-0.099409006	6.416644603	0.271380557	0.476338826
"TCGA-2Z-A9JR"	"TCGA-2Z-A9JR"	-0.064446051	-0.233633168	5.066669278	0.012489443	0.462945048
"TCGA-5P-A9K2"	"TCGA-5P-A9K2"	-0.065505926	-0.230845999	3.725697991	-0.032991837	0.459372895
"TCGA-5P-A9KE"	"TCGA-5P-A9KE"	-0.041977751	-0.216910157	4.501912873	0.023338079	0.472522125
"TCGA-2Z-A9JP"	"TCGA-2Z-A9JP"	-0.065277036	-0.249818303	4.67062497	0.04937042	0.461386738
"TCGA-5P-A9KA"	"TCGA-5P-A9KA"	-0.023288529	-0.243021524	5.719233292	0.039431679	0.465820254
"TCGA-5P-A9JZ"	"TCGA-5P-A9JZ"	-0.04136455	-0.212851649	4.494000789	0.019742108	0.44394239
"TCGA-UZ-A9Q1"	"TCGA-UZ-A9Q1"	-0.026252602	-0.200431635	5.173794741	0.073035455	0.439411331
"TCGA-HC-A8D0"	"TCGA-HC-A8D0"	0.033924577	-0.171973179	5.664902357	0.137083761	0.442188442
"TCGA-YL-A8HM"	"TCGA-YL-A8HM"	0.052395518	-0.105521217	6.884446657	0.046088791	0.480548108
"TCGA-X4-A8KS"	"TCGA-X4-A8KS"	0.010938596	-0.179601219	5.695744894	0.05979819	0.439157116
"TCGA-M7-A722"	"TCGA-M7-A722"	0.039768424	-0.195737457	3.523044922	0.008324285	0.405666356
"TCGA-KK-A8IF"	"TCGA-KK-A8IF"	0.018789851	-0.210211174	3.79305245	0.044480167	0.431182132
"TCGA-YL-A8HL"	"TCGA-YL-A8HL"	0.012392236	-0.184979965	4.15446982	0.095058797	0.440514398
"TCGA-X4-A8KQ"	"TCGA-X4-A8KQ"	NA	NA	NA	NA	NA
"TCGA-V1-A8MF"	"TCGA-V1-A8MF"	0.010530894	-0.137549205	6.388446639	0.203767617	0.460454566
"TCGA-YL-A8HJ"	"TCGA-YL-A8HJ"	0.062037482	-0.182437285	6.220304681	0.208060203	0.443980161
"TCGA-V1-A8MK"	"TCGA-V1-A8MK"	NA	NA	NA	NA	NA
"TCGA-VN-A88N"	"TCGA-VN-A88N"	0.004704326	-0.141901099	5.058415158	0.107569126	0.42427559
"TCGA-J4-A83I"	"TCGA-J4-A83I"	0.008706988	-0.102196174	6.299251248	0.070244232	0.46662291
"TCGA-YL-A8HK"	"TCGA-YL-A8HK"	0.037315385	-0.198573523	5.895308991	0.169887726	0.446049522
"TCGA-VN-A88R"	"TCGA-VN-A88R"	0.000570575	-0.147475436	4.28506292	0.178312657	0.435711823
"TCGA-KK-A8IH"	"TCGA-KK-A8IH"	0.023518177	-0.179552321	5.556709723	0.033389398	0.467577661
"TCGA-XQ-A8TA"	"TCGA-XQ-A8TA"	0.057101445	-0.255245947	2.229721427	0.024948157	0.371670933
"TCGA-V1-A8MJ"	"TCGA-V1-A8MJ"	0.006249505	-0.084886392	7.064912704	0.057095641	0.492687282
"TCGA-KK-A8II"	"TCGA-KK-A8II"	0.013028384	-0.18444209	4.822416977	-0.0034641	0.463285275
"TCGA-KK-A8IA"	"TCGA-KK-A8IA"	0.029805192	-0.197986751	5.097579925	0.040462902	0.447929946
"TCGA-J4-A83J"	"TCGA-J4-A83J"	NA	NA	NA	NA	NA
"TCGA-EJ-A8FP"	"TCGA-EJ-A8FP"	NA	NA	NA	NA	NA
"TCGA-KK-A8I4"	"TCGA-KK-A8I4"	0.038381023	-0.077013863	7.18029084	0.216759783	0.477526862
"TCGA-KK-A8IB"	"TCGA-KK-A8IB"	0.050697966	-0.124493521	5.962509822	0.118615116	0.444423268
"TCGA-KK-A8IK"	"TCGA-KK-A8IK"	0.0501095	-0.221799926	2.720970487	0.093398658	0.379606354
"TCGA-XA-A8JR"	"TCGA-XA-A8JR"	0.020792638	-0.210749048	5.203364592	0.052562203	0.470327765
"TCGA-YL-A8HO"	"TCGA-YL-A8HO"	0.037045345	-0.164589628	5.909993456	0.199205724	0.42826525
"TCGA-VQ-A8DZ"	"TCGA-VQ-A8DZ"	-0.006012107	-0.237349392	5.90625686	0.104776647	0.405540139
"TCGA-VQ-A8E2"	"TCGA-VQ-A8E2"	0.033126459	-0.145519528	7.25442869	0.10846216	0.419417161
"TCGA-R5-A805"	"TCGA-R5-A805"	0.016131515	-0.188842883	6.80945615	0.141528094	0.414656408
"TCGA-RD-A8MW"	"TCGA-RD-A8MW"	0.005789068	-0.137158023	7.879647488	0.102396602	0.413889654
"TCGA-RD-A8N4"	"TCGA-RD-A8N4"	-0.014437673	-0.209526606	7.041471776	0.163213301	0.395630957
"TCGA-VQ-A8DL"	"TCGA-VQ-A8DL"	NA	NA	NA	NA	NA
"TCGA-VQ-A8P2"	"TCGA-VQ-A8P2"	0.055594499	-0.170066169	4.980798476	0.011950522	0.37718022
"TCGA-RD-A8MV"	"TCGA-RD-A8MV"	-0.005599382	-0.068554563	8.181225296	0.114482377	0.42729323
"TCGA-VQ-A8DT"	"TCGA-VQ-A8DT"	0.022507881	-0.229868045	5.804746136	-0.000351423	0.410785596
"TCGA-RD-A8N0"	"TCGA-RD-A8N0"	0.005120407	-0.187375952	7.941853553	0.155001193	0.40864302
"TCGA-ZA-A8F6"	"TCGA-ZA-A8F6"	-0.010861269	-0.21451417	5.706353112	0.132045178	0.401499835
"TCGA-A7-A0CG"	"TCGA-A7-A0CG"	0.101702841	-0.062540147	7.153814248	0.251830672	0.453861997
"TCGA-A8-A08T"	"TCGA-A8-A08T"	0.088149734	-0.139407317	5.096443525	0.112730507	0.404724344
"TCGA-A8-A08P"	"TCGA-A8-A08P"	0.128668883	0.01290899	8.09713977	0.148225427	0.477386683
"TCGA-A2-A0CX"	"TCGA-A2-A0CX"	0.11907236	-0.037602324	6.946515114	0.162265168	0.464233097
"TCGA-A8-A082"	"TCGA-A8-A082"	0.120854554	-0.144248188	3.860683262	0.106167736	0.421318729
"TCGA-A7-A0CJ"	"TCGA-A7-A0CJ"	0.125455625	-0.0741289	5.895886088	0.071283207	0.465753294
"TCGA-A8-A06X"	"TCGA-A8-A06X"	0.127761301	-0.048995486	7.022621682	0.118080073	0.480454172
"TCGA-A8-A07J"	"TCGA-A8-A07J"	0.052433968	-0.108259488	5.845409807	0.248282782	0.444939153
"TCGA-A8-A08I"	"TCGA-A8-A08I"	0.144240801	-0.022884119	8.863525717	0.011002014	0.498650984
"TCGA-A2-A0D4"	"TCGA-A2-A0D4"	0.132901416	-0.198964705	4.279097185	0.182034992	0.437043733
"TCGA-A8-A06T"	"TCGA-A8-A06T"	0.083384066	-0.060682035	6.923602379	0.10783833	0.48465171
"TCGA-A8-A07F"	"TCGA-A8-A07F"	0.108564479	-0.087918048	6.086037976	0.119508736	0.471664805
"TCGA-A8-A06R"	"TCGA-A8-A06R"	0.094110892	-0.065082827	6.632808092	0.184001475	0.458169094
"TCGA-A8-A07B"	"TCGA-A8-A07B"	0.121608132	-0.158673007	5.12556267	0.134017829	0.40464419
"TCGA-A8-A07Z"	"TCGA-A8-A07Z"	0.085732353	-0.090265138	6.129366125	0.118031694	0.482156102
"TCGA-A8-A08B"	"TCGA-A8-A08B"	0.130682666	-0.064202668	7.123615391	-0.006733223	0.481529493
"TCGA-A2-A0D0"	"TCGA-A2-A0D0"	0.095883496	-0.039753823	7.768179044	-0.003026894	0.481830439
"TCGA-A8-A06Y"	"TCGA-A8-A06Y"	0.055170178	-0.20096951	3.645041716	0.15365504	0.458178955
"TCGA-A8-A07L"	"TCGA-A8-A07L"	0.149047765	-0.160286631	4.256261099	0.143962306	0.433119909
"TCGA-A7-A0CD"	"TCGA-A7-A0CD"	0.097865031	-0.169772783	4.574711068	0.175951569	0.454694842
"TCGA-A8-A06P"	"TCGA-A8-A06P"	0.079072488	-0.122439818	4.846477074	0.186074476	0.415343174
"TCGA-A8-A06U"	"TCGA-A8-A06U"	0.097766585	-0.050462417	7.144416081	0.08367167	0.485743536
"TCGA-A8-A07I"	"TCGA-A8-A07I"	0.104299123	0.007579142	6.639784319	0.132954185	0.487607219
"TCGA-A8-A083"	"TCGA-A8-A083"	0.032960074	-0.188451701	4.766118549	0.107551687	0.466196359
"TCGA-A8-A08G"	"TCGA-A8-A08G"	0.09869815	-0.0825882	6.317707735	0.093122201	0.452815218
"TCGA-A8-A08H"	"TCGA-A8-A08H"	0.105550091	-0.103369719	6.594205006	0.345328858	0.466076891
"TCGA-A8-A079"	"TCGA-A8-A079"	0.153399607	-0.117354458	4.96170083	0.04705427	0.427588808
"TCGA-A8-A06O"	"TCGA-A8-A06O"	0.144009737	-0.088407025	5.818096233	0.123985823	0.44060271
"TCGA-A8-A076"	"TCGA-A8-A076"	0.107159863	-0.036624371	5.524005745	0.122820027	0.461533756
"TCGA-A8-A081"	"TCGA-A8-A081"	0.133929896	-0.055596675	7.887351912	0.091616306	0.474167274
"TCGA-A7-A0DB"	"TCGA-A7-A0DB"	0.066950692	-0.187131463	4.780022351	0.176777313	0.423504076
"TCGA-A8-A07W"	"TCGA-A8-A07W"	0.133939426	-0.08195253	5.794181469	0.099661155	0.426986369
"TCGA-A8-A06N"	"TCGA-A8-A06N"	0.112989112	-0.112464689	4.442342742	0.042392028	0.441196207
"TCGA-A8-A06Z"	"TCGA-A8-A06Z"	0.118204408	-0.190407609	3.750905264	0.110895171	0.416293513
"TCGA-A8-A08C"	"TCGA-A8-A08C"	0.080235546	-0.144297086	5.073482102	0.097376407	0.467590654
"TCGA-A8-A07P"	"TCGA-A8-A07P"	0.1083913	-0.15735277	5.018005607	0.134857731	0.437180632
"TCGA-A8-A086"	"TCGA-A8-A086"	0.157940887	-0.183024057	4.504194232	0.121038933	0.421403824
"TCGA-A8-A08A"	"TCGA-A8-A08A"	0.081778848	-0.125080294	5.284637647	0.103531625	0.447672686
"TCGA-A8-A08L"	"TCGA-A8-A08L"	0.142265689	-0.002738271	7.636341649	0.140669704	0.440137922
"TCGA-A8-A07O"	"TCGA-A8-A07O"	0.120009372	-0.111340042	6.187225582	0.09993721	0.46007235
"TCGA-A8-A085"	"TCGA-A8-A085"	0.134100623	-0.228156626	2.086910222	0.194357558	0.369258265
"TCGA-A8-A08J"	"TCGA-A8-A08J"	0.098690343	-0.112366894	5.714214161	0.118696593	0.464349718
"TCGA-A7-A0CE"	"TCGA-A7-A0CE"	0.12374736	-0.108944056	6.187745357	0.139598174	0.483248209
"TCGA-D6-A74Q"	"TCGA-D6-A74Q"	0.061974432	-0.092367738	6.800062722	-0.003892837	0.47689511
"TCGA-BB-A6UO"	"TCGA-BB-A6UO"	0.056636244	-0.075742523	6.776425718	0.125711331	0.486944993
"TCGA-UF-A7JV"	"TCGA-UF-A7JV"	0.067950785	0.000342284	7.552695299	0.034861484	0.491098189
"TCGA-UF-A7JF"	"TCGA-UF-A7JF"	0.0390478	-0.11965265	6.074782891	-0.030238103	0.475271672
"TCGA-TN-A7HJ"	"TCGA-TN-A7HJ"	0.048546977	-0.109922009	5.270154263	0.075297505	0.48309521
"TCGA-RS-A6TO"	"TCGA-RS-A6TO"	0.043980862	-0.057161401	8.337546854	-0.026086133	0.494218531
"TCGA-P3-A6T5"	"TCGA-P3-A6T5"	0.054392839	-0.074813467	6.206953545	0.053797514	0.481829993
"TCGA-UF-A7JT"	"TCGA-UF-A7JT"	0.073810133	-0.013153479	9.85491317	0.087817164	0.49680198
"TCGA-UF-A71E"	"TCGA-UF-A71E"	0.046008697	-0.232410725	4.403324569	0.011803836	0.46563749
"TCGA-UF-A718"	"TCGA-UF-A718"	0.068770219	-0.048946589	7.277095973	0.087179619	0.489717808
"TCGA-UF-A71B"	"TCGA-UF-A71B"	0.089475146	-0.064740543	6.348248009	0.084947312	0.480247005
"TCGA-UF-A7JO"	"TCGA-UF-A7JO"	0.093746902	0.033152634	9.549658351	0.010196466	0.49746919
"TCGA-UF-A7J9"	"TCGA-UF-A7J9"	0.100773101	-0.060975421	6.484304276	0.112170956	0.471003524
"TCGA-UF-A7JK"	"TCGA-UF-A7JK"	0.086238336	-0.225076072	3.491662741	-0.013317604	0.482220705
"TCGA-WA-A7H4"	"TCGA-WA-A7H4"	0.094202098	-0.071537322	6.074162731	0.104468912	0.485828514
"TCGA-UF-A7JA"	"TCGA-UF-A7JA"	0.051524119	-0.175200427	5.840820265	0.012142434	0.48844199
"TCGA-CN-A6V1"	"TCGA-CN-A6V1"	0.043258339	0.094910418	9.883774559	0.010153435	0.495310114
"TCGA-P3-A6SX"	"TCGA-P3-A6SX"	0.130773555	-0.197448876	4.621807929	0.024943072	0.47349621
"TCGA-IQ-A6SG"	"TCGA-IQ-A6SG"	0.070893282	-0.113589336	4.984461592	0.002356565	0.450602052
"TCGA-UF-A7JC"	"TCGA-UF-A7JC"	0.086993348	-0.182095001	5.163179694	0.001783177	0.487878054
"TCGA-T2-A6WX"	"TCGA-T2-A6WX"	0.082437796	-0.023128608	10.00265148	0.000347979	0.497706614
"TCGA-P3-A6T7"	"TCGA-P3-A6T7"	0.079656375	-0.150507093	7.480526336	0.055885357	0.491806267
"TCGA-UF-A7JJ"	"TCGA-UF-A7JJ"	0.038361358	-0.004302997	8.284091845	0.099432478	0.493896687
"TCGA-WA-A7GZ"	"TCGA-WA-A7GZ"	0.114684606	-0.139456215	4.96612664	-0.011636404	0.491391118
"TCGA-UF-A71A"	"TCGA-UF-A71A"	0.091332147	-0.210944639	4.47380496	0.084416191	0.442757038
"TCGA-T2-A6WZ"	"TCGA-T2-A6WZ"	0.052375354	-0.132317152	6.399129346	0.015067732	0.483699853
"TCGA-P3-A6T8"	"TCGA-P3-A6T8"	0.094554953	-0.128405337	5.248502548	0.128365414	0.46805155
"TCGA-P3-A6T0"	"TCGA-P3-A6T0"	0.075670261	-0.144834961	4.903148134	-0.017286788	0.471673333
"TCGA-IQ-A6SH"	"TCGA-IQ-A6SH"	0.082735293	-0.005916621	8.273757659	0.040652791	0.496087111
"TCGA-CN-A6V3"	"TCGA-CN-A6V3"	0.072044116	-0.090558524	8.232479817	-0.022555315	0.496292216
"TCGA-KU-A6H8"	"TCGA-KU-A6H8"	0.096520033	-0.158868598	7.241514706	0.136400545	0.47517226
"TCGA-P3-A6T2"	"TCGA-P3-A6T2"	0.116419966	-0.055987856	6.334526933	0.036006931	0.488997918
"TCGA-QK-A6V9"	"TCGA-QK-A6V9"	0.107121881	-0.007872528	8.834144633	-0.053368447	0.490814426
"TCGA-T2-A6X0"	"TCGA-T2-A6X0"	0.102898727	-0.082881586	8.113959453	0.040609739	0.487634808
"TCGA-44-3917"	"TCGA-44-3917"	NA	NA	NA	NA	NA
"TCGA-44-3918"	"TCGA-44-3918"	NA	NA	NA	NA	NA
"TCGA-FI-A2EY"	"TCGA-FI-A2EY"	0.020902742	-0.202534236	4.108159398	0.049214185	0.427753458
"TCGA-AJ-A2QL"	"TCGA-AJ-A2QL"	-0.050235182	-0.218425986	6.850446066	-0.077538736	0.306646312
"TCGA-BJ-A2N9"	"TCGA-BJ-A2N9"	0.007312741	-0.135202116	7.259772314	0.152150821	0.474661008
"TCGA-BJ-A2N8"	"TCGA-BJ-A2N8"	0.002601144	-0.233535372	4.888287805	0.260113756	0.418525471
"TCGA-ET-A2N0"	"TCGA-ET-A2N0"	-0.008528169	-0.154663397	6.494935674	0.136967982	0.460772807
"TCGA-ET-A2N1"	"TCGA-ET-A2N1"	NA	NA	NA	NA	NA
"TCGA-DJ-A2Q7"	"TCGA-DJ-A2Q7"	-0.005701421	-0.164100651	6.110207797	0.277944395	0.45427291
"TCGA-DJ-A2Q4"	"TCGA-DJ-A2Q4"	0.01506833	-0.160580017	6.016685538	0.207086293	0.435361639
"TCGA-EO-A22S"	"TCGA-EO-A22S"	-0.011083758	-0.304143638	4.950691583	-0.107276781	0.264130145
"TCGA-AJ-A2QN"	"TCGA-AJ-A2QN"	-0.03203429	-0.319301922	4.875961132	-0.008789801	0.307285198
"TCGA-BG-A2L7"	"TCGA-BG-A2L7"	-0.066052882	-0.204734632	7.6563678	-0.083453823	0.340830712
"TCGA-EO-A22T"	"TCGA-EO-A22T"	0.022869776	-0.208206368	7.394799848	-0.039489459	0.33528159
"TCGA-AJ-A2QO"	"TCGA-AJ-A2QO"	0.042247425	-0.144443779	6.052412958	0.044332331	0.421779741
"TCGA-AX-A2H7"	"TCGA-AX-A2H7"	-0.037451021	-0.286393776	4.967562658	-0.062061366	0.283455895
"TCGA-A5-A2K4"	"TCGA-A5-A2K4"	0.04443872	-0.217399134	6.191391672	0.103166287	0.478408571
"TCGA-AX-A2HA"	"TCGA-AX-A2HA"	-0.031981094	-0.229281273	7.559131154	-0.061312124	0.33124653
"TCGA-DI-A2QU"	"TCGA-DI-A2QU"	-0.046749242	-0.29773804	5.31554276	-0.079969942	0.295373119
"TCGA-EY-A2OM"	"TCGA-EY-A2OM"	-0.061037095	-0.316905935	4.771102497	-0.027550498	0.292218533
"TCGA-EO-A22R"	"TCGA-EO-A22R"	0.001932558	-0.269328482	5.852681161	-0.071960388	0.231895064
"TCGA-EY-A2ON"	"TCGA-EY-A2ON"	0.011642298	-0.213927398	5.79111996	0.09833307	0.483552625
"TCGA-DJ-A2Q9"	"TCGA-DJ-A2Q9"	0.041095595	0.031587908	7.330381505	0.194998042	0.480789375
"TCGA-DJ-A2PS"	"TCGA-DJ-A2PS"	-0.005976892	-0.174613655	6.338818206	0.24234157	0.437687936
"TCGA-BJ-A2N7"	"TCGA-BJ-A2N7"	-0.010422596	-0.213927398	4.371493446	0.233051029	0.402653195
